entid,CaseType
613695371,4.0
1202986776,4.0
556894200,4.0
903967870,4.0
963503291,4.0
694417484,4.0
636006456,4.0
14192103,4.0
524162845,4.0
893456351,4.0
410927364,4.0
730339265,4.0
493811390,4.0
937133691,4.0
382161445,4.0
993864679,4.0
117581813,4.0
1065885026,4.0
135956480,4.0
988855639,4.0
944829399,4.0
1216128655,4.0
541598823,4.0
119305795,4.0
1083108590,4.0
363480427,4.0
476912164,4.0
892280537,4.0
979991340,4.0
969372247,4.0
663998252,4.0
1170083967,4.0
250115004,4.0
330306037,4.0
1151489841,4.0
236116361,4.0
545865406,4.0
539688873,4.0
606551590,4.0
862455914,4.0
223083054,4.0
858487574,4.0
315034868,4.0
448468153,4.0
401804055,4.0
590718642,4.0
260523228,4.0
870913555,4.0
1198615948,4.0
180241909,4.0
1190952326,4.0
207111440,4.0
1143129014,4.0
558498654,4.0
681360485,4.0
362741838,4.0
357622146,4.0
1211820076,4.0
640629601,4.0
733656209,4.0
1041877810,4.0
1040128778,4.0
519244765,4.0
52435922,4.0
675756586,4.0
309846325,4.0
596033117,4.0
1176138136,4.0
131655517,4.0
456901521,4.0
894671305,4.0
435353191,4.0
597729944,4.0
512107707,4.0
331529733,4.0
960167562,4.0
951390025,4.0
234681025,4.0
548379969,4.0
359826635,4.0
899854729,4.0
1153153760,4.0
787147017,4.0
239232586,4.0
674502068,4.0
179688522,4.0
899947531,4.0
353132392,4.0
293543046,4.0
330376749,4.0
997060629,4.0
1226092003,4.0
891264646,4.0
200451685,4.0
361538221,4.0
32314617,4.0
1058271655,4.0
402498913,4.0
382836513,4.0
294176995,4.0
116698195,4.0
586913821,4.0
608138584,4.0
797386774,4.0
154660755,4.0
97762868,4.0
1026114200,4.0
663914117,4.0
1062606523,4.0
811192091,4.0
1012445745,4.0
291219547,4.0
69522839,4.0
950480250,4.0
800940833,4.0
272783315,4.0
104267398,4.0
377208493,4.0
216706380,4.0
10231403,4.0
339548901,4.0
114723637,4.0
1177918869,4.0
124734491,4.0
1073664849,4.0
925518219,4.0
773323605,4.0
1085422569,4.0
359269984,4.0
798608406,4.0
281639104,4.0
1052240272,4.0
299013365,4.0
1128353913,4.0
1126510029,4.0
1005144343,4.0
545892203,4.0
1101709480,4.0
793145101,4.0
1036419610,4.0
365691958,4.0
913722129,4.0
542068686,4.0
1211100036,4.0
1048337586,4.0
994251007,4.0
544945907,4.0
593776346,4.0
1081547914,4.0
135643474,4.0
911167872,4.0
809128331,4.0
959191590,4.0
46151953,4.0
322575134,4.0
1053526863,4.0
314987181,4.0
198085132,4.0
448941740,4.0
615363442,4.0
191390596,4.0
762715586,4.0
806006794,4.0
286466904,4.0
485458588,4.0
739337304,4.0
260288104,4.0
107984557,4.0
186993512,4.0
605940031,4.0
984272960,4.0
941312369,4.0
190424443,4.0
700875448,4.0
901200697,4.0
79522049,4.0
134139877,4.0
505069886,4.0
27029582,4.0
285546900,4.0
27679069,4.0
1027042130,4.0
339799733,4.0
146979530,4.0
1053637916,4.0
116240026,4.0
1115651462,4.0
244394472,4.0
651474128,4.0
477804093,4.0
1188355818,4.0
22571132,4.0
1162074182,4.0
877295336,4.0
85013811,4.0
1164440740,4.0
834101033,4.0
63563948,4.0
390006605,4.0
778683344,4.0
907172901,4.0
384031993,4.0
665265872,4.0
242891856,4.0
1160060487,4.0
412014258,4.0
879940872,4.0
1040090355,4.0
564221224,4.0
502394739,4.0
761613431,4.0
882170810,4.0
1107971885,4.0
247219966,4.0
1225991575,4.0
1199113755,4.0
857718779,4.0
1160048160,4.0
707793876,4.0
115557824,4.0
1080777448,4.0
648424643,4.0
681267576,4.0
664085822,4.0
1011623488,4.0
629814518,4.0
631096731,4.0
1063940659,4.0
458393909,4.0
598491070,4.0
184267873,4.0
1122027783,4.0
716883779,4.0
410528128,4.0
1015725051,4.0
514433605,4.0
763080972,4.0
1215695547,4.0
53588604,4.0
804780065,4.0
1005862635,4.0
290938815,4.0
523766625,4.0
1188927351,4.0
905923094,4.0
926539414,4.0
347604803,4.0
1115426942,4.0
49303527,4.0
387707459,4.0
1103496954,4.0
720865661,4.0
413686128,4.0
809210755,4.0
288730117,4.0
143852205,4.0
1106619592,4.0
470505673,4.0
275758477,4.0
445637601,4.0
300600833,4.0
575206305,4.0
1082256765,4.0
1118715863,4.0
659646683,4.0
70497854,4.0
759895506,4.0
160388701,4.0
1163680661,4.0
1093704728,4.0
749881846,4.0
9241302,4.0
1102437548,4.0
33405303,4.0
1176562362,4.0
213309950,4.0
580117107,4.0
1088500073,4.0
932668484,4.0
100322040,4.0
149477006,4.0
903298553,4.0
1168664904,4.0
320807508,4.0
172923780,4.0
928700812,4.0
522083629,4.0
782977357,4.0
780178189,4.0
719058048,4.0
303450966,4.0
951338863,4.0
456213611,4.0
1125317186,4.0
1083978869,4.0
11861184,4.0
576639949,4.0
220729412,4.0
491134163,4.0
503213213,4.0
41928536,4.0
865590186,4.0
1060849569,4.0
1020938757,4.0
509121535,4.0
1158570287,4.0
973459989,4.0
946138250,4.0
358876705,4.0
124664849,4.0
390363371,4.0
873149339,4.0
490473216,4.0
1172508178,4.0
659514341,4.0
805091640,4.0
1094280045,4.0
546058796,4.0
864466493,4.0
887382572,4.0
823706225,4.0
979696958,4.0
393283440,4.0
181536431,4.0
267846870,4.0
267580966,4.0
784133014,4.0
1165193070,4.0
1224701129,4.0
777742525,4.0
207715512,4.0
239333543,4.0
1166908463,4.0
1014921714,4.0
956330663,4.0
823860200,4.0
549648401,4.0
380750335,4.0
825800889,4.0
150074822,4.0
370046063,4.0
770767650,4.0
629081644,4.0
426133328,4.0
122854729,4.0
485493682,4.0
1073909094,4.0
1154132601,4.0
35376688,4.0
485437330,4.0
1091278471,4.0
556838756,4.0
16514689,4.0
253829361,4.0
1165153101,4.0
297702215,4.0
1092431698,4.0
980606830,4.0
807500189,4.0
240918338,4.0
1140192038,4.0
996604035,4.0
888170947,4.0
1127743063,4.0
937514375,4.0
528206110,4.0
98485705,4.0
1113050144,4.0
495399147,4.0
679444756,4.0
75479424,4.0
1030029690,4.0
126156145,4.0
934887788,4.0
764408159,4.0
714555175,4.0
744899262,4.0
764542198,4.0
569843534,4.0
72049726,4.0
1050673994,4.0
576951652,4.0
152369116,4.0
413016830,4.0
468943085,4.0
540897496,4.0
353203874,4.0
1197806222,4.0
979650983,4.0
334575258,4.0
850117072,4.0
531097524,4.0
649731201,4.0
607355004,4.0
121043188,4.0
1060869475,4.0
37172534,4.0
1011068507,4.0
1073680861,4.0
552098663,4.0
968571103,4.0
114299197,4.0
229922550,4.0
549190134,4.0
439952614,4.0
70562840,4.0
299834469,4.0
1018645353,4.0
63010757,4.0
623252932,4.0
1154098876,4.0
1164544646,4.0
957345191,4.0
907595559,4.0
303504737,4.0
1131372389,4.0
88404646,4.0
205160721,4.0
712976829,4.0
826854923,4.0
5503066,4.0
323114113,4.0
1019081039,4.0
1225167037,4.0
969433259,4.0
474843531,4.0
640268003,4.0
767847150,4.0
786338293,4.0
600040266,4.0
96647458,4.0
26575424,4.0
963790578,4.0
589139545,4.0
633603231,4.0
1083063487,4.0
1025551167,4.0
646618607,4.0
1176566336,4.0
92572801,4.0
402412625,4.0
757928322,4.0
2676966,4.0
193972950,4.0
524261956,4.0
394326690,4.0
494019595,4.0
645504403,4.0
528468029,4.0
660206043,4.0
562394910,4.0
478139581,4.0
1221998999,4.0
1120382857,4.0
720051686,4.0
489687619,4.0
996594892,4.0
679425155,4.0
47415258,4.0
3926205,4.0
199210810,4.0
195314752,4.0
606504255,4.0
708956420,4.0
226007652,4.0
1230311107,4.0
121756483,4.0
1040255018,4.0
677170754,4.0
937063704,4.0
412529464,4.0
523353840,4.0
486484038,4.0
865388899,4.0
170023963,4.0
1003775668,4.0
251301615,4.0
1183226833,4.0
705557227,4.0
903297142,4.0
642489361,4.0
593176877,4.0
564649494,4.0
723631918,4.0
112112016,4.0
255280790,4.0
156971183,4.0
532419627,4.0
845805880,4.0
1049825239,4.0
196387356,4.0
566376309,4.0
556195664,4.0
1099901168,4.0
42008984,4.0
1228261836,4.0
766356192,4.0
935462586,4.0
491112764,4.0
412381029,4.0
1053943691,4.0
424562929,4.0
1159460601,4.0
782733767,4.0
677703690,4.0
711339797,4.0
69910360,4.0
765751785,4.0
978095987,4.0
1094370711,4.0
210698542,4.0
1127647717,4.0
174664280,4.0
1147713303,4.0
1021997783,4.0
679400778,4.0
639610226,4.0
233475188,4.0
1156664438,4.0
320204138,4.0
928765176,4.0
969229259,4.0
381314202,4.0
1079769086,4.0
452839142,4.0
158066815,4.0
818633038,4.0
62793212,4.0
615351406,4.0
150481980,4.0
336539347,4.0
1214098496,4.0
1054641458,4.0
410586737,4.0
406359652,4.0
174171297,4.0
1120389182,4.0
289268998,4.0
216527488,4.0
951337359,4.0
54930732,4.0
1116680070,4.0
519532795,4.0
1045264405,4.0
24047454,4.0
93291786,4.0
295797559,4.0
768719401,4.0
729715651,4.0
207650931,4.0
690604223,4.0
249451729,4.0
489684523,4.0
723788416,4.0
784692041,4.0
260679067,4.0
586660172,4.0
865154390,4.0
895896076,4.0
948376107,4.0
849842506,4.0
498866710,4.0
58515031,4.0
1169991357,4.0
180689156,4.0
92710601,4.0
1217207533,4.0
180580702,4.0
1065480306,4.0
1013990254,4.0
888006352,4.0
913367375,4.0
733433080,4.0
1114254521,4.0
635868067,4.0
1121720437,4.0
45388809,4.0
900752203,4.0
817278415,4.0
863135967,4.0
949228534,4.0
283016112,4.0
244581719,4.0
958095999,4.0
126620443,4.0
934266109,4.0
231767338,4.0
136126851,4.0
560897263,4.0
657777667,4.0
578038152,4.0
1114336722,4.0
345796164,4.0
163511238,4.0
353015776,4.0
497325998,4.0
939927227,4.0
877210685,4.0
525151841,4.0
543897045,4.0
787212813,4.0
992755686,4.0
8055115,4.0
106493943,4.0
1101716687,4.0
873425370,4.0
458522730,4.0
834166607,4.0
94288476,4.0
1099449024,4.0
753335488,4.0
903426713,4.0
1056528135,4.0
89058622,4.0
567076308,4.0
373459924,4.0
486419358,4.0
670025899,4.0
999531978,4.0
298364739,4.0
603701569,4.0
1091276982,4.0
762949398,4.0
80650302,4.0
457966989,4.0
1125942363,4.0
244667485,4.0
11609395,4.0
1198199496,4.0
52494443,4.0
490056231,4.0
198026154,4.0
72612707,4.0
237140164,4.0
8962744,4.0
144094419,4.0
1042477142,4.0
30179898,4.0
355968587,4.0
279487814,4.0
743695385,4.0
367149101,4.0
1209477019,4.0
768209460,4.0
774695048,4.0
198598566,4.0
571976219,4.0
179106224,4.0
462239109,4.0
447317908,4.0
309901924,4.0
38484375,4.0
299591639,4.0
23396983,4.0
334523150,4.0
592979362,4.0
1190622999,4.0
1191515307,4.0
998799875,4.0
46306095,4.0
219077988,4.0
442807349,4.0
1181087789,4.0
389131709,4.0
1050585695,4.0
1060268291,4.0
957522592,4.0
982212073,4.0
139748488,4.0
947931983,4.0
706063241,4.0
330104774,4.0
176126365,4.0
1028263335,4.0
271874611,4.0
417191843,4.0
398293449,4.0
620409261,4.0
120814377,4.0
443503060,4.0
85829175,4.0
881733001,4.0
199574297,4.0
514122347,4.0
887134042,4.0
319854151,4.0
434521202,4.0
914265094,4.0
1215434367,4.0
1121622667,4.0
1021532602,4.0
361333721,4.0
1164434168,4.0
548037371,4.0
606382450,4.0
561729996,4.0
1109402591,4.0
165991842,4.0
496543919,4.0
563217573,4.0
124293087,4.0
470437676,4.0
110567325,4.0
864817762,4.0
754401537,4.0
648101274,4.0
480139445,4.0
837673893,4.0
100166117,4.0
921900866,4.0
14055858,4.0
511217185,4.0
1115890420,4.0
1122610227,4.0
972087944,4.0
21353430,4.0
942916950,4.0
1117446178,4.0
324650322,4.0
1098475887,4.0
771704771,4.0
904468447,4.0
376847313,4.0
853653557,4.0
250591113,4.0
21636472,4.0
326580845,4.0
967196837,4.0
8950490,4.0
60712843,4.0
338335569,4.0
639708138,4.0
505588841,4.0
507008788,4.0
795670367,4.0
270532483,4.0
609343642,4.0
51240418,4.0
11885171,4.0
1168523424,4.0
95120531,4.0
1073734169,4.0
1230109619,4.0
36117871,4.0
405462301,4.0
429081399,4.0
222422858,4.0
168839333,4.0
120952745,4.0
626176586,4.0
1058446472,4.0
572389165,4.0
722406324,4.0
1188903532,4.0
516771389,4.0
7313378,4.0
130158179,4.0
485229691,4.0
299628558,4.0
1093624326,4.0
1224372541,4.0
834948383,4.0
861650029,4.0
372258742,4.0
113614599,4.0
968078642,4.0
1054940749,4.0
995060292,4.0
1200164094,4.0
189319902,4.0
656706446,4.0
629760114,4.0
385679217,4.0
317023801,4.0
672166181,4.0
671422087,4.0
229003246,4.0
926507514,4.0
1009605431,4.0
1096071798,4.0
406359233,4.0
1123580766,4.0
567249831,4.0
611472958,4.0
162519428,4.0
577874949,4.0
283622537,4.0
984311687,4.0
233816171,4.0
870325872,4.0
479067726,4.0
207321877,4.0
1020460350,4.0
312906668,4.0
588527993,4.0
1039373289,4.0
875700536,4.0
1021244219,4.0
372929838,4.0
157336868,4.0
463813035,4.0
1175857829,4.0
1226812740,4.0
603003239,4.0
478880321,4.0
420043119,4.0
895605368,4.0
100111522,4.0
719177266,4.0
82435983,4.0
649320591,4.0
502444834,4.0
455906008,4.0
144459695,4.0
526173030,4.0
978347059,4.0
1219095473,4.0
464793463,4.0
1198545207,4.0
1219160439,4.0
1018608348,4.0
713047714,4.0
576283533,4.0
1077476512,4.0
695969858,4.0
952688116,4.0
548515694,4.0
532703855,4.0
1090957795,4.0
1199555972,4.0
651382567,4.0
216388090,4.0
389761226,4.0
750128434,4.0
1039511292,4.0
1206860874,4.0
426680824,4.0
921113394,4.0
631714319,4.0
37279265,4.0
43594694,4.0
26538912,4.0
651980813,4.0
1134750824,4.0
847113181,4.0
781714408,4.0
710030588,4.0
415532168,4.0
362897082,4.0
332600631,4.0
754262417,4.0
918583173,4.0
537789102,4.0
494622092,4.0
431860716,4.0
1119334641,4.0
235616090,4.0
1027381971,4.0
1159573460,4.0
555086548,4.0
681637691,4.0
1191979225,4.0
1009736961,4.0
1136391732,4.0
363654021,4.0
400816559,4.0
83924748,4.0
247515045,4.0
229237692,4.0
841550612,4.0
604971152,4.0
1188288429,4.0
874885601,4.0
440554640,4.0
154269402,4.0
557923401,4.0
845504479,4.0
689082255,4.0
120731647,4.0
1152033604,4.0
570711046,4.0
265645038,4.0
476998302,4.0
16597636,4.0
36458033,4.0
1105018649,4.0
1116694162,4.0
276340734,4.0
639410044,4.0
950880133,4.0
309206832,4.0
505067898,4.0
622810240,4.0
189701873,4.0
283474715,4.0
335523262,4.0
171352325,4.0
95841772,4.0
13675318,4.0
109731633,4.0
577435847,4.0
1233566326,4.0
730871432,4.0
335536029,4.0
102986631,4.0
63507990,4.0
531573095,4.0
588112005,4.0
1204085028,4.0
577613201,4.0
159254025,4.0
740443526,4.0
783946264,4.0
1119400862,4.0
1228040547,4.0
1137765775,4.0
36317415,4.0
29710180,4.0
886578112,4.0
1029165608,4.0
716554656,4.0
1177405611,4.0
375395540,4.0
1061266812,4.0
1114869955,4.0
433969154,4.0
650722818,4.0
492864253,4.0
194213388,4.0
801253328,4.0
120527222,4.0
331263090,4.0
481911296,4.0
7787903,4.0
566768048,4.0
182607394,4.0
98794633,4.0
1224243653,4.0
325798348,4.0
378823524,4.0
370640126,4.0
633855839,4.0
421108137,4.0
114446627,4.0
58949672,4.0
239739489,4.0
135441642,4.0
814597773,4.0
680472205,4.0
193863349,4.0
217389606,4.0
444695913,4.0
1176009192,4.0
1124643145,4.0
245800232,4.0
918039613,4.0
689852654,4.0
371732703,4.0
822090632,4.0
1102815396,4.0
294363982,4.0
894251596,4.0
736979586,4.0
736872976,4.0
93574566,4.0
691175152,4.0
542762760,4.0
293606499,4.0
912713317,4.0
716323930,4.0
844571032,4.0
1031288467,4.0
935273173,4.0
652304596,4.0
188071786,4.0
122388721,4.0
1004003500,4.0
1189114949,4.0
553293080,4.0
529771356,4.0
1224121144,4.0
72917427,4.0
515174628,4.0
1220362373,4.0
242729106,4.0
597306463,4.0
468245421,4.0
520185630,4.0
1014341716,4.0
1002279610,4.0
656034108,4.0
223059206,4.0
408270155,4.0
1153214076,4.0
288327378,4.0
60482552,4.0
870072317,4.0
422233325,4.0
983027227,4.0
409424575,4.0
57725337,4.0
809159257,4.0
1020440754,4.0
590538877,4.0
415915539,4.0
1110974433,4.0
169375120,4.0
1022581931,4.0
570363239,4.0
644265503,4.0
115134502,4.0
229331477,4.0
775729604,4.0
330742012,4.0
1070744320,4.0
812630390,4.0
83014283,4.0
1159370576,4.0
1096349518,4.0
714905198,4.0
1014614801,4.0
385268749,4.0
1161049216,4.0
303395146,4.0
1232555365,4.0
351848663,4.0
705518093,4.0
729722748,4.0
806674504,4.0
1199614346,4.0
795413186,4.0
683944429,4.0
1184313617,4.0
599561081,4.0
556398484,4.0
329116975,4.0
464361418,4.0
157854380,4.0
487304017,4.0
5508393,4.0
1079179794,4.0
859136231,4.0
113667724,4.0
196962704,4.0
727318759,4.0
546859752,4.0
693716786,4.0
378351505,4.0
1164863970,4.0
1121306760,4.0
34917509,4.0
329503003,4.0
255430903,4.0
45333868,4.0
613611333,4.0
679229785,4.0
599793630,4.0
411409605,4.0
741562622,4.0
890727159,4.0
1013702338,4.0
745166165,4.0
469918953,4.0
146410306,4.0
1223566753,4.0
192533695,4.0
206994052,4.0
299445785,4.0
938147951,4.0
982499684,4.0
105170710,4.0
762404914,4.0
344806569,4.0
1225419386,4.0
108998765,4.0
1210010128,4.0
327016284,4.0
997539394,4.0
996805282,4.0
284920715,4.0
921075156,4.0
253898592,4.0
1107582063,4.0
850806993,4.0
848024000,4.0
938506540,4.0
293727654,4.0
574088212,4.0
832770260,4.0
25038671,4.0
157503009,4.0
361894411,4.0
845829445,4.0
895540262,4.0
396566173,4.0
425023454,4.0
976354493,4.0
106294657,4.0
70094255,4.0
45550522,4.0
84317774,4.0
251400995,4.0
25450567,4.0
1022265209,4.0
789208443,4.0
215225951,4.0
403761996,4.0
312648418,4.0
259347437,4.0
1033402687,4.0
61871703,4.0
176291778,4.0
892212578,4.0
326974698,4.0
1188354267,4.0
1026815732,4.0
759148318,4.0
1043940866,4.0
804065834,4.0
667342932,4.0
666338078,4.0
852640812,4.0
1053403682,4.0
586478430,4.0
149450931,4.0
140493344,4.0
254067862,4.0
985058920,4.0
642503002,4.0
1172293674,4.0
787809666,4.0
904271971,4.0
931348083,4.0
873312857,4.0
853103832,4.0
864882083,4.0
225976311,4.0
228412595,4.0
614919070,4.0
162708124,4.0
541367691,4.0
501819778,4.0
248450360,4.0
902926747,4.0
1155789606,4.0
1033883745,4.0
329457193,4.0
1207670140,4.0
703779067,4.0
973042164,4.0
867713496,4.0
942721,4.0
321197091,4.0
13722703,4.0
634132996,4.0
832692662,4.0
203346791,4.0
1045122344,4.0
727187232,4.0
1006644493,4.0
815818287,4.0
1086797718,4.0
584103996,4.0
1057090561,4.0
1201698672,4.0
848178578,4.0
987054566,4.0
991668121,4.0
833799090,4.0
477250143,4.0
1012571744,4.0
791344530,4.0
759349674,4.0
350587268,4.0
403572129,4.0
726341195,4.0
917858729,4.0
784321422,4.0
755538467,4.0
1167612417,4.0
1054947152,4.0
1139155238,4.0
529130349,4.0
663951883,4.0
606711359,4.0
984397567,4.0
471584626,4.0
616879856,4.0
105003914,4.0
995227060,4.0
115130412,4.0
149200886,4.0
19338671,4.0
34733397,4.0
34072279,4.0
252728569,4.0
1231366573,4.0
88800504,4.0
981932977,4.0
431066807,4.0
1200324926,4.0
910606065,4.0
237255835,4.0
1223928017,4.0
1201296464,4.0
73780306,4.0
602765454,4.0
750846989,4.0
202652527,4.0
461470126,4.0
679583062,4.0
966058191,4.0
1156949749,4.0
253266642,4.0
427977981,4.0
471363452,4.0
652411741,4.0
182038971,4.0
805855051,4.0
1029377620,4.0
168011055,4.0
38096340,4.0
993093913,4.0
170709151,4.0
1038178470,4.0
1167855407,4.0
982247768,4.0
376600445,4.0
486606086,4.0
560776597,4.0
104463975,4.0
370154421,4.0
491033712,4.0
1052058876,4.0
312882070,4.0
105654462,4.0
664133823,4.0
67833142,4.0
964467324,4.0
1123335846,4.0
33322185,4.0
54483658,4.0
769342400,4.0
1125645860,4.0
204002391,4.0
1147212227,4.0
525969160,4.0
716195332,4.0
952016610,4.0
434492097,4.0
1028272029,4.0
1212813546,4.0
544145195,4.0
512000085,4.0
128976427,4.0
210454728,4.0
763370734,4.0
717181600,4.0
986909094,4.0
970397219,4.0
306516861,4.0
936176734,4.0
532395424,4.0
213056076,4.0
115143703,4.0
315726536,4.0
1039801601,4.0
1059986482,4.0
1109564624,4.0
700408967,4.0
1040923808,4.0
450733360,4.0
233563855,4.0
461282927,4.0
332978579,4.0
1211175274,4.0
163334210,4.0
1233390387,4.0
785416044,4.0
1217629202,4.0
378785471,4.0
592486750,4.0
454691408,4.0
1220302924,4.0
1203460490,4.0
373750970,4.0
945369593,4.0
852937779,4.0
225580309,4.0
957798958,4.0
867994174,4.0
676369364,4.0
633128686,4.0
39870171,4.0
45371468,4.0
930658585,4.0
571894508,4.0
583034378,4.0
1051744649,4.0
706412995,4.0
642162476,4.0
852443142,4.0
696529484,4.0
786701431,4.0
697823268,4.0
1096682413,4.0
1048193711,4.0
145820992,4.0
137179859,4.0
633468496,4.0
151804881,4.0
741613558,4.0
969154333,4.0
84638565,4.0
390088087,4.0
1156310581,4.0
155139423,4.0
999188308,4.0
1137436455,4.0
1223312345,4.0
992743801,4.0
1174488260,4.0
149811253,4.0
705248317,4.0
652058900,4.0
1008633016,4.0
192449489,4.0
577373430,4.0
540693076,4.0
936649426,4.0
397554780,4.0
675931900,4.0
266843998,4.0
812793778,4.0
154272640,4.0
665002714,4.0
889898984,4.0
243517998,4.0
1004305214,4.0
581571732,4.0
918741735,4.0
679955195,4.0
1217125576,4.0
823848547,4.0
760646267,4.0
1084103745,4.0
160133098,4.0
196721152,4.0
22997476,4.0
223550084,4.0
788391066,4.0
1131360612,4.0
477997054,4.0
1149977238,4.0
722606433,4.0
1043345229,4.0
1210641802,4.0
266653805,4.0
1075021718,4.0
188755553,4.0
137578991,4.0
771719886,4.0
767042211,4.0
699754193,4.0
457081262,4.0
3656555,4.0
921691750,4.0
1064733878,4.0
104353134,4.0
767372951,4.0
822152209,4.0
742056754,4.0
964911449,4.0
216816719,4.0
89362171,4.0
144336515,4.0
804599342,4.0
722371308,4.0
1054652362,4.0
935390578,4.0
612760294,4.0
490179017,4.0
676585004,4.0
53591128,4.0
395097516,4.0
1212617408,4.0
301417089,4.0
416247996,4.0
943301698,4.0
1210122181,4.0
869098403,4.0
272638304,4.0
886843690,4.0
947891681,4.0
455219537,4.0
135918433,4.0
677454926,4.0
68182838,4.0
1122647326,4.0
1096712511,4.0
1132547180,4.0
1083444112,4.0
641602615,4.0
1051688987,4.0
872333032,4.0
186767695,4.0
1077483239,4.0
676311389,4.0
648051922,4.0
777812090,4.0
44203900,4.0
1190189185,4.0
999356637,4.0
513446679,4.0
381403554,4.0
1077934020,4.0
745438195,4.0
37348978,4.0
438095099,4.0
343538592,4.0
510663003,4.0
1174874191,4.0
198107063,4.0
529391715,4.0
977356036,4.0
1174014315,4.0
70220513,4.0
707952568,4.0
324797602,4.0
288611374,4.0
1119151065,4.0
1143679775,4.0
107399894,4.0
79816388,4.0
869087918,4.0
160686749,4.0
1216733585,4.0
476101330,4.0
129789260,4.0
718424282,4.0
767029920,4.0
1170457107,4.0
628150013,4.0
824845166,4.0
191068310,4.0
271743487,4.0
226913252,4.0
48424777,4.0
994128917,4.0
854740724,4.0
365943839,4.0
1060204191,4.0
845071982,4.0
436501147,4.0
827059593,4.0
759817819,4.0
505435888,4.0
147581796,4.0
1137844236,4.0
847117943,4.0
929350677,4.0
586951043,4.0
49885791,4.0
1079248717,4.0
1104055376,4.0
993714360,4.0
319144241,4.0
71432588,4.0
848138725,4.0
290558112,4.0
227662954,4.0
413201799,4.0
621618410,4.0
829088501,4.0
28457695,4.0
201434438,4.0
592871812,4.0
447394738,4.0
1206336140,4.0
1131660637,4.0
986206434,4.0
365757286,4.0
195450784,4.0
568740988,4.0
79352604,4.0
520017712,4.0
875749807,4.0
447994430,4.0
985892590,4.0
637309274,4.0
532674977,4.0
78069491,4.0
1220202164,4.0
373893643,4.0
1019578018,4.0
550253532,4.0
1149450703,4.0
740705443,4.0
1036475468,4.0
35605639,4.0
1029428522,4.0
850026280,4.0
1113694895,4.0
1041304407,4.0
526155060,4.0
327411718,4.0
682454857,4.0
416820759,4.0
423949861,4.0
968736980,4.0
1117392881,4.0
355691437,4.0
644018732,4.0
6017415,4.0
533874303,4.0
408632422,4.0
393420639,4.0
1160505276,4.0
671103953,4.0
869219416,4.0
924205249,4.0
31941495,4.0
102551598,4.0
351400989,4.0
820969114,4.0
1107926209,4.0
1070661496,4.0
440710652,4.0
584479406,4.0
281068004,4.0
648278448,4.0
7830891,4.0
1065912031,4.0
118041891,4.0
618747153,4.0
1151724214,4.0
248469665,4.0
110403453,4.0
453349911,4.0
865838745,4.0
1171038257,4.0
64138306,4.0
527439666,4.0
747078105,4.0
1025324546,4.0
499150342,4.0
991110253,4.0
784943581,4.0
1003693848,4.0
589755809,4.0
416523601,4.0
311545196,4.0
41982761,4.0
123368883,4.0
763557986,4.0
652153480,4.0
118936778,4.0
1098162993,4.0
385021799,4.0
424686734,4.0
700377759,4.0
222562475,4.0
762775275,4.0
69843540,4.0
1212698344,4.0
369432775,4.0
1209177244,4.0
1204345842,4.0
9075122,4.0
163778594,4.0
1065144669,4.0
677679360,4.0
134221611,4.0
774030553,4.0
365293839,4.0
231973377,4.0
63105180,4.0
366546590,4.0
790451682,4.0
333476433,4.0
183899745,4.0
858374423,4.0
1210594057,4.0
362848374,4.0
758156339,4.0
56380586,4.0
677855973,4.0
267747263,4.0
1084800984,4.0
636541422,4.0
347488995,4.0
991242180,4.0
810340507,4.0
1233927067,4.0
7609542,4.0
71658642,4.0
1088251189,4.0
33219767,4.0
44690733,4.0
501989563,4.0
167394065,4.0
997998617,4.0
836170916,4.0
537509721,4.0
669554763,4.0
840593595,4.0
1012409097,4.0
387115565,4.0
146274880,4.0
510801192,4.0
786426473,4.0
607213067,4.0
545572140,4.0
646156493,4.0
1087043482,4.0
83832158,4.0
973372997,4.0
952051430,4.0
25746498,4.0
529772457,4.0
574895098,4.0
417728944,4.0
119989522,4.0
494468723,4.0
218841277,4.0
146543687,4.0
1002961506,4.0
324818893,4.0
353084032,4.0
1022662318,4.0
1021386554,4.0
1131429602,4.0
586580374,4.0
1068684655,4.0
690643631,4.0
1094116244,4.0
1205804872,4.0
998245498,4.0
59754921,4.0
243817618,4.0
223480763,4.0
1123399373,4.0
35576728,4.0
1095903442,4.0
332977854,4.0
713866793,4.0
986234717,4.0
554695529,4.0
439474029,4.0
636427399,4.0
637301214,4.0
809273387,4.0
199081552,4.0
223343918,4.0
1009587580,4.0
1131833,4.0
295999416,4.0
744841992,4.0
566475412,4.0
210876982,4.0
224754756,4.0
78074649,4.0
276392221,4.0
990978133,4.0
276453555,4.0
799671424,4.0
845856932,4.0
732668281,4.0
474474620,4.0
118154433,4.0
1116637957,4.0
274481566,4.0
945726753,4.0
1141560518,4.0
768023506,4.0
551560699,4.0
1207634214,4.0
744273593,4.0
876359001,4.0
950005101,4.0
116573635,4.0
792543897,4.0
875980446,4.0
212558380,4.0
629904735,4.0
253608485,4.0
770118195,4.0
543349219,4.0
47513456,4.0
244208972,4.0
233042096,4.0
265638170,4.0
581905153,4.0
1027458962,4.0
638431582,4.0
66811218,4.0
565047451,4.0
47186915,4.0
110574642,4.0
237837675,4.0
831383454,4.0
577450701,4.0
1059736820,4.0
420585901,4.0
989301807,4.0
