entid,Action_Grade,ENTTYPE,INDUSTRYPHY,RECCAP,Social,Inconfidence,CaseType
73118731,10.0,5,11,0.0,0.0,0.0,4.0
91924858,10.0,5,8,0.0,0.0,0.0,4.0
1086072313,10.0,94,0,0.0,0.0,0.0,4.0
1126170959,10.0,27,8,0.0,0.4,0.0,4.0
905287894,10.0,5,5,80.0,0.0,0.0,4.0
1120826323,10.0,5,5,200.0,0.0,0.0,4.0
630103399,15.0,5,11,100.0,0.0,0.0,4.0
946798357,10.0,5,5,4500.0,0.0,0.0,4.0
1230359957,10.0,39,4,0.0,0.0,0.0,4.0
99956621,10.0,5,5,0.0,0.0,0.0,4.0
874084956,10.0,7,8,100.0,0.4,0.0,4.0
668225294,10.0,37,9,0.0,0.0,0.0,4.0
234062095,10.0,5,5,50.0,0.0,0.0,4.0
926663918,10.0,5,4,6000.0,0.0,0.0,4.0
344119878,10.0,65,4,0.0,0.2,0.0,4.0
924251827,10.0,5,0,280.0,0.4,0.0,4.0
923650480,10.0,5,5,50.0,0.0,0.0,4.0
74360148,10.0,5,11,0.0,0.0,0.0,4.0
926723528,10.0,81,11,0.0,0.4,0.0,4.0
281430649,10.0,5,2,100.0,0.0,0.0,4.0
378152213,15.0,5,8,0.0,0.4,0.0,4.0
75038276,10.0,65,14,0.0,0.0,0.0,4.0
441659645,10.0,5,4,2000.0,0.0,0.0,4.0
1010623238,10.0,11,11,0.0,0.0,0.0,4.0
1158990510,10.0,31,5,0.0,0.0,0.0,4.0
797877300,15.0,5,2,100.0,0.0,0.0,4.0
1023251715,10.0,33,8,0.0,0.0,0.0,4.0
1017396691,10.0,7,2,0.0,0.4,0.0,4.0
214612563,10.0,5,8,50.0,0.0,0.0,4.0
1195790602,10.0,5,5,1000.0,0.0,0.0,4.0
423199818,10.0,5,10,1000.0,0.0,0.0,4.0
796887997,10.0,5,2,30.0,0.0,0.0,4.0
217138472,10.0,5,10,4000.0,0.0,0.0,4.0
920032299,10.0,5,7,10.0,0.0,0.0,4.0
464483653,10.0,5,14,50.0,0.0,0.0,4.0
1152140024,10.0,5,14,0.0,0.0,0.0,4.0
572337367,10.0,5,5,60.0,0.0,0.0,4.0
778418652,10.0,5,4,2000.0,0.0,0.0,4.0
636213230,10.0,5,5,0.0,0.0,0.0,4.0
281493524,10.0,0,10,800.0,0.0,0.0,4.0
735665883,10.0,41,5,0.0,0.0,0.0,4.0
718850017,10.0,7,11,0.0,0.0,0.0,4.0
965264347,10.0,5,14,50.0,0.0,0.0,4.0
1104609129,10.0,5,10,100.0,0.4,0.0,4.0
504391981,10.0,5,2,100.0,0.0,0.0,4.0
1221487709,10.0,5,5,320.0,0.0,0.0,4.0
491068819,10.0,5,5,60.0,0.0,0.0,4.0
609942716,10.0,8,17,124.55,0.0,0.0,4.0
924994030,10.0,23,3,0.0,0.0,0.0,4.0
332870200,10.0,5,11,101.0,0.0,0.0,4.0
1199181188,10.0,5,5,140.0,0.0,0.0,4.0
1061944681,10.0,5,2,0.0,0.0,0.0,4.0
1067457843,10.0,5,5,0.0,0.0,0.0,4.0
521775184,10.0,23,14,0.0,0.0,0.0,4.0
971979679,10.0,5,5,60.0,0.0,0.0,4.0
545879326,10.0,5,17,300.0,0.0,0.0,4.0
1198305601,10.0,5,2,800.0,0.0,0.0,4.0
88140134,10.0,80,7,0.0,0.0,0.0,4.0
1178669067,10.0,5,5,0.0,0.0,0.0,4.0
892196320,10.0,5,11,0.0,0.0,0.0,4.0
1134607355,10.0,5,5,0.0,0.0,0.0,4.0
941489019,10.0,5,5,0.0,0.0,0.0,4.0
537029244,10.0,27,8,0.0,0.4,0.0,4.0
58587876,10.0,5,8,0.0,0.0,1.0,4.0
334578515,10.0,5,4,1500.0,0.0,0.0,4.0
1041350711,10.0,7,4,0.0,0.0,0.0,4.0
51807339,10.0,7,5,0.0,0.4,0.0,4.0
774067530,10.0,65,2,0.0,0.4,0.0,4.0
1214149540,10.0,5,5,50.0,0.0,0.0,4.0
225851058,10.0,7,11,0.0,0.0,0.0,4.0
526370261,10.0,93,5,0.0,0.0,0.0,4.0
38289122,10.0,5,5,0.0,0.0,0.0,4.0
766329653,10.0,5,5,0.0,0.0,0.0,4.0
576120647,10.0,5,11,0.0,0.0,0.0,4.0
1085187269,10.0,5,5,0.0,0.0,0.0,4.0
1016936920,10.0,5,5,15.0,0.4,0.0,4.0
21741580,10.0,11,7,0.0,0.0,0.0,4.0
818904298,10.0,32,11,0.0,0.0,0.0,4.0
11458538,10.0,5,11,5.1,0.4,0.0,4.0
355812891,10.0,5,4,0.0,0.0,0.0,4.0
283395995,10.0,65,5,0.0,0.4,0.0,4.0
1044819097,10.0,5,11,0.0,0.0,0.0,4.0
863407954,10.0,5,5,2000.0,0.0,0.0,4.0
725011215,10.0,7,7,50.0,0.0,0.0,4.0
1102477863,10.0,5,5,300.0,0.0,0.0,4.0
244109971,10.0,5,11,1000.0,0.0,0.0,4.0
295828313,10.0,65,2,0.0,0.0,0.0,4.0
704794658,10.0,27,5,0.0,0.0,0.0,4.0
803198037,10.0,7,7,0.0,0.0,0.0,4.0
325193173,10.0,65,8,0.0,0.0,0.0,4.0
402014207,10.0,93,0,0.0,0.0,0.0,4.0
866530984,15.0,5,2,100.0,0.0,0.0,4.0
548859650,10.0,7,10,0.0,0.0,0.0,4.0
940424750,10.0,5,4,0.0,0.0,0.0,4.0
1012644602,10.0,5,5,0.0,0.0,0.0,4.0
486516933,10.0,7,4,0.0,0.0,0.0,4.0
928266259,10.0,5,5,0.0,0.0,0.0,4.0
4007212,10.0,1,10,50.0,0.0,0.0,4.0
717324525,10.0,5,14,61.0,0.0,0.0,4.0
876662230,10.0,8,2,1000.0,0.0,0.0,4.0
652279835,10.0,5,2,120.0,0.0,0.0,4.0
471308484,10.0,7,5,50.0,0.0,0.0,4.0
1002894381,10.0,8,11,500.0,0.0,0.0,4.0
1172756710,10.0,7,5,1000.0,0.0,0.0,4.0
1189191864,10.0,8,5,0.0,0.0,0.0,4.0
394879016,10.0,5,5,1000.0,0.0,0.0,4.0
887286152,10.0,7,5,50.0,0.0,0.0,4.0
863726032,10.0,27,5,0.0,0.0,0.0,4.0
807853643,10.0,7,4,0.0,0.0,0.0,4.0
89015249,10.0,5,14,0.0,0.0,0.0,4.0
906417144,10.0,65,2,3.0,0.0,0.0,4.0
1076908305,10.0,5,5,0.0,0.0,0.0,4.0
948729457,10.0,72,6,50.0,0.0,0.0,4.0
694060689,10.0,27,6,0.0,0.0,0.0,4.0
692620337,10.0,7,5,0.0,0.0,0.0,4.0
1064511339,10.0,5,0,500.0,0.0,0.0,4.0
957207770,10.0,52,11,0.0,0.0,0.0,4.0
514970252,10.0,5,2,100.0,0.0,0.0,4.0
1095005948,10.0,27,17,0.0,0.0,0.0,4.0
726518029,10.0,5,4,500.0,0.0,0.0,4.0
473527933,10.0,27,6,0.0,0.0,0.0,4.0
1095211338,10.0,5,5,200.0,0.4,0.0,4.0
30337989,10.0,7,5,0.0,0.0,0.0,4.0
806617389,10.0,56,5,0.0,0.0,0.0,4.0
1113396720,10.0,0,5,80.0,0.0,0.0,4.0
790442864,10.0,5,2,500.0,0.0,0.0,4.0
909118747,10.0,0,2,50.0,0.0,0.0,4.0
142438941,10.0,7,11,0.0,0.0,0.0,4.0
655681612,10.0,68,7,0.0,0.0,0.0,4.0
627162722,10.0,5,5,200.0,0.0,0.0,4.0
449707472,10.0,94,0,0.0,0.0,0.0,4.0
1180822187,10.0,93,0,220.0,0.0,0.0,4.0
1146870815,10.0,7,4,0.0,0.0,0.0,4.0
726025640,10.0,27,2,0.0,0.0,0.0,4.0
226482354,10.0,94,0,0.0,0.0,0.0,4.0
114135419,10.0,7,14,0.0,0.0,0.0,4.0
861762933,10.0,7,5,0.0,0.0,0.0,4.0
481374743,10.0,5,4,50.0,0.0,0.0,4.0
811584582,10.0,5,14,10.0,0.0,0.0,4.0
897663837,10.0,1,11,30.0,0.0,0.0,4.0
585534863,10.0,29,11,0.0,0.0,0.0,4.0
1225840245,10.0,5,5,0.0,0.0,0.0,4.0
512192700,10.0,7,2,0.0,0.0,0.0,4.0
1231494695,10.0,5,5,0.0,0.0,0.0,4.0
342986355,10.0,5,5,1000.0,0.0,0.0,4.0
583927761,10.0,5,5,500.0,0.0,0.0,4.0
1111359214,12.0,93,0,8.7,0.0,0.0,4.0
495355767,10.0,5,2,5008.0,0.0,0.0,4.0
708379809,10.0,46,2,16.0,0.0,0.0,4.0
22640297,10.0,5,11,300.0,0.0,0.0,4.0
1094991944,10.0,7,14,0.0,0.0,0.0,4.0
405913588,10.0,7,11,0.0,0.0,0.0,4.0
591888690,10.0,89,8,0.0,0.0,0.0,4.0
702275382,10.0,5,5,500.0,0.0,0.0,4.0
88708773,10.0,7,5,0.0,0.0,0.0,4.0
1068302886,10.0,93,0,0.0,0.0,0.0,4.0
760630416,10.0,5,0,3000.0,0.4,0.0,4.0
650908881,10.0,5,0,0.0,0.0,0.0,4.0
159517625,10.0,27,5,0.0,0.0,0.0,4.0
791077261,10.0,7,4,30.0,0.0,0.0,4.0
1202200469,10.0,24,8,0.0,0.0,0.0,4.0
370496820,10.0,93,0,0.0,0.0,0.0,4.0
1159474106,10.0,65,1,8.0,0.0,0.0,4.0
984396951,10.0,5,0,0.0,0.0,0.0,4.0
1054492515,10.0,46,5,1043.0,0.0,0.0,4.0
1053198233,10.0,57,5,0.0,0.0,0.0,4.0
682467197,10.0,45,5,0.0,0.0,0.0,4.0
1093040988,10.0,65,5,0.0,0.0,0.0,4.0
803824964,10.0,5,5,0.0,0.0,0.0,4.0
1169896909,10.0,5,5,0.0,0.0,0.0,4.0
199463251,10.0,5,11,20.0,0.0,0.0,4.0
627637524,10.0,5,5,0.0,0.0,0.0,4.0
399842306,10.0,11,5,30.0,0.0,0.0,4.0
757976991,10.0,5,4,3000.0,0.0,0.0,4.0
930502503,10.0,5,2,100.0,0.0,0.0,4.0
842763127,10.0,7,5,0.0,0.0,0.0,4.0
1167118014,10.0,5,10,3000.0,0.0,0.0,4.0
170232516,10.0,27,7,0.0,0.4,0.0,4.0
978180481,10.0,5,5,0.0,0.0,0.0,4.0
1139468611,10.0,7,5,0.0,0.0,0.0,4.0
143676811,10.0,7,5,0.0,0.0,0.0,4.0
126239574,10.0,46,4,690.0,0.0,0.0,4.0
1070273651,10.0,5,5,50.0,0.0,0.0,4.0
300170445,10.0,0,5,396.0,0.0,0.0,4.0
435689720,10.0,5,5,0.0,0.0,0.0,4.0
345739518,10.0,5,2,60.0,0.0,0.0,4.0
208091689,10.0,5,0,380.0,0.0,0.0,4.0
732926049,10.0,7,7,0.0,0.0,0.0,4.0
316127901,10.0,5,5,0.0,0.0,0.0,4.0
888061980,10.0,65,0,0.0,0.0,0.0,4.0
342131622,10.0,93,7,0.0,0.0,0.0,4.0
537885458,10.0,93,0,0.0,0.0,0.0,4.0
498272244,10.0,46,2,0.0,0.0,0.0,4.0
39553464,10.0,93,0,0.0,0.0,0.0,4.0
326629608,10.0,93,0,0.0,0.0,0.0,4.0
272902738,10.0,5,4,0.0,0.0,0.0,4.0
1182882318,10.0,5,5,50.0,0.0,0.0,4.0
819325590,10.0,65,17,0.0,0.0,0.0,4.0
704770723,10.0,93,0,0.0,0.0,0.0,4.0
435276625,10.0,5,11,0.0,0.0,0.0,4.0
1045020395,10.0,93,0,0.0,0.0,0.0,4.0
65586846,10.0,93,0,0.0,0.0,0.0,4.0
797021999,10.0,65,4,0.0,0.0,0.0,4.0
494923713,10.0,5,5,0.0,0.0,0.0,4.0
734211981,10.0,93,0,0.0,0.0,0.0,4.0
651521539,10.0,7,0,0.0,0.0,0.0,4.0
643331811,10.0,7,5,0.0,0.0,0.0,4.0
845326161,10.0,93,0,0.0,0.0,0.0,4.0
824682909,10.0,7,14,0.0,0.0,0.0,4.0
598293420,10.0,65,5,0.0,0.0,0.0,4.0
920547390,10.0,65,5,0.0,0.0,0.0,4.0
350481446,10.0,53,5,0.0,0.0,0.0,4.0
1115303505,10.0,65,14,0.0,0.0,0.0,4.0
265614241,10.0,5,5,108.0,0.0,0.0,4.0
87279810,10.0,7,10,1110.0,0.0,0.0,4.0
594180620,14.0,94,0,0.0,0.0,0.0,4.0
1139962131,10.0,5,5,0.0,0.0,0.0,4.0
952898326,10.0,5,5,0.0,0.0,0.0,4.0
227961658,10.0,7,5,50.0,0.0,0.0,4.0
892694309,15.0,5,4,0.0,0.0,0.0,4.0
1205765659,10.0,7,0,0.0,0.0,0.0,4.0
610422417,10.0,93,0,0.0,0.0,0.0,4.0
1177049664,10.0,93,0,0.0,0.0,0.0,4.0
214234899,10.0,5,5,200.0,0.0,0.0,4.0
288420789,10.0,7,5,0.0,0.0,0.0,4.0
1190868214,10.0,5,5,0.0,0.0,0.0,4.0
999171554,10.0,5,5,0.0,0.0,0.0,4.0
281988876,10.0,5,5,0.0,0.0,0.0,4.0
773113718,10.0,5,5,0.0,0.0,0.0,4.0
197748838,10.0,33,5,0.0,0.0,0.0,4.0
92862651,10.0,7,5,0.0,0.0,0.0,4.0
799460718,10.0,7,4,0.0,0.0,0.0,4.0
1097291346,10.0,5,11,0.0,0.0,0.0,4.0
92880011,10.0,7,2,50.0,0.0,0.0,4.0
559266405,10.0,5,5,0.0,0.0,0.0,4.0
643443653,10.0,5,0,0.0,0.0,0.0,4.0
506028834,10.0,93,0,0.0,0.0,0.0,4.0
1076040927,10.0,5,5,0.0,0.0,0.0,4.0
731312950,10.0,5,0,1000.0,0.0,0.0,4.0
1216725539,10.0,27,5,0.0,0.0,0.0,4.0
182863377,10.0,5,5,30.0,0.0,0.0,4.0
450075853,15.0,5,5,0.0,0.0,0.0,4.0
571080894,10.0,70,9,0.0,0.0,0.0,4.0
1093103830,10.0,5,5,0.0,0.0,0.0,4.0
822850634,10.0,5,5,0.0,0.0,0.0,4.0
454984056,10.0,5,11,0.0,0.0,0.0,4.0
710778691,10.0,5,5,0.0,0.0,0.0,4.0
484697048,10.0,7,5,0.0,0.0,0.0,4.0
123232020,10.0,93,5,0.0,0.0,0.0,4.0
105946864,10.0,37,3,0.0,0.0,0.0,4.0
282612524,10.0,0,0,0.0,0.0,0.0,4.0
243625539,10.0,27,7,0.0,0.0,0.0,4.0
1191251655,10.0,7,4,0.0,0.0,0.0,4.0
633770768,10.0,5,2,100.0,0.0,0.0,4.0
322968473,15.0,5,10,0.0,0.0,0.0,4.0
1046206454,10.0,93,0,0.0,0.0,0.0,4.0
398665284,10.0,5,4,200.0,0.0,0.0,4.0
1095500084,10.0,93,0,0.0,0.0,0.0,4.0
1081769997,10.0,33,9,0.0,0.0,0.0,4.0
919743458,10.0,5,5,0.0,0.0,0.0,4.0
178874852,10.0,7,4,0.0,0.0,0.0,4.0
401715722,10.0,0,3,0.0,0.0,0.0,4.0
49331413,10.0,5,5,0.0,0.0,0.0,4.0
914136215,10.0,5,5,300.0,0.0,0.0,4.0
1030859984,10.0,7,5,0.0,0.0,0.0,4.0
1106099910,10.0,5,5,200.0,0.0,0.0,4.0
655206172,10.0,5,4,0.0,0.0,0.0,4.0
653673143,10.0,93,0,0.0,0.0,0.0,4.0
1200764150,10.0,5,2,0.0,0.0,0.0,4.0
243429364,10.0,5,2,440.0,0.0,0.0,4.0
923106090,15.0,5,2,50.0,0.0,0.0,4.0
615971461,10.0,5,14,0.0,0.0,0.0,4.0
1071568814,10.0,62,1,0.0,0.8,0.0,4.0
16400318,10.0,7,14,50.0,0.0,0.0,4.0
235352166,10.0,33,5,0.0,0.0,0.0,4.0
409334113,10.0,57,11,0.0,0.0,0.0,4.0
287888217,10.0,32,12,0.0,0.0,0.0,4.0
400165094,10.0,5,5,1000.0,0.0,0.0,4.0
109489448,10.0,93,0,0.0,0.0,0.0,4.0
988400177,15.0,11,0,1000.0,0.0,0.0,4.0
446782025,10.0,7,4,0.0,0.0,0.0,4.0
205192781,10.0,5,4,50.0,0.0,0.0,4.0
744153382,10.0,33,9,0.0,0.0,0.0,4.0
736880839,10.0,5,2,100.0,0.0,0.0,4.0
1206739981,10.0,93,5,0.0,0.0,0.0,4.0
587635776,10.0,5,5,0.0,0.0,0.0,4.0
644252829,10.0,7,4,120.0,0.0,0.0,4.0
642361245,14.0,94,5,0.0,0.0,0.0,4.0
585421651,10.0,7,5,0.0,0.0,0.0,4.0
882027520,10.0,7,5,0.0,0.0,0.0,4.0
470391166,10.0,5,5,50.0,0.0,0.0,4.0
395584877,10.0,65,2,0.0,0.0,0.0,4.0
406037428,10.0,93,0,0.0,0.0,0.0,4.0
119687891,15.0,7,5,1018.0,0.0,0.0,4.0
651030082,10.0,65,2,0.0,0.0,0.0,4.0
182605580,10.0,5,0,0.0,0.0,0.0,4.0
57779018,10.0,32,8,0.0,0.0,0.0,4.0
997409688,10.0,93,0,0.0,0.0,0.0,4.0
1032399787,10.0,26,8,0.0,0.0,0.0,4.0
1096240623,15.0,29,6,0.0,0.0,0.0,4.0
158845265,10.0,5,12,10.0,0.0,0.0,4.0
74694870,10.0,5,5,500.0,0.0,0.0,4.0
900470535,10.0,5,4,10.0,0.0,0.0,4.0
471595496,10.0,5,11,0.0,0.0,0.0,4.0
521453127,10.0,7,13,200.0,0.0,0.0,4.0
544838698,10.0,5,11,160.0,0.0,0.0,4.0
588285221,10.0,5,4,100.0,0.0,0.0,4.0
992602499,10.0,5,4,0.0,0.0,0.0,4.0
740004814,10.0,5,5,0.0,0.0,0.0,4.0
1090550024,10.0,5,4,0.0,0.0,0.0,4.0
1054379511,10.0,27,15,0.0,0.0,0.0,4.0
943844508,10.0,5,5,260.0,0.0,0.0,4.0
635463022,10.0,27,5,10.0,0.0,0.0,4.0
403656185,10.0,7,11,0.0,0.0,0.0,4.0
1161909681,10.0,5,0,105.0,0.0,0.0,4.0
376692401,10.0,5,2,101.0,0.0,0.0,4.0
509650681,10.0,5,0,500.0,0.0,0.0,4.0
297374536,10.0,27,5,0.0,0.0,0.0,4.0
1179296291,10.0,5,11,0.0,0.0,0.0,4.0
588232051,10.0,5,5,0.0,0.0,0.0,4.0
956201350,10.0,9,10,120.0,0.0,1.0,4.0
65664596,10.0,5,11,0.0,0.0,0.0,4.0
392372113,10.0,5,11,0.0,0.0,0.0,4.0
675453,10.0,7,2,300.0,0.0,0.0,4.0
816980647,10.0,93,0,0.0,0.4,0.0,4.0
183539960,10.0,5,14,10.0,0.0,0.0,4.0
303803681,10.0,5,5,0.0,0.0,0.0,4.0
473523376,10.0,7,6,0.0,0.0,0.0,4.0
1216104694,10.0,5,5,100.0,0.0,0.0,4.0
398868341,10.0,65,0,0.0,0.0,0.0,4.0
546971083,10.0,5,5,101.0,0.0,0.0,4.0
1190473900,10.0,5,5,0.0,0.0,0.0,4.0
812966604,10.0,7,5,0.0,0.0,0.0,4.0
987433924,14.0,93,0,0.0,0.0,0.0,4.0
1233706926,10.0,65,8,0.0,0.0,0.0,4.0
231449852,10.0,65,8,24.0,0.0,0.0,4.0
882734330,10.0,5,11,0.0,0.0,0.0,4.0
720613635,10.0,5,5,50.0,0.0,0.0,4.0
1033894440,10.0,93,0,0.0,0.4,0.0,4.0
240219997,10.0,7,4,0.0,0.0,0.0,4.0
697278305,10.0,5,11,674.86,0.0,0.0,4.0
994442771,10.0,29,4,0.0,0.0,0.0,4.0
599717344,10.0,27,5,0.0,0.0,0.0,4.0
682484361,10.0,94,0,0.0,0.0,0.0,4.0
616843660,10.0,57,5,2.0,0.0,0.0,4.0
874401044,10.0,65,0,0.0,0.0,0.0,4.0
1045313294,10.0,5,13,0.0,0.0,0.0,4.0
566875303,10.0,57,5,10.0,0.0,0.0,4.0
442915782,10.0,93,0,0.0,0.0,0.0,4.0
555171090,10.0,7,2,50.0,0.0,0.0,4.0
606624209,10.0,5,5,100.0,0.0,0.0,4.0
891897604,10.0,27,2,0.0,0.0,0.0,4.0
1157848227,10.0,5,11,0.0,0.0,0.0,4.0
822290522,10.0,5,2,50.0,0.0,0.0,4.0
543713632,10.0,27,5,0.0,0.0,0.0,4.0
47132699,10.0,9,7,0.0,0.0,0.0,4.0
538510979,10.0,5,5,100.0,0.0,0.0,4.0
286283900,10.0,93,0,80.0,0.0,0.0,4.0
1219852643,10.0,5,10,50.0,0.0,0.0,4.0
699321238,10.0,5,10,1700.0,0.0,0.0,4.0
1139167835,10.0,8,11,0.0,0.0,0.0,4.0
519507267,10.0,7,6,500.0,0.0,0.0,4.0
1077444690,10.0,7,17,0.0,0.0,0.0,4.0
564028155,10.0,59,3,50.0,0.0,0.0,4.0
399069795,10.0,65,2,50.0,0.0,0.0,4.0
447480550,10.0,5,2,100.0,0.0,0.0,4.0
26014112,10.0,5,0,50.0,0.0,0.0,4.0
1052652217,10.0,5,2,150.0,0.0,0.0,4.0
381660897,10.0,5,5,10.0,0.0,0.0,4.0
349756348,12.0,49,9,2650.0,0.0,0.0,4.0
813871123,10.0,5,5,50.0,0.0,0.0,4.0
788563071,15.0,56,6,0.0,0.0,0.0,4.0
473244476,10.0,5,1,3000.0,0.0,0.0,4.0
126338761,10.0,31,5,0.0,0.0,0.0,4.0
952667430,10.0,28,5,0.0,0.0,0.0,4.0
555940143,10.0,27,11,0.0,0.0,0.0,4.0
1158207896,10.0,9,3,0.0,0.0,0.0,4.0
492666453,10.0,7,2,0.0,0.0,0.0,4.0
418286788,10.0,27,4,0.0,0.0,0.0,4.0
974452985,10.0,57,5,3.0,0.0,0.0,4.0
521032919,10.0,32,4,0.0,0.0,1.0,4.0
110863685,10.0,5,2,100.0,0.0,0.0,4.0
168631139,10.0,30,3,0.0,0.0,0.0,4.0
485876601,10.0,11,11,700.0,0.0,0.0,4.0
555379255,10.0,27,5,0.0,0.0,0.0,4.0
1232596050,10.0,28,12,0.0,0.0,0.0,4.0
785999458,10.0,27,9,0.0,0.0,0.0,4.0
504525620,10.0,27,11,0.0,0.0,0.0,4.0
329833162,10.0,93,0,400.0,0.0,0.0,4.0
711229695,10.0,93,0,0.0,0.0,0.0,4.0
246071118,10.0,93,0,210.0,0.0,0.0,4.0
387120651,10.0,5,6,0.0,0.0,0.0,4.0
368996223,10.0,5,10,1000.0,0.0,0.0,4.0
78329046,10.0,5,5,0.0,0.0,0.0,4.0
1215840103,10.0,93,0,88.0,0.0,0.0,4.0
253740505,10.0,7,8,0.0,0.0,0.0,4.0
353079831,10.0,9,5,350.0,0.0,0.0,4.0
419721455,10.0,11,17,500.0,0.0,0.0,4.0
975374258,10.0,5,10,30.0,0.0,0.0,4.0
1117116784,10.0,5,4,0.0,0.0,0.0,4.0
443771706,10.0,8,10,100.0,0.0,0.0,4.0
426536647,10.0,5,11,200.0,0.0,0.0,4.0
56230699,10.0,11,5,0.0,0.0,0.0,4.0
501780976,10.0,5,2,0.0,0.0,0.0,4.0
284014779,10.0,5,11,150.0,0.0,0.0,4.0
665795946,10.0,56,6,0.0,0.0,0.0,4.0
1169638919,10.0,8,5,500.0,0.0,0.0,4.0
599065751,10.0,7,6,50.0,0.0,0.0,4.0
446935381,10.0,5,14,50.0,0.0,0.0,4.0
1027035858,10.0,8,10,0.0,0.0,0.0,4.0
119301904,10.0,5,11,0.0,0.0,0.0,4.0
1160778585,10.0,27,6,0.0,0.0,0.0,4.0
420014675,10.0,81,5,0.0,0.0,0.0,4.0
922666106,10.0,8,1,3136.0,0.0,0.0,4.0
982302144,10.0,7,10,2000.0,0.0,0.0,4.0
559183361,10.0,5,5,0.0,0.0,0.0,4.0
1044659374,10.0,5,5,0.0,0.0,0.0,4.0
846893267,10.0,5,4,0.0,0.0,0.0,4.0
1049078581,10.0,46,2,850.0,0.0,0.0,4.0
638955130,10.0,6,0,1958.0,0.0,0.0,4.0
392015473,10.0,5,5,20.0,0.0,0.0,4.0
189939987,10.0,65,7,0.5,0.0,0.0,4.0
495170019,10.0,5,5,320.0,0.0,0.0,4.0
791724997,10.0,7,5,0.0,0.0,0.0,4.0
464220631,10.0,5,10,25000.0,0.0,0.0,4.0
945923504,10.0,7,5,5000.0,0.0,0.0,4.0
622207797,10.0,5,11,108.0,0.0,0.0,4.0
521805301,15.0,5,2,50.0,0.0,0.0,4.0
692426396,10.0,5,6,0.0,0.0,0.0,4.0
1225220526,10.0,8,10,0.0,0.0,0.0,4.0
1071725973,10.0,31,5,0.0,0.0,0.0,4.0
767528835,10.0,5,0,0.0,0.0,0.0,4.0
182765356,10.0,5,10,0.0,0.0,0.0,4.0
401709411,15.0,5,8,0.0,0.0,0.0,4.0
660745347,10.0,5,5,100.0,0.0,0.0,4.0
756170963,10.0,5,2,0.0,0.0,0.0,4.0
210260896,10.0,5,11,10.0,0.0,0.0,4.0
309783518,10.0,5,5,0.0,0.0,0.0,4.0
297863818,10.0,7,5,0.0,0.0,0.0,4.0
275172434,10.0,7,5,50.0,0.0,0.0,4.0
292173074,14.0,5,6,10.0,0.0,0.0,4.0
1221655614,10.0,5,5,50.0,0.0,0.0,4.0
1184885633,10.0,5,6,3.0,0.0,0.0,4.0
161921296,10.0,5,5,500.0,0.0,0.0,4.0
1030747371,10.0,7,5,0.0,0.0,0.0,4.0
286254906,10.0,7,2,50.0,0.0,0.0,4.0
368876884,10.0,56,7,9.6,0.0,0.0,4.0
563016002,10.0,46,11,27.2,0.0,0.0,4.0
1051319497,10.0,7,12,0.0,0.0,0.0,4.0
1010596656,10.0,0,0,0.0,0.0,0.0,4.0
899143640,10.0,0,12,0.0,0.0,0.0,4.0
504410919,10.0,7,5,0.0,0.0,0.0,4.0
355267685,10.0,65,0,0.0,0.0,0.0,4.0
317141923,10.0,7,5,0.0,0.0,0.0,4.0
364235352,10.0,5,5,0.0,0.0,0.0,4.0
664445072,10.0,0,11,0.0,0.0,0.0,4.0
961293902,10.0,90,14,0.0,0.0,0.0,4.0
311949124,10.0,65,5,0.0,0.0,0.0,4.0
914792356,10.0,5,11,0.0,0.0,0.0,4.0
759877109,10.0,5,1,0.0,0.0,0.0,4.0
335251593,10.0,5,0,0.0,0.0,0.0,4.0
1106395386,10.0,93,0,0.0,0.0,0.0,4.0
43718042,10.0,5,8,0.0,0.0,0.0,4.0
951994625,10.0,7,5,0.0,0.0,0.0,4.0
874104501,10.0,5,2,0.0,0.0,0.0,4.0
591378096,10.0,29,10,0.0,0.0,0.0,4.0
701122247,10.0,23,5,0.0,0.0,0.0,4.0
737654635,10.0,7,4,0.0,0.0,0.0,4.0
87021487,10.0,5,11,0.0,0.0,0.0,4.0
761962735,10.0,5,11,0.0,0.0,0.0,4.0
897913579,10.0,7,5,0.0,0.0,0.0,4.0
138042768,10.0,7,5,0.0,0.0,0.0,4.0
566456590,10.0,56,17,0.0,0.0,0.0,4.0
523769666,10.0,5,8,0.0,0.0,0.0,4.0
787339551,10.0,94,0,0.0,0.0,0.0,4.0
417265186,10.0,7,6,0.0,0.0,0.0,4.0
415061933,10.0,7,0,0.0,0.0,0.0,4.0
1081291673,10.0,7,5,0.0,0.0,0.0,4.0
427392002,10.0,5,0,0.0,3.6,0.0,4.0
1199886035,10.0,7,2,0.0,0.0,0.0,4.0
1019588028,10.0,7,4,0.0,0.0,0.0,4.0
90834217,10.0,27,10,0.0,0.0,0.0,4.0
1217651262,10.0,92,5,0.0,0.0,0.0,4.0
143184261,10.0,4,7,0.0,0.0,0.0,4.0
693274378,10.0,5,5,0.0,0.0,0.0,4.0
833185696,10.0,5,6,0.0,0.0,0.0,4.0
608518193,10.0,64,17,0.0,0.0,0.0,4.0
77203372,10.0,5,5,0.0,0.0,0.0,4.0
258884581,10.0,5,12,0.0,0.0,0.0,4.0
585061007,10.0,64,5,0.0,0.0,0.0,4.0
556763688,10.0,5,4,0.0,0.0,0.0,4.0
1184747299,10.0,27,11,0.0,0.0,0.0,4.0
186180144,10.0,5,11,0.0,0.0,0.0,4.0
