entid,honor_num,illegad_num,yea_sub,web_dum,ENTTYPE,INDUSTRYPHY,REGCAP,REGCAPCUR,RECCAP,PARNUM,LIMPARNUM,PARFORM,EXENUM,brand_num,cancel_dum,certificate_num,tax_dum,CaseType
629970841,,,,0,3,9,9800.0,156.0,9800.0,,,,,,0,1.0,0,3
548493601,,,,0,3,9,18500.0,156.0,18500.0,,,,,,0,1.0,0,2
1174942886,,,,0,3,2,60.0,156.0,60.0,,,,,,0,,0,3
342952876,,,,1,11,9,50242.7863,156.0,39875.2567,,,,,,0,11.0,0,2
342952876,,,,1,11,9,50242.7863,156.0,39875.2567,,,,,,0,11.0,0,2
342952876,,,,1,11,9,50242.7863,156.0,39875.2567,,,,,,0,11.0,0,2
1080539525,,,,0,3,11,100.0,156.0,100.0,,,,,,0,,0,3
137903147,,,,0,5,11,100.0,156.0,100.0,,,,,,0,,0,3
1002915143,,,,0,0,11,5.0,156.0,5.0,,,,,,0,,0,3
477280607,,,,0,6,11,2000.0,156.0,2000.0,,,,,,0,,0,3
177473368,,,,0,0,11,50.0,156.0,50.0,,,,,,0,,0,3
566980571,,,,0,5,11,300.0,156.0,300.0,,,,,,0,,0,3
253310567,,,,0,29,9,0.0,156.0,,,,,,,0,1.0,0,2
1057348056,,,,0,0,11,500.0,156.0,50.0,,,,,,0,,0,3
203732566,,,,0,44,11,770.0,156.0,770.0,10.0,,2,1.0,,0,,0,3
556570117,,,,0,3,2,4000.0,156.0,4000.0,,,,,,0,,0,1
988033114,,,,0,3,11,50.0,156.0,50.0,,,,,,0,,0,3
407350190,,,,0,3,11,3000.0,156.0,3000.0,,,,,,0,,0,3
95898023,,,,0,5,11,100.0,156.0,100.0,,,,,,0,,0,3
308649052,,,,0,0,12,50.0,156.0,50.0,,,,,,0,,0,3
284504445,,,,0,3,8,5000.0,156.0,500.0,,,,,,0,,0,1
284504445,,,,0,3,8,5000.0,156.0,500.0,,,,,,0,,0,1
50899367,,,,0,27,9,,156.0,,,,,,,0,1.0,0,2
743836372,,,,0,3,14,50.0,156.0,50.0,,,,,,0,,0,1
1180983562,,,,0,3,2,200.0,156.0,200.0,,,9,,,1,,0,2
898701399,,,,0,13,9,23671.0814,156.0,22543.8848,,,,,,0,,0,2
898701399,,,,0,13,9,23671.0814,156.0,22543.8848,,,,,,0,,0,2
829845602,10.0,,,0,3,5,5100.0,156.0,1600.0,,,,,,0,10.0,0,2
688241041,,,,0,3,11,10000.0,156.0,0.0,0.0,0.0,9,0.0,,0,,0,1
621160066,,,,0,24,5,,156.0,,,,,,,0,4.0,0,1
122404006,,,,0,3,10,1760.0,156.0,1760.0,,,,,,0,,0,2
122404006,,,,0,3,10,1760.0,156.0,1760.0,,,,,,0,,0,2
873653497,,,,0,3,11,1000.0,156.0,1000.0,0.0,0.0,9,0.0,,0,,0,1
88133022,,,,0,3,11,10.0,156.0,10.0,,,,,,1,,0,1
58641410,3.0,,,0,3,11,1000.0,156.0,1000.0,,,,,,1,,0,2
368132676,,,,0,5,11,1000.0,156.0,0.0,0.0,0.0,9,0.0,,0,,0,2
1174536977,,,,0,3,11,3.0,156.0,3.0,0.0,0.0,9,0.0,,1,,0,2
1169874443,,,,0,3,9,3000.0,156.0,3000.0,0.0,0.0,9,0.0,,0,1.0,0,2
1131068778,,,,0,7,10,1000.0,156.0,1000.0,0.0,0.0,9,0.0,,0,,0,3
902332511,,,,1,3,11,10.0,156.0,10.0,,,,,,0,,0,1
1139378624,,,,1,3,11,6200.0,156.0,0.0,,,,,,0,,0,1
120469233,,,,0,3,11,100.0,156.0,100.0,,,,,,0,,0,1
249978608,,,,0,5,11,10.0,156.0,10.0,0.0,0.0,9,0.0,,0,,0,2
5066338,,,,0,17,11,0.0,156.0,0.0,0.0,0.0,9,0.0,,0,,0,1
678912959,,,,0,3,11,4.5,156.0,4.5,0.0,0.0,9,0.0,,0,,0,2
636710052,,,,0,28,9,0.0,156.0,,,0.0,9,,,0,1.0,0,2
517620557,,,,0,3,11,1000.0,156.0,1000.0,0.0,0.0,9,0.0,,1,,0,2
517620557,,,,0,3,11,1000.0,156.0,1000.0,0.0,0.0,9,0.0,,1,,0,2
331104769,,,,0,5,11,10.0,156.0,10.0,0.0,0.0,9,0.0,,1,,0,1
1148210108,,,,0,3,11,501.0,156.0,501.0,,,,,,0,,0,3
705753384,,,,0,44,11,10.0,156.0,10.0,2.0,1.0,2,1.0,,0,,0,3
78281172,,,,0,3,11,10.0,156.0,10.0,,,,,,0,,0,3
92653468,,,,1,33,9,0.0,156.0,0.0,,,,,,0,,0,3
219488280,,,,0,33,9,0.0,156.0,0.0,,,,,,0,1.0,0,3
608244362,,,,1,19,8,0.0,,0.0,,,,,,0,,0,3
829830764,,,,0,3,11,3.0,156.0,0.0,,,,,,0,,0,3
467117200,,,,0,3,11,200.0,156.0,200.0,,,,0.0,,0,,0,3
618751808,,,,0,30,9,0.0,,0.0,,,,,,0,,0,3
951648892,,,,0,3,11,1000.0,156.0,0.0,,,,0.0,,0,,0,3
1206489139,,,,0,5,11,600.0,156.0,0.0,,,,,,0,,0,3
671369696,,,,1,7,10,10000.0,156.0,10000.0,,,,,,0,,0,3
213392980,,,,1,3,11,2500.0,156.0,2500.0,,,,,,0,,0,3
863431175,,,,0,3,5,100.0,156.0,0.0,,,,0.0,,0,,0,3
368872124,,,,0,3,11,500.0,156.0,500.0,,,,,,0,,0,3
1018283505,,,,0,22,11,0.0,,0.0,,,,,,0,,0,3
297060062,,,,0,17,5,0.0,,0.0,,,,,,0,,0,3
998553068,,,,1,3,11,1000.0,156.0,0.0,,,,,,0,,0,3
859307071,,,,0,44,9,805.0,156.0,0.0,,,,,,0,,0,3
337018970,,,,0,44,11,8133.3393,156.0,800.0,,,,,,0,,0,3
1048179815,,,,1,31,9,0.0,,0.0,,,,,,0,,0,3
591049147,,,,1,14,9,7000.0,156.0,7000.0,,,,,,0,1.0,0,3
249210214,,,,0,3,11,1000.0,156.0,0.0,,,,0.0,,0,,0,3
810431967,,,,0,3,11,1000.0,156.0,100.0,,,,,,0,,0,3
633773899,,,,0,13,11,5000.0,156.0,5000.0,,,,,,0,,0,3
846410281,,,,0,8,11,5000.0,156.0,200.0,,,,0.0,,0,,0,3
538886366,,,,0,17,11,0.0,156.0,0.0,,,,,,0,,0,3
226141851,,,,0,3,11,500.0,156.0,0.0,,,,,,0,,0,3
631418868,,,,0,3,9,2000.0,156.0,2000.0,,,,,,0,1.0,0,2
890470807,,,,0,44,9,49701.0,156.0,49701.0,,,,,,0,,0,3
667857989,,,,0,3,11,2550.0,156.0,2550.0,,,,,,0,,0,3
112911993,,,,0,17,4,0.0,156.0,0.0,,,,0.0,,0,,0,3
757360944,,,,0,5,16,1000.0,156.0,0.0,,,,,,0,,0,3
922021901,,,,0,32,7,0.0,156.0,0.0,,,,,,0,1.0,0,3
635792996,,,,1,8,9,500.0,156.0,500.0,,,,,,0,,0,3
301800378,,,,0,44,11,1041.45,156.0,677.0,,,,,,0,,0,3
919000691,,,,0,3,5,100.0,156.0,0.0,,,,0.0,,0,,0,3
644394656,,,,0,5,11,50.0,156.0,0.0,,,,0.0,,0,,0,3
1227147497,,,,0,3,11,100.0,156.0,100.0,,,,0.0,,0,,0,3
566363148,,,,0,5,11,500.0,156.0,0.0,,,,,,0,,0,3
615699596,,,,0,22,11,0.0,,0.0,,,,0.0,,0,,0,3
1120577622,,,,0,51,9,0.0,840.0,0.0,,,,,,0,1.0,0,3
46204191,,,,0,44,11,6450.0,156.0,200.0,,,,,,0,,0,3
651615212,,,,0,17,11,0.0,156.0,0.0,,,,,,0,,0,3
87341364,,,,1,3,10,10000.0,156.0,1000.0,,,,,,0,,0,3
587234785,,,,0,5,11,499.0,156.0,0.0,,,,,,0,,0,3
178869075,,,,0,3,11,500.0,156.0,0.0,,,,,,0,,0,3
1111922976,,,,0,33,11,0.0,,0.0,,,,0.0,,0,,0,3
1176027146,,,,0,3,11,7000.0,156.0,0.0,,,,0.0,,0,,0,3
371694270,,,,0,44,11,1500.0,156.0,0.0,,,,,,0,,0,3
1189943064,,,,0,44,11,1107.5,156.0,0.0,,,,,,0,,0,3
142218422,,,,0,3,11,500.0,156.0,0.0,,,,,,0,,0,3
911795467,,,,0,3,12,500.0,156.0,0.0,,,,,,0,,0,3
794543130,,,,0,3,11,500.0,156.0,500.0,,,,0.0,,0,,0,3
377161734,,,,0,3,11,1000.0,156.0,0.0,,,,0.0,,0,,0,3
565780947,,,,0,17,11,0.0,156.0,0.0,,,,0.0,,0,,0,3
695260559,,,,0,5,11,15000.0,156.0,0.0,,,,,,0,,0,3
660306874,,,,0,6,15,500.0,156.0,0.0,,,,0.0,,0,,0,3
1087212956,,,,0,5,11,1000.0,156.0,0.0,,,,,,0,,0,3
265658557,,,,0,8,11,800.0,156.0,0.0,,,,0.0,,1,,0,3
314113513,,,,0,5,11,50.0,156.0,0.0,,,,0.0,,1,,0,3
878303695,,,,1,30,9,0.0,156.0,0.0,,,,,,0,,0,3
860901481,,,,0,3,11,1000.0,156.0,0.0,,,,0.0,,0,,0,3
406101516,,,,0,7,11,2000.0,156.0,0.0,,,,,,0,,0,3
1180146243,,,,0,3,11,500.0,156.0,0.0,,,,,,0,,0,3
1233771029,,,,0,3,11,100.0,156.0,0.0,,,,0.0,,0,,0,3
207988913,,,,0,3,11,1000.0,156.0,0.0,,,,,,0,,0,3
214496849,,,,0,3,11,500.0,156.0,0.0,,,,,,0,,0,3
1132585533,,,,0,1,11,10000.0,156.0,1000.0,,,,,,0,,0,3
618578351,,,,0,3,11,3000.0,156.0,0.0,,,,0.0,,0,,0,3
552964856,,,,0,43,11,4500.0,156.0,0.0,,,,,,0,,0,3
1215633093,,,,0,31,9,0.0,,0.0,,,,0.0,,0,1.0,0,3
165987445,,,,0,5,11,50.0,156.0,0.0,,,,,,0,,0,3
831542,,,,0,3,11,2050.0,156.0,50.0,,,,0.0,,0,,0,3
225655129,,,,0,3,11,20000.0,156.0,0.0,,,,0.0,,0,,0,3
705523585,,,,0,3,11,20000.0,156.0,0.0,,,,0.0,,0,,0,3
1134259656,,,,0,3,11,200.0,156.0,200.0,,,,,,0,5.0,0,3
349263176,,,,0,3,11,2010.0,156.0,0.0,,,,,,0,,0,3
1043844531,,,,0,17,11,0.0,156.0,0.0,,,,,,0,,0,3
1110671702,,,,0,3,11,3000.0,156.0,100.0,,,,,,0,,0,3
1024089624,,,,1,51,11,0.0,840.0,0.0,,,,,,0,,0,3
69491770,,,,0,3,11,51.0,156.0,51.0,,,,,,0,,0,3
117159066,,,,0,3,11,1100.0,156.0,1100.0,,,,0.0,,1,,0,3
828831767,,,,0,5,11,100.0,156.0,0.0,,,,0.0,,0,,0,3
11595512,,,,0,3,11,50.0,156.0,0.0,,,,,,0,,0,3
322323136,,,,0,7,11,200.0,156.0,0.0,,,,0.0,,0,,0,3
747194624,,,,0,44,11,66.0,156.0,0.0,,,,,,0,,0,3
296846936,,,,0,17,4,,156.0,0.0,,,,0.0,,0,,0,3
60501171,,1.0,,1,8,10,15000.0,156.0,15000.0,,,,,,0,1.0,0,3
1217625539,,,,0,7,11,4000.0,156.0,4000.0,,,,0.0,,0,,0,3
59556051,,,,0,3,11,1000.0,156.0,1000.0,,,,0.0,,0,,0,3
536153085,,,,0,5,11,4.0,156.0,4.0,,,,,,0,,0,3
200751039,,,,0,5,11,20.0,156.0,0.0,,,,0.0,,0,,0,3
114126067,,,,0,3,11,20.0,156.0,20.0,,,,0.0,,0,,0,3
679680967,,,,0,5,11,10000.0,156.0,0.0,,,,0.0,,0,,0,3
955929116,,,,0,6,10,3000.0,156.0,500.0,,,,,,0,,0,3
1080671378,,,,1,27,9,0.0,156.0,0.0,,,,,,0,1.0,0,3
4731015,,,,0,5,11,50.0,156.0,50.0,,,,,,0,,0,3
201054148,,,,0,7,11,200.0,156.0,200.0,,,,,,0,,0,3
1152308541,,,,0,3,11,1000.0,156.0,1000.0,,,,,,0,,0,3
783747144,,,,0,5,11,50.0,156.0,50.0,,,,0.0,,0,,0,3
901589297,,,,0,5,11,50.0,156.0,50.0,,,,,,0,,0,3
867143776,,,,0,3,11,1000.0,156.0,1000.0,,,,0.0,,0,,0,3
657376232,,,,0,17,4,,156.0,0.0,,,,0.0,,0,,0,3
538462809,,,,0,3,11,3000.0,156.0,800.0,,,,,,0,,0,2
322394797,,,,0,3,11,1200.0,156.0,120.0,,,,,,0,,0,2
477076356,,,,0,3,11,30000.0,156.0,30000.0,,,,,,0,1.0,0,2
970163383,,,,0,0,11,200.0,156.0,200.0,0.0,,9,,,0,,0,2
500120338,,,,0,3,11,3000.0,156.0,1500.0,,,,,,0,,0,2
126395312,,,,0,6,11,2000.0,156.0,2000.0,,,,,,0,,0,2
1154188320,,,,0,47,11,2500.0,840.0,2500.0,,,,,,0,3.0,0,2
1129160300,,,,0,3,10,50.0,156.0,50.0,,,,,,0,,0,2
1115273959,,,,0,5,11,500.0,156.0,500.0,,,,,,0,,0,1
1115273959,,,,0,5,11,500.0,156.0,500.0,,,,,,0,,0,1
846278181,,,,0,34,9,,156.0,,,,,,,1,,0,1
828439901,,,,0,3,5,200.0,156.0,200.0,,,,,,1,,0,1
669965313,,,,0,27,9,0.0,156.0,0.0,,,,,,0,,0,2
782621245,,,,0,3,9,1000.0,156.0,1000.0,,,,,,0,1.0,0,2
726175830,,,,0,5,11,10.0,156.0,10.0,,,,,,1,,0,2
353945399,,,,0,14,9,11660.83,156.0,,,,,,,0,2.0,0,2
786961077,,,,0,8,10,1000.0,156.0,1000.0,,,,,,0,,0,1
395461144,,,,0,3,5,100.0,156.0,100.0,,,,,,0,,0,1
395461144,,,,0,3,5,100.0,156.0,100.0,,,,,,0,,0,1
999574110,,,,0,5,11,10.0,156.0,10.0,,,,,,1,,0,2
999574110,,,,0,5,11,10.0,156.0,10.0,,,,,,1,,0,2
243789405,,,,0,17,11,0.0,156.0,,,,,,,0,,0,2
966950408,,,,0,27,9,0.0,156.0,0.0,,,,,,0,3.0,0,2
799465389,,,,0,27,9,0.0,156.0,,,,,,,0,2.0,0,2
208114644,,,,0,22,9,0.0,156.0,0.0,,,,,,0,,0,2
627880823,,,,0,37,9,30716.2738,156.0,30716.2738,,,,,,1,,0,2
989032874,,,,0,23,9,,156.0,,,,,,,0,,0,2
613813071,,,,0,39,9,0.0,156.0,0.0,,,,,,0,,0,2
20119804,,,,0,3,11,500.0,156.0,500.0,,,,0.0,,0,,0,1
591974733,,,,0,17,11,,,0.0,,,,0.0,,0,,0,1
191968433,,,,1,3,11,111.0,156.0,111.0,,,,0.0,,0,,0,1
212531966,,,,1,8,9,5000.0,156.0,0.0,,,,,,0,,0,2
212531966,,,,1,8,9,5000.0,156.0,0.0,,,,,,0,,0,2
212531966,,,,1,8,9,5000.0,156.0,0.0,,,,,,0,,0,2
1001628836,,,,0,3,11,5000.0,156.0,5000.0,,,,0.0,,0,,0,1
224662236,,,,0,3,5,500.0,156.0,30.0,,,,,,0,,0,3
772043264,,,,0,31,9,0.0,,0.0,,,,,,0,2.0,0,3
993948671,,,,0,8,11,190.0,156.0,0.0,,,,0.0,,0,,0,3
349562477,,,,0,3,11,1000.0,156.0,0.0,,,,,,0,,0,3
134513294,,,,0,39,9,0.0,156.0,0.0,0.0,0.0,,0.0,,0,,0,3
180104841,,,,0,8,0,5000.0,156.0,0.0,,,,0.0,,0,,0,3
134014987,,,,0,1,11,36000.0,156.0,11300.0,,,,,,0,,0,3
353592717,,,,1,4,11,536530.0,156.0,73000.0,,,,,,0,,0,3
515805204,,,,0,17,11,0.0,,0.0,,,,0.0,,0,,0,3
822989068,,,,1,33,9,0.0,,0.0,,,,0.0,,0,1.0,0,3
272347642,,,,0,5,11,10.0,156.0,0.0,,,,0.0,,0,,0,3
731340295,,,,0,8,11,18000.0,156.0,0.0,,,,,,0,,0,3
856331759,,,,0,3,11,1000.0,156.0,500.0,,,,,,0,,0,3
147068138,,,,0,3,11,1000.0,156.0,0.0,,,,0.0,,0,,0,3
700982378,,,,0,7,4,5000.0,156.0,0.0,,,,,,0,,0,3
288764483,,,,1,23,6,0.0,,0.0,,,,,,0,2.0,0,3
898924800,,,,0,23,9,0.0,,0.0,0.0,0.0,,0.0,,0,1.0,0,3
582674865,,,,0,17,11,0.0,,0.0,,,,,,0,,0,3
526477932,,,,0,3,11,5000.0,156.0,0.0,,,,,,0,,0,3
335693175,,,,0,24,9,0.0,,0.0,,,,,,0,,0,3
866637224,,,,1,8,11,30000.0,156.0,5000.0,0.0,0.0,,0.0,,0,,0,3
151726554,,,,0,13,9,3000.0,156.0,0.0,,,,,,0,,0,3
584402496,,,,0,21,9,0.0,,0.0,,,,,,0,1.0,0,3
187043215,,,,0,5,11,200.0,156.0,0.0,,,,0.0,,1,,0,3
648226901,,,,0,7,11,600.0,156.0,600.0,,,,0.0,,0,,0,3
918361308,,,,0,3,11,1000.0,156.0,0.0,,,,,,0,,0,3
194980333,,,,0,5,11,200.0,156.0,50.0,,,,,,0,,0,3
67193838,,2.0,,1,14,9,36000.0,156.0,36000.0,,,,,,0,1.0,0,3
1081055617,,,,0,36,9,6.0,156.0,0.0,0.0,0.0,,0.0,,1,,0,3
1087381924,,,,0,7,11,31000.0,156.0,31000.0,,,,,,0,,0,3
888085653,,,,0,3,11,100.0,156.0,100.0,,,,,,0,,0,3
900005310,,2.0,,0,17,9,100.0,156.0,100.0,,,,0.0,,0,,0,3
771224914,,,,1,8,9,30000.0,156.0,14163.0,,,,,,0,,0,3
39306954,,,,0,23,9,0.0,,0.0,,,,,,0,1.0,0,3
181390989,,,,1,25,9,0.0,156.0,0.0,0.0,0.0,,0.0,,0,1.0,0,3
940923669,,1.0,,0,8,10,5000.0,156.0,5000.0,,,,,,0,,0,3
775763353,,,,0,8,11,5000.0,156.0,0.0,,,,,,0,,0,3
1144820702,,,,1,0,11,30588.0,156.0,10000.0,,,,,,0,,0,3
620500307,,,,0,3,11,1700.0,156.0,550.0,,,,,,0,,0,3
961213869,,,,0,39,9,0.0,156.0,0.0,,,,0.0,,1,,0,3
40212297,,,,0,9,12,5180.0,156.0,5180.0,,,,0.0,,0,,0,3
186853378,,,,0,3,8,2000.0,156.0,2000.0,,,,,,0,,0,3
225291331,,,,0,1,10,10869.08,156.0,10869.08,,,,0.0,,0,,0,3
34521917,,,,0,5,11,250.0,156.0,250.0,,,,0.0,,0,,0,3
153076721,,,,0,4,9,30000.0,156.0,600.0,,,,0.0,,0,,0,3
615613250,,,,1,3,11,3000.0,156.0,0.0,,,,,,0,,0,3
858296240,,,,0,1,11,1000.0,156.0,1000.0,,,,0.0,,0,,0,3
426380994,,,,1,8,11,1000.0,156.0,0.0,,,,0.0,,0,,0,3
1224174911,,,,0,3,11,5000.0,156.0,0.0,,,,,,0,,0,3
927152330,,,,1,17,11,0.0,,0.0,,,,0.0,,0,,0,3
442246932,,,,0,44,11,2000.0,156.0,0.0,,,,,,0,,0,3
773620016,,,,0,7,11,6200.0,156.0,5000.0,,,,,,0,,0,3
20822760,,,,1,31,9,0.0,,0.0,,,,,,0,,0,3
746849161,,,,0,23,9,10.0,,0.0,,,,,,0,1.0,0,3
51981125,,,,0,8,11,20000.0,156.0,0.0,,,,0.0,,0,,0,3
693719679,,,,0,3,11,500.0,156.0,100.0,,,,,,0,,0,3
1037303193,,,,0,3,11,20.0,156.0,20.0,,,,0.0,,1,,0,3
547258534,,,,0,17,11,0.0,,0.0,,,,0.0,,0,,0,3
989027136,,,,1,3,11,2000.0,156.0,0.0,,,,0.0,,0,,0,3
492405943,,,,0,3,11,100.0,156.0,100.0,,,,0.0,,0,,0,3
1160649661,,,,0,6,11,20000.0,156.0,20000.0,,,,,,0,,0,3
434409374,,,,0,5,11,50.0,156.0,50.0,0.0,0.0,,0.0,,0,,0,3
354991442,,,,1,1,11,1000000.0,156.0,1000000.0,,,,,,0,,0,3
465075555,,,,0,3,11,10.0,156.0,0.0,,,,,,0,,0,3
764214585,,,,0,45,1,10.0,156.0,0.0,0.0,0.0,,0.0,,0,,0,3
478886296,,,,1,0,9,60000.0,156.0,60000.0,,,,,,0,,0,3
426653927,,,,0,17,11,0.0,,0.0,,,,0.0,,0,,0,3
817183311,,,,0,46,11,30.0,156.0,0.0,,,,,,0,,0,3
675065234,,,,0,8,11,2000.0,156.0,100.0,0.0,0.0,,0.0,,0,,0,3
927368862,,,,0,3,9,5000.0,156.0,5000.0,,,,0.0,,0,1.0,0,3
79532710,,,,0,6,11,3000.0,156.0,3000.0,,,,,,0,,0,3
831141326,,,,0,3,1,500.0,156.0,500.0,,,,,,0,,0,3
829506502,,,,0,17,9,0.0,,0.0,,,,,,0,,0,3
77491511,,,,0,3,11,1000.0,156.0,1000.0,0.0,0.0,,0.0,,0,,0,3
861969081,,,,0,3,11,5000.0,156.0,2000.0,,,,,,0,,0,3
1121741984,,,,0,51,14,0.0,840.0,0.0,,,,,,0,,0,1
726133866,,,,0,3,9,500.0,156.0,500.0,,,,,,0,,0,3
530796948,,,,0,3,11,500.0,156.0,5000.0,,,,,,0,,0,3
807448595,,,,0,46,5,50.0,156.0,50.0,,,,,,0,,0,3
440892289,,,,0,0,10,5000.0,156.0,5000.0,0.0,0.0,,0.0,,0,,0,3
465287457,,,,0,8,11,50000.0,156.0,50000.0,,,,,,0,,0,3
550611596,,,,0,0,10,2000.0,156.0,2000.0,,,,,,0,,0,3
325060815,,,,0,0,11,5000.0,156.0,1000.0,0.0,0.0,,0.0,,0,,0,3
407907886,,,,0,3,11,1000.0,156.0,300.0,0.0,0.0,,0.0,,1,,0,3
1215168900,,,,0,5,11,1.0,156.0,0.0,,,,,,0,,0,3
321583165,,,,0,6,11,1000.0,156.0,50.0,,,,0.0,,0,,0,3
810542551,,,,0,35,14,220.0,156.0,0.0,,,,,,0,,0,3
40446487,,,,0,59,17,,,,,,,,,0,,0,3
1032328768,,,,0,3,5,200.0,156.0,200.0,,,,,,0,,0,2
505961044,,,,0,3,11,6000.0,156.0,6000.0,,,,,,0,,0,1
777679828,,,,0,32,9,0.0,156.0,0.0,,,9,,,0,1.0,0,1
713507630,,,,1,3,11,1000.0,156.0,,,,9,,,0,,0,1
803199349,,,,1,32,9,0.0,156.0,,,,9,,,0,2.0,0,1
876789488,,,,0,3,11,10.0,156.0,,,,,,,0,,0,2
315607928,,,,0,3,11,100.0,156.0,100.0,,,,,,0,,0,3
585341041,,,,0,17,5,0.0,156.0,,,,,,,0,,0,3
1223639708,,,,0,8,11,10.0,156.0,10.0,,,,0.0,,0,,0,3
448809767,,,,0,3,11,3.0,156.0,3.0,0.0,0.0,,0.0,,0,,0,3
969196762,,,,0,3,11,50.0,156.0,50.0,,,,0.0,,1,,0,3
917505111,,,,0,5,10,200.0,156.0,200.0,,,,,,1,,0,3
760281101,,,,0,3,10,400.0,156.0,0.0,,,,0.0,,1,,0,3
413501650,,,,0,5,11,150.0,156.0,0.0,,,,0.0,,1,,0,3
1121800093,,,,0,7,11,7000.0,156.0,0.0,,,,,,0,1.0,0,3
1189475449,,,,0,3,11,20000.0,156.0,0.0,,,,,,0,,0,3
125790555,,,,0,3,11,1000.0,156.0,1000.0,0.0,0.0,1,0.0,,0,,0,3
887377568,,,,0,3,11,35800.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
309977928,,,,0,8,11,1000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
770645510,,,,0,3,11,2000.0,156.0,0.0,0.0,0.0,1,0.0,,1,,0,3
558388192,,,,0,3,11,1000.0,156.0,1000.0,,,,,,0,,0,3
583768839,,,,0,37,0,520.0,156.0,520.0,1.0,0.0,1,0.0,,0,,0,3
896876904,,,,0,8,11,1000.0,156.0,0.0,,,,,,0,,0,3
1111263046,,,,0,3,11,1000.0,156.0,1000.0,1.0,0.0,1,0.0,,0,,0,3
206555162,,,,0,3,11,1000.0,156.0,1000.0,1.0,0.0,1,0.0,,0,,0,3
2556112,,,,0,34,11,2000.0,156.0,2000.0,1.0,0.0,1,0.0,,0,,0,3
424537795,,,,0,32,9,,,0.0,1.0,0.0,1,0.0,,0,1.0,0,3
35778606,,,,0,35,10,3000.0,156.0,3000.0,1.0,0.0,1,0.0,,0,,0,3
1157977132,,,,0,8,4,3750.0,156.0,1500.0,,,,,,0,1.0,0,3
580170754,,,,0,3,11,300.0,156.0,300.0,0.0,0.0,1,0.0,,0,,0,3
634673813,,,,0,3,11,200.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
100425290,,,,0,7,11,1000.0,156.0,1000.0,,,,,,0,,0,3
388516157,,,,0,3,10,1000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
1200400610,,,,0,3,10,3000.0,156.0,3000.0,,,,,,0,,0,3
775179675,,,,0,42,9,0.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
540750602,,,,0,3,10,10.0,156.0,10.0,,,,,,0,,0,3
300550274,,,,0,8,10,1000.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
1170654823,,,,0,3,10,1000.0,156.0,1000.0,,,,,,0,,0,3
316088181,,,,0,3,8,2000.0,156.0,2000.0,,,,,,0,,0,3
124313005,,,,0,8,13,2068.0,156.0,2068.0,,,,,,0,,0,3
185443642,,,,0,45,11,5.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
280814108,,,,0,3,11,1000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
803399659,,,,0,3,11,30.0,156.0,30.0,0.0,0.0,1,0.0,,0,,0,3
698946445,,,,0,3,11,100.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
1141344782,,,,0,3,11,1000.0,156.0,0.0,,,,,,0,,0,3
578046916,,,,0,34,10,16241.5761,156.0,1000.0,,,,,,0,,0,3
570077886,,,,0,15,9,0.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
741197378,,,,0,24,9,0.0,156.0,0.0,,,,,,0,2.0,0,3
672082440,,,,0,8,11,5000.0,156.0,0.0,,,,,,0,,0,3
733095565,,,,0,3,10,1000.0,156.0,0.0,,,,,,0,,0,3
944558367,,,,1,3,11,1000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
885091483,,,,0,42,8,168.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
438703390,,,,0,34,11,2000.0,156.0,2000.0,1.0,0.0,1,0.0,,0,,0,3
288524275,,,,0,3,11,1000.0,156.0,0.0,,,,,,0,,0,3
676479940,,,,0,3,11,100.0,156.0,100.0,,,,,,0,,0,3
1017361081,,,,0,8,10,1000.0,156.0,1000.0,1.0,0.0,1,0.0,,0,,0,3
783395514,,,,0,3,11,10000.0,156.0,0.0,,,,,,0,,0,3
738818162,,,,0,3,11,1000.0,156.0,0.0,,,,,,0,,0,3
488975702,,,,0,3,10,1000.0,156.0,0.0,,,,,,0,,0,3
301509588,,,,0,3,11,100.0,156.0,100.0,,,,,,0,,0,3
752577853,,,,0,3,11,200.0,156.0,200.0,,,,,,0,,0,3
265157141,,,,0,5,11,50.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
830077550,,,,0,7,11,50.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
975607122,,,,0,5,11,100.0,156.0,0.0,,,,,,0,,0,3
818239866,,,,0,3,11,100.0,156.0,100.0,,,,,,0,,0,3
29767348,,,,0,3,11,100.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
660584882,,,,0,7,3,14700.0555,156.0,8270.0,,,,,,0,,0,3
696133386,,,,0,35,2,1000.0,156.0,1000.0,1.0,0.0,1,0.0,,0,,0,3
246124439,,,,0,3,11,100.0,156.0,100.0,1.0,0.0,1,0.0,,0,,0,3
