entid,honor_num,illegad_num,yea_sub,web_dum,ENTTYPE,INDUSTRYPHY,REGCAP,REGCAPCUR,RECCAP,PARNUM,LIMPARNUM,PARFORM,EXENUM,brand_num,cancel_dum,certificate_num,tax_dum
126630946,,,,0,7,5,600.0,156.0,,,,,,,0,,0
1135161904,,,,0,81,11,,156.0,,,,,,,0,,0
784030441,,,,0,5,11,1000.0,156.0,,,,,,,0,,0
744831564,,,,0,7,11,100.0,156.0,,,,,,,0,,0
257908935,,,,0,5,11,50.0,156.0,,,,,,,0,,0
366853992,,,,0,7,10,30.0,156.0,,,,,,,0,,0
190325109,,,,1,11,5,300.0,156.0,300.0,,,,,,0,,0
514960272,,,,0,5,5,10.0,156.0,,,,,,,0,,0
1146590273,,,,0,8,16,80.0,156.0,,,,,,,0,,0
125729932,,,,0,7,5,100.0,156.0,,,,,,,0,,0
436700973,,,,0,65,0,200.0,156.0,,1.0,1.0,,,,0,,0
863915997,,,,0,7,5,10.0,156.0,,,,,,,0,,0
908101470,,,,1,5,4,2009.0,156.0,681.0,,,,,,0,,0
830693563,,,,0,7,5,50.0,156.0,,,,,,,0,,0
954089035,,,,0,5,5,100.0,156.0,,,,,,,0,,0
1009629943,,,,0,5,5,500.0,156.0,,,,,,,0,,0
832373586,,,,0,49,5,3.18,156.0,,,,,,,0,,0
432180476,,,,0,7,12,1000.0,156.0,0.0,,,,,,0,,0
461263442,,,,0,5,11,1000.0,156.0,1000.0,,,,,,0,1.0,0
472345411,,,,0,7,5,50.0,156.0,,,,,,,0,,0
192768531,,,,0,5,10,800.0,156.0,800.0,,,,,,0,2.0,0
641401525,,,,0,5,5,500.0,156.0,,,,,,,0,,0
321224423,,,,0,5,5,50.0,156.0,50.0,,,,,,0,,0
1000225159,,,,0,5,5,100.0,156.0,,,,,,,0,,0
921002312,,,,0,5,5,500.0,156.0,500.0,,,,,,0,,0
1166850734,,,,0,5,17,100.0,156.0,,,,,,,0,,0
901471552,,,,1,5,11,30.0,156.0,3.0,,,,,,0,,0
1183090695,,,,0,5,5,50.0,156.0,50.0,,,,,,0,,0
402399180,,,,0,9,4,2000.0,156.0,2000.0,,,9,,,0,,0
96935910,,,,1,18,17,1748.5,156.0,200.0,,,,,,0,,0
157509718,,,,1,5,11,2000.0,156.0,2000.0,,,,,,0,,0
284072337,,,,0,5,5,300.0,156.0,,,,,,,0,,0
918681536,,,,0,5,8,1000.0,156.0,,,,,,,0,,0
413105596,,,,0,5,8,2009.0,156.0,,,,,,,0,,0
230022806,,,,0,5,5,100.0,156.0,,,,,,,0,,0
75194590,,,,1,27,12,0.0,156.0,,,,,,,0,,0
692135331,,,,0,5,11,100.0,156.0,,,,,,,0,,0
579457232,,,,1,7,8,200.0,156.0,0.0,,,,,,0,,0
792925098,,,,0,65,2,35.0,156.0,35.0,,,,,,0,,0
75551704,,,,0,5,11,30.0,156.0,30.0,,,,,,0,,0
700812520,,,,0,7,5,3.0,156.0,,,,,,,0,,0
1162139672,,,,0,7,11,200.0,156.0,,,,,,,0,,0
512806267,,,,0,5,5,3000.0,156.0,30.0,,,,,,0,,0
290167556,,,,0,32,4,,,,,,,,,0,,0
776344153,,,,0,65,6,10.0,156.0,,,,,,,0,1.0,0
546452566,,,,0,7,5,200.0,156.0,200.0,,,,,,0,1.0,0
150569460,,,,0,27,5,,,,,,9,,,1,1.0,0
945349070,,,,0,27,3,,156.0,,,,,,,0,,0
877887130,,,,0,5,5,950.0,156.0,950.0,,,,,,0,,0
987582746,,,,0,5,4,1000.0,156.0,100.0,,,,,,0,,0
62655176,,,,0,65,14,8.0,156.0,,1.0,1.0,,,,0,1.0,0
270625734,,,,0,5,14,3.0,156.0,3.0,,,,,,0,,0
948643344,,,,0,11,5,1000.0,156.0,,,,,,,0,,0
138912471,,,,0,5,10,1000.0,156.0,1000.0,,,9,,,0,,0
127639160,,,,0,5,11,20000.0,156.0,20000.0,,,9,,,0,,0
256332243,,,,0,5,5,1000.0,156.0,1000.0,,,,,,0,,0
696406348,,,,0,9,2,1000.0,156.0,0.0,,,9,,,0,1.0,0
167185414,,,,0,5,0,100.0,156.0,100.0,,,9,,,0,,0
352915806,,,,0,5,4,3000.0,156.0,,,,,,,0,,0
1053475875,,,,0,5,4,50.0,156.0,50.0,,,9,,,0,1.0,0
336872224,,,,0,45,3,51.5,156.0,,,,,,,0,1.0,0
780604076,,,,0,5,2,30.0,156.0,30.0,,,9,,,0,2.0,0
205085275,,,,0,5,2,500.0,156.0,500.0,,,9,,,0,,0
1022627315,,,,0,56,6,0.0,156.0,0.0,,,,,,0,2.0,0
606216635,,,,0,11,11,1000.0,156.0,1000.0,,,,,,0,,0
872646134,,,,0,27,1,0.0,156.0,,,,9,,,0,3.0,0
706266564,,,,0,45,2,529.0,156.0,529.0,,,9,,,0,1.0,0
275787219,,,,0,46,4,743.0,156.0,743.0,,,,,,0,2.0,0
959934344,,,,0,5,11,100.0,156.0,5.0,,,,,,0,,0
724561840,,,,0,27,5,,,,,,,,,0,1.0,0
143871515,,,,0,32,5,0.0,156.0,0.0,,,,,,0,1.0,0
771330600,,,,0,5,5,20.0,156.0,,,,,,,0,,0
453789571,,,44.3,0,93,0,61.3,156.0,,,,,,,0,,0
472195665,,,,0,65,8,10.0,156.0,10.0,,,9,,,0,3.0,0
739509333,,,,0,7,2,10.0,156.0,10.0,,,9,,,1,,0
188309773,,,,0,36,9,28.0,156.0,0.0,,,9,,,0,1.0,0
957877352,,,,0,9,6,10000.0,156.0,1000.0,,,,,,0,,0
955813934,,,,0,5,14,30.0,156.0,30.0,,,,,,0,,0
1223416010,,,,1,11,11,2000.0,156.0,0.0,,,,,,0,,0
115709829,,,,0,9,12,3000.0,156.0,3000.0,,,,,,0,,0
200877260,,,,1,5,5,100.0,156.0,0.0,,,,,,0,,0
298334043,,,,0,27,5,0.0,156.0,0.0,,,9,,,0,,0
1134121154,,,,0,5,1,500.0,156.0,,,,,,,0,1.0,0
1173560636,,,,0,37,9,0.0,156.0,0.0,,,,,,0,1.0,0
1206918550,,,,0,5,5,3.0,156.0,3.0,,,,,,0,1.0,0
1165961607,,,,0,5,11,100.0,156.0,0.0,,,9,,,0,2.0,0
889074525,,,,1,5,2,20.0,156.0,20.0,,,,,,0,,0
816057291,,,0.0,0,93,0,30.0,156.0,30.0,1.0,,9,,,0,,0
676189079,,,,0,27,11,,,,,,,,,0,,0
544187338,,,2.4,0,93,0,212.7,156.0,20.3,,,9,,,0,,0
324014418,,,,0,5,4,1200.0,156.0,,,,,,,0,,0
442700338,,,,0,7,5,5.0,156.0,,,,,,,0,,0
994929954,,,,0,5,12,1200.0,156.0,500.0,,,,,,0,,0
1026024278,,,,0,9,14,3000.0,156.0,,,,,,,0,,0
422687955,,,,0,27,10,0.0,156.0,,,,,,,0,,0
1090795062,,,,0,7,4,20.0,156.0,,,,,,,0,,0
1106399144,,,,0,5,2,300.0,156.0,,,,,,,0,2.0,0
951895074,,,0.0,0,93,0,12.0,156.0,,,,,,,0,,0
413231620,,,,0,5,5,100.0,156.0,100.0,,,9,,,0,,0
50478809,,,,0,65,5,5.0,156.0,5.0,,,9,,,0,,0
223289125,,,,1,7,17,50.0,156.0,50.0,,,,,,0,,0
180058780,,,,0,5,2,3500.0,156.0,,,,,,,0,,0
1093711216,,,,0,27,5,0.0,156.0,,,,,,,0,1.0,0
1199301106,,,,0,65,8,2.0,156.0,2.0,0.0,,9,,,0,2.0,0
136738334,,,,0,5,5,50.0,156.0,10.0,,,9,,,0,1.0,0
735265621,,,,0,30,5,0.0,,,,,9,,,0,,0
622047277,,,,0,65,2,10.0,156.0,10.0,,,9,,,0,,0
817396029,,,,0,5,5,100.0,156.0,100.0,,,,,,0,,0
580439677,,,,0,5,5,3.0,156.0,3.0,,,,,,0,,0
569230201,,,,0,27,5,,156.0,,,,,,,0,,0
257000995,,,,0,56,5,2.0,156.0,,,,9,,,0,,0
614998237,,,,1,37,9,0.0,156.0,0.0,,,9,,,0,1.0,0
583191066,,,0.0,0,93,12,4.0,156.0,,0.0,,9,,,0,,0
564566794,,,,0,5,17,500.0,156.0,0.0,,,,,,0,,0
631513129,,,,0,5,2,4.0,156.0,0.0,,,,,,0,,0
822416489,,,,0,7,11,100.0,156.0,100.0,,,,,,0,,0
1071591628,,,,0,5,5,50.0,156.0,0.0,,,,,,0,,0
193996297,,,,1,9,12,100.0,156.0,,,,,,,0,,0
781896569,,,,0,5,5,60.6,156.0,60.6,,,,,,0,,0
1135084272,,,,1,5,7,324.0,156.0,324.0,,,9,,,0,4.0,0
172510260,,,,0,27,10,,156.0,,,,,,,0,,0
4339441,,,,0,1,3,1000.0,156.0,300.0,,,,,,0,,0
851018238,,,,1,20,2,13200.0,156.0,0.0,,,,,,0,2.0,0
653553990,,,,0,27,11,,156.0,0.0,,,9,,,0,,0
1104813944,,,,0,27,5,,,,,,9,,,0,,0
5965381,,,,0,37,9,0.0,156.0,0.0,,,,,,0,2.0,0
344075148,,,,0,5,8,100.0,156.0,100.0,,,9,,,0,,0
110212156,,,,0,7,10,50.0,156.0,50.0,,,9,,,0,,0
452375518,,,,0,5,11,100.0,156.0,,,,,,,0,,0
864959429,,,,0,27,4,,,,,,,,,0,,0
216623780,,,,0,41,9,0.0,156.0,0.0,,,,,,0,1.0,0
1188494948,,,0.0,0,94,0,800.0,156.0,0.0,,,,,,0,,0
616344807,,,0.0,0,93,0,220.0,156.0,,,,,,,0,,0
136216434,,,,0,7,5,100.0,156.0,0.0,,,,,,0,,0
946664621,,,,0,5,11,50.0,156.0,50.0,,,,,,0,,0
1157193932,,,,0,65,5,3.0,156.0,,,,9,,,0,1.0,0
748939881,,,,0,5,6,120.0,156.0,,,,,,,0,,0
366361923,,,,0,27,5,0.0,156.0,0.0,,,,,,0,2.0,0
182260859,,,,0,5,11,10.0,156.0,10.0,,,,,,0,,0
1200765302,,,,0,65,5,10.0,156.0,,,,,,,0,1.0,0
126157276,,,,0,57,5,0.0,156.0,0.0,,,9,,,0,1.0,0
776955792,,,,1,5,2,300.0,156.0,300.0,,,,,,0,,0
896054854,,,,0,7,0,50.0,156.0,,,,,,,0,,0
1045303394,,,,0,63,8,5.0,156.0,5.0,,,,,,0,,0
537433230,,,,0,65,2,60.0,156.0,60.0,,,,,,0,1.0,0
406799961,,,,0,42,9,0.0,156.0,,,,9,,,0,1.0,0
305154716,,,,0,5,5,500.0,156.0,0.0,,,,,,0,,0
1196711425,,,,0,5,5,2000.0,156.0,100.0,,,,,,0,,0
1039282234,,,,0,27,10,,,,,,,,,0,,0
118452606,,,,0,5,12,100.0,156.0,,,,,,,0,,0
483980974,,,,1,5,11,50.0,156.0,50.0,,,,,,0,,0
355494854,,,,0,7,5,50.0,156.0,0.0,,,,,,0,,0
1032103550,,,,0,7,14,200.0,156.0,,,,,,,0,,0
240942008,,,,1,37,9,,156.0,,,,,,,0,,0
1120562140,,,,0,81,11,,,,,,,,,1,,0
233892111,,,,0,5,8,1000.0,156.0,100.0,,,,,,0,,0
613984005,,,0.0,0,93,0,340.0,156.0,,,,,,,0,,0
1110430662,,,,0,65,17,80.0,156.0,,1.0,1.0,,,,0,,0
492033009,,,,0,30,5,0.0,156.0,0.0,,,,,,0,1.0,0
1094546084,,,,0,27,5,,,0.0,,,9,,,0,,0
897504054,,,,0,27,5,,156.0,,,,,,,0,,0
1111537772,,,,0,5,3,500.0,156.0,,,,,,,0,6.0,0
284868628,,,,0,57,14,100.0,156.0,0.0,,,,,,0,,0
306499426,,,,0,5,5,100.0,156.0,100.0,,,,,,0,,0
548937643,,,0.0,0,93,0,112.0,156.0,31.2,,,,,,0,,0
807678296,,,,0,64,11,41000.0,156.0,,,,,,,0,,0
37678036,,,,0,5,11,3.0,156.0,3.0,,,,,,0,,0
197223022,,,,0,27,2,0.0,156.0,,,,,,,0,,0
603859968,,,,0,5,0,100.0,156.0,,,,,,,0,,0
521133883,,,,0,5,4,50.0,156.0,0.0,,,,,,0,,0
1175907869,,,,0,42,9,0.0,156.0,0.0,,,,,,0,1.0,0
940118088,,,,0,5,6,100.0,156.0,,,,,,,0,,0
534724059,,,,0,46,17,50.0,156.0,,,,,,,0,,0
873122057,,,100.0,0,93,0,237.15,156.0,0.0,,,,,,0,,0
225822567,,,,0,7,7,10.0,156.0,10.0,,,,,,0,2.0,0
722495531,,,,0,63,2,10.0,156.0,10.0,8.0,8.0,9,1.0,,0,1.0,0
703645929,,,,0,41,9,,,0.0,,,9,,,0,1.0,0
558754165,,,,0,5,5,100.0,156.0,,,,,,,0,,0
121189460,,,,0,5,5,500.0,156.0,50.0,,,,,,0,,0
907768783,,,,0,27,10,0.0,,,,,9,,,0,,0
1013484688,,,,0,27,5,0.0,156.0,0.0,,,,,,0,1.0,0
277832256,,,,0,27,5,,,,,,9,,,0,,0
1217886527,,,,0,5,10,800.0,156.0,800.0,,,9,,,0,,0
997220509,,,,0,5,5,30.0,156.0,30.0,,,,,,0,,0
492090075,,,,0,63,8,60.0,156.0,60.0,,,,,,0,,0
228847633,,,,0,5,5,100.0,156.0,,,,,,,0,,0
1217712645,,,,0,5,4,200.0,156.0,,,,,,,0,,0
406019774,,,,0,5,5,500.0,156.0,500.0,,,9,,,0,1.0,0
134752954,,,,0,45,2,50.0,156.0,50.0,,,,,,0,1.0,0
403463609,,,,0,65,5,1.0,156.0,1.0,,,,,,0,1.0,0
741869406,,,,1,11,5,5000.0,156.0,,,,,,,0,,0
470187091,,,,0,29,10,,156.0,,,,,,,0,,0
299039680,,,,0,5,14,200.0,156.0,,,,,,,0,,0
644851786,,,,0,5,11,3.0,156.0,3.0,,,,,,0,,0
24613232,,,,0,5,5,30.0,156.0,6.0,,,,,,0,,0
471282603,,,,0,5,4,100.0,156.0,,,,,,,0,,0
230631274,,,,0,5,4,400.0,156.0,,,,,,,0,,0
1198389286,,,,0,5,4,1000.0,156.0,,,,,,,0,,0
696839080,,,,0,5,2,2500.0,156.0,1000.0,,,,,,0,,0
478591810,,,,0,65,5,100.0,156.0,100.0,,,,,,0,,0
58131030,,,,0,27,5,0.0,156.0,,,,,,,0,,0
576074242,,,,0,41,9,0.0,156.0,0.0,,,,,,0,1.0,0
653850169,,,,0,27,4,,,,,,,,,0,,0
419475270,,,,0,7,2,10.0,156.0,10.0,,,,,,0,1.0,0
320722226,,,,0,63,2,10.0,156.0,10.0,2.0,,1,1.0,,0,4.0,0
1138590205,,,,0,5,4,500.0,156.0,,,,9,,,0,,0
55841388,,,,0,37,9,0.0,156.0,0.0,,,,,,0,1.0,0
1168793689,,,,0,27,11,0.0,156.0,0.0,,,,,,0,,0
768281675,,,,0,5,11,5000.0,156.0,,,,,,,0,,0
886168975,,,,0,5,5,30.0,156.0,30.0,,,9,,,0,,0
1057292359,,,,0,5,5,300.0,156.0,300.0,,,9,,,0,,0
803268941,,,0.0,0,93,0,30.0,156.0,,,,,,,0,,0
995414979,,,,1,5,11,50.0,156.0,20.0,,,,,,0,,0
103686024,,,,0,5,5,10.0,156.0,10.0,,,,,,0,,0
1047182914,,,,0,5,5,500.0,156.0,500.0,,,,,,0,,0
1211762392,,,,0,11,10,1000.0,156.0,1000.0,,,,,,0,,0
842352787,,,,0,65,15,10.0,156.0,,,,,,,0,,0
1184280598,,,,1,5,11,100.0,156.0,,,,,,,0,,0
1205875413,,,,0,9,10,100.0,156.0,100.0,,,,,,0,,0
465059259,,,,0,65,0,10.0,156.0,,,,,,,0,,0
612459135,,,,0,37,9,0.0,156.0,,,,,,,0,,0
999723888,,,,0,5,8,1000.0,156.0,1000.0,,,,,,0,,0
146831427,,,,0,5,4,5000.0,156.0,5000.0,,,,,,0,,0
187767789,,,,0,5,11,5000.0,156.0,5000.0,,,,,,0,,0
1103381460,,,,0,7,5,500.0,156.0,500.0,,,,,,0,,0
783980919,,,,0,5,9,3000.0,156.0,3000.0,,,,,,0,,0
278397076,,,,0,57,5,0.0,156.0,,,,,,,0,,0
148427859,,,,0,5,6,50.0,156.0,50.0,,,,,,0,1.0,0
796536832,,,,0,5,8,100.0,156.0,100.0,,,,,,0,,0
1113769370,,,,0,7,8,5.0,156.0,,,,,,,0,,0
726917082,,,,0,7,10,500.0,156.0,,,,,,,0,,0
1205168605,,,,0,5,5,30.0,156.0,30.0,,,,,,0,,0
220616336,,,,0,5,5,480.0,156.0,,,,,,,0,,0
213020025,,,,0,65,14,10.0,156.0,,,,,,,0,2.0,0
76397505,,,,0,5,8,100.0,156.0,,,,,,,0,,0
740976658,,,,0,5,11,3.0,156.0,3.0,,,,,,0,,0
569612202,,,,0,5,5,15.0,156.0,15.0,,,,,,0,,0
585775088,,,,0,5,11,20.0,156.0,20.0,,,,,,0,,0
415551733,,,,0,5,11,100.0,156.0,100.0,,,,,,0,,0
1029867715,,,,0,56,6,0.0,156.0,,,,,,,0,,0
214849455,,,,0,5,8,100.0,156.0,100.0,,,,,,0,,0
628108411,,,,0,65,5,10.0,156.0,,,,,,,0,,0
1197855552,,,0.0,0,93,0,50.0,156.0,,,,,,,0,,0
1072742747,,,,0,5,5,100.0,156.0,100.0,,,,,,0,,0
1153772055,,,,0,5,10,1200.0,156.0,1200.0,,,,,,0,,0
699994699,,,,0,7,5,10.0,156.0,10.0,,,,,,0,,0
444880254,,,,0,5,5,1000.0,156.0,1000.0,,,,,,0,,0
206702395,,,,0,5,11,1000.0,156.0,1000.0,,,,,,0,,0
1008422990,,,,0,43,9,0.0,156.0,,,,,,,0,1.0,0
100944136,,,,0,46,5,75.0,156.0,,,,,,,0,1.0,0
886477171,,,,0,5,11,1000.0,156.0,3.0,,,,,,0,,0
1157602165,,,,0,65,5,10.0,156.0,,,,,,,0,,0
189698995,,,,0,7,5,500.0,156.0,500.0,,,,,,0,,0
637961794,,,,0,5,5,2000.0,156.0,860.0,,,,,,0,,0
900066054,,,,1,18,0,1260.0,156.0,1260.0,,,,,,0,2.0,0
586578018,,,,0,5,5,254.0,156.0,254.0,,,,,,0,,0
773287623,,,,0,9,14,500.0,156.0,10.0,,,,,,0,,0
141328326,,,,0,65,5,10.0,156.0,,,,,,,0,,0
1078284388,,,,0,5,5,500.0,156.0,500.0,,,,,,0,,0
931721353,,,,0,5,11,3.0,156.0,3.0,,,,,,0,,0
373616930,,,,0,5,5,100.0,156.0,100.0,,,,,,0,,0
195069391,,,,0,27,5,0.0,156.0,,,,,,,0,,0
318875358,,,,0,5,4,1000.0,156.0,1000.0,,,,,,0,,0
1079657880,,,,0,5,4,100.0,156.0,100.0,,,,,,0,,0
1227681848,,,,0,5,11,100.0,156.0,100.0,,,,,,0,,0
350132782,,,,0,5,11,100.0,156.0,100.0,,,,,,0,,0
67592134,,,,0,9,14,10000.0,156.0,1000.0,,,,,,0,1.0,0
913308889,,,,0,65,11,10.0,156.0,,,,,,,0,,0
855403793,,,,0,5,5,100.0,156.0,100.0,,,,,,0,,0
1129779480,,,,0,5,5,5000.0,156.0,5000.0,,,,,,0,,0
494604440,,,,0,5,7,10.0,156.0,10.0,,,,,,0,,0
813462119,,,,0,7,11,5.0,156.0,5.0,,,,,,0,,0
136990399,,,,0,65,14,10.0,156.0,,,,,,,0,,0
632978573,,,,0,43,9,0.0,156.0,,,,,,,0,,0
434641104,,,,0,65,0,10.0,156.0,,,,,,,0,,0
328413429,,,,0,7,14,10.0,156.0,10.0,,,,,,0,,0
826748371,,,,0,5,5,50.0,156.0,50.0,,,,,,0,,0
282787724,,,,0,65,2,10.0,156.0,,,,,,,0,,0
349750528,,,,0,5,11,200.0,156.0,200.0,,,,,,0,,0
132193330,,,,0,5,11,10.0,156.0,10.0,,,,,,0,,0
694384034,,,,0,5,17,30.0,156.0,10.0,,,,,,0,,0
465551779,,,,0,65,5,10.0,156.0,,,,,,,0,,0
1195679173,,,,0,5,5,50.0,156.0,50.0,,,,,,0,2.0,0
1113996915,,,,0,65,7,5.0,156.0,,,,,,,0,2.0,0
33593255,,,,0,65,8,50.0,156.0,,,,,,,0,4.0,0
933729394,,,,0,7,11,50.0,156.0,50.0,,,,,,0,,0
233381698,,,,1,7,11,50.0,156.0,10.0,,,,,,0,,0
87381416,,,,0,5,4,50.0,156.0,50.0,,,,,,0,,0
88010899,,,,0,7,11,10.0,156.0,10.0,,,,,,0,,0
912286845,,,,0,27,11,0.0,156.0,,,,,,,0,,0
64107428,,,,0,5,6,1000.0,156.0,200.0,,,,,,0,,0
208103408,,,,0,11,5,108.0,156.0,108.0,,,,,,0,1.0,0
1035196264,,,75.3125,0,93,0,2.05,156.0,0.0,,,,,,0,,0
1153478177,,,,0,65,5,10.0,156.0,,,,,,,0,,0
1150495195,,,,0,5,5,660.0,156.0,660.0,,,,,,0,,0
153977630,,,,0,7,0,10.0,156.0,10.0,,,,,,0,,0
226549489,,,,0,5,5,10.0,156.0,10.0,,,,,,0,,0
108008914,,,,0,32,8,0.0,156.0,,,,,,,0,,0
700804924,,,,0,27,5,0.0,156.0,,,,,,,0,,0
114269145,,,,0,5,5,30.0,156.0,30.0,,,,,,0,3.0,0
64250574,,,,0,5,11,30000.0,156.0,1000.0,,,,,,0,,0
871374337,,,,0,5,5,200.0,156.0,200.0,,,,,,0,1.0,0
1155289480,,,,0,7,5,100.0,156.0,100.0,,,,,,0,,0
222933109,,,,0,5,5,1000.0,156.0,1000.0,,,,,,0,,0
995762565,,,,0,7,5,100.0,156.0,100.0,,,,,,0,,0
936105819,,,,0,65,0,10.0,156.0,,,,,,,0,,0
849347506,,,,0,65,0,14.0,156.0,,,,,,,0,,0
427380498,,,,0,57,5,0.0,156.0,,,,,,,0,,0
211495478,,,,0,65,2,10.0,156.0,,,,,,,0,,0
1143326960,,,,0,65,7,10.0,156.0,,,,,,,0,,0
681963829,,,,0,7,14,10.0,156.0,10.0,,,,,,0,1.0,0
1094081770,,,,0,63,2,10.0,156.0,,2.0,2.0,1,1.0,,0,,0
1143844457,,,,0,65,5,10.0,156.0,,,,,,,0,,0
807730069,,,,0,7,2,10.0,156.0,10.0,,,,,,0,,0
1005551487,,,,0,5,5,6000.0,156.0,100.0,,,,,,0,1.0,0
266144855,,,,0,65,0,10.0,156.0,,,,,,,0,,0
1155581407,,,,0,30,5,0.0,156.0,,,,,,,0,,0
983452644,,,,0,5,11,100.0,156.0,100.0,,,,,,0,,0
270862536,,,,0,65,1,10.0,156.0,,,,,,,0,,0
146154998,,,,0,65,2,10.0,156.0,0.0,,,,,,0,,0
289522620,,,,0,5,5,20.0,156.0,20.0,,,,,,0,,0
962033399,,,,0,5,11,100.0,156.0,100.0,,,,,,0,1.0,0
925450920,,,,0,5,10,5000.0,156.0,2000.0,,,,,,0,,0
586257961,,,,0,5,5,80.0,156.0,80.0,,,,,,0,,0
549611132,,,,0,65,7,10.0,156.0,,,,,,,0,,0
1165719073,,,,0,5,0,50.0,156.0,50.0,,,,,,0,,0
292237848,,,,0,5,5,100.0,156.0,100.0,,,,,,0,,0
100065848,,,0.0,0,93,0,50.0,156.0,,,,,,,0,,0
343894570,,,,0,5,11,200.0,156.0,10.0,,,,,,0,,0
901842948,,,0.0,0,93,0,80.0,156.0,,,,,,,0,,0
506062306,,,0.0,0,93,0,1000.0,156.0,,,,,,,0,,0
642385778,,,,0,63,1,35.0,156.0,,3.0,3.0,1,1.0,,0,,0
268574566,,,,0,65,8,10.0,156.0,,,,,,,0,,0
1109389162,,,,0,65,0,10.0,156.0,,,,,,,0,,0
923084733,,,0.0,0,93,0,120.0,156.0,0.0,,,,,,0,,0
1057732483,,,,0,81,5,0.0,156.0,,,,,,,0,1.0,0
949750948,,,,0,65,0,5.0,156.0,,,,,,,0,,0
1086106112,,,,0,65,7,10.0,156.0,,,,,,,0,,0
937547203,,,,0,7,5,10.0,156.0,10.0,,,,,,0,,0
77132594,,,,0,5,5,10.0,156.0,10.0,,,,,,0,,0
1021960455,,,,0,65,2,10.0,156.0,,,,,,,0,,0
511462741,,,,0,9,12,100.0,156.0,100.0,,,,,,0,,0
273592785,,,,0,65,0,10.0,156.0,,,,,,,0,1.0,0
147443633,,,,0,45,2,59.0,156.0,,,,,,,0,1.0,0
1008843310,,,,0,5,11,500.0,156.0,500.0,,,,,,0,,0
3444288,,,,1,27,5,,156.0,,,,,,,0,2.0,0
706956974,,,,0,65,11,10.0,156.0,,,,,,,0,,0
967133473,,,,0,57,5,0.0,156.0,,,,,,,0,,0
106779244,,,,0,5,0,5.0,156.0,5.0,,,,,,0,,0
1186648690,,,,0,7,5,365.0,156.0,365.0,,,,,,0,,0
424442090,,,,0,65,5,300.0,156.0,,,,,,,0,,0
289853136,,,,0,5,5,1000.0,156.0,1000.0,,,,,,0,,0
1215095749,,,,0,65,0,10.0,156.0,,,,,,,0,,0
879905170,,,,0,65,9,300.0,156.0,,,,,,,0,2.0,0
947771826,,,,0,43,9,0.0,156.0,,,,,,,0,1.0,0
420831959,,,,0,65,2,10.0,156.0,,,,,,,0,,0
1092435877,,,,0,8,0,1888.8,156.0,1888.8,,,,,,0,,0
951972111,,,,0,65,11,10.0,156.0,,,,,,,0,,0
186690413,,,,0,65,0,20.0,4.0,,,,,,,0,,0
547150076,,,,0,5,2,100.0,156.0,100.0,,,,,,0,,0
247576004,,,,0,65,2,50.0,156.0,,,,,,,0,,0
501109195,,,,0,5,4,100.0,156.0,100.0,,,,,,0,,0
385318596,,,,0,5,5,100.0,156.0,100.0,,,,,,0,,0
1179823162,,,,0,65,11,10.0,156.0,,,,,,,0,,0
809942081,,,,0,5,0,1000.0,156.0,1000.0,,,,,,0,1.0,0
1131518615,,,,0,5,2,10.0,156.0,10.0,,,,,,0,,0
1156913936,,,,0,5,4,1500.0,156.0,150.0,,,,,,0,,0
835695698,,,,0,55,0,10.0,156.0,,,,,,,0,,0
151432574,,,,0,5,6,50.0,156.0,50.0,,,,,,0,,0
773646225,,,,0,65,0,10.0,156.0,,,,,,,0,,0
268646224,,,,0,5,7,600.0,156.0,600.0,,,,,,0,4.0,0
456651511,,,,0,5,5,300.0,156.0,300.0,,,,,,0,,0
1008020250,,,,0,65,6,20.0,156.0,,,,,,,0,2.0,0
417706030,,,0.0,0,93,0,160.0,156.0,,,,,,,0,,0
266454311,,,,0,31,14,0.0,156.0,0.0,,,,,,0,,0
201192953,,,,0,57,5,0.0,156.0,,,,,,,0,,0
376476621,,,,0,7,5,30.0,156.0,30.0,,,,,,0,,0
993713020,,,0.0,0,93,0,160.0,156.0,,,,,,,0,,0
1044447280,,,,0,65,0,10.0,156.0,,,,,,,0,,0
459188851,,,0.0,0,93,0,120.0,156.0,,,,,,,0,,0
792053727,,,0.0,0,93,0,100.0,156.0,,,,,,,0,1.0,0
1128534029,,,,0,5,2,2800.0,156.0,300.0,,,,,,0,,0
1213192864,,,,0,65,2,30.0,156.0,,,,,,,0,,0
161669713,,,,0,65,2,10.0,156.0,,,,,,,0,,0
1033127649,,,0.0,0,93,0,60.0,156.0,,,,,,,0,,0
240291105,,,0.0,0,93,0,200.0,156.0,,,,,,,0,,0
532146742,,,,1,5,3,100.0,156.0,100.0,,,,,,0,,0
434994893,,,0.0,0,93,4,1000.0,156.0,,,,,,,0,,0
556524274,,,,0,65,2,5.0,156.0,,,,,,,0,,0
426577509,,,,0,56,6,0.0,156.0,,,,,,,0,,0
729451204,,,,0,6,11,10000.0,156.0,10000.0,,,,,,0,,0
967822299,,,,0,5,2,50.0,156.0,50.0,,,,,,0,3.0,0
715544290,,,,0,7,5,20.0,156.0,20.0,,,,,,0,,0
826394924,,,,0,81,5,,,0.0,,,,,,0,2.0,0
629609352,,,,0,5,0,2000.0,156.0,0.0,,,,,,0,,0
755349049,,,,0,5,17,100.0,156.0,100.0,,,,,,0,,0
455186749,,,,0,5,2,100.0,156.0,100.0,,,,,,0,1.0,0
