entid,ANCHEYEAR,INV,TRANSAMPR,TRANSAMAFT,ALTDATE
1032194813,2013,2739,18.28940394,21.24202185,2013/3/24
1032194813,2013,2533,20.48611584,21.59591687,2013/5/24
1032194813,2013,360,20.07009709,20.19040632,2013/10/24
1032194813,2013,533,22.09371656,21.01218931,2013/5/24
1032194813,2016,1626,-0.292844906,79.77233855,2016/4/14
1032194813,2016,533,19.97174789,20.14883378,2016/1/14
614530066,2018,436,100.3171141,49.78744113,2018/11/16
614530066,2018,2518,-2.554183172,48.8752245,2018/9/16
729364459,2018,745,1.283646942,0.223518435,2018/6/20
729364459,2018,632,98.79622561,101.2657647,2018/1/20
378783562,2018,1775,3.74326947,1.497202789,2018/2/21
378783562,2018,216,66.65681133,70.80289376,2018/11/21
378783562,2018,2623,29.4027375,30.16742456,2018/4/21
98594981,2017,1179,50.61823586,-1.644633343,2015/3/9
98594981,2017,2282,0.333760502,60.66565426,2015/7/9
98594981,2017,226,50.56299612,0.531474001,2015/4/9
98594981,2017,284,-0.417597643,38.7633071,2015/10/9
941159456,2017,1881,8.235912882,99.14752632,2017/10/26
389695306,2014,149,0.1897587,0.821066654,2014/12/3
389695306,2014,1526,-0.168558615,1.227276317,2014/8/10
389695306,2014,229,0.62677074,1.104048039,2014/6/10
389695306,2014,425,-0.8447357,1.069897791,2014/1/3
389695306,2014,229,0.124897242,0.64654682,2014/6/3
389695306,2016,1526,100.9522808,0.711257837,2016/12/29
389695306,2016,1623,-1.665574975,99.50848555,2016/1/29
889021404,2016,1411,34.28689477,64.93809364,2017/11/29
889021404,2016,1388,-0.330788066,35.10283244,2017/8/29
630153635,2017,2744,-0.472631156,48.89963647,2018/2/5
630153635,2017,814,-1.003144193,48.67318483,2018/7/5
630153635,2018,1532,-0.725501061,99.27351802,2018/3/25
648842203,2018,796,-2.556497786,-1.190513493,2018/5/12
648842203,2018,434,97.93214063,99.07304808,2018/11/12
648842203,2018,1720,0.694146713,1.565887376,2018/2/12
912867997,2017,703,34.05901298,0.238255975,2017/4/27
912867997,2017,1739,48.31680708,0.141098867,2017/1/27
912867997,2017,700,14.54780356,0.601831075,2017/5/27
912867997,2017,546,-2.886184438,99.86803451,2017/9/27
912867997,2018,765,-0.430521495,60.10021162,2018/9/27
912867997,2018,546,100.466172,0.751983626,2018/7/27
912867997,2018,1739,0.31378119,41.22656385,2018/4/27
605511161,2018,2627,99.65076864,-0.817730073,2018/4/13
605511161,2018,2167,1.304417057,98.48922916,2018/2/13
310987745,2018,667,-0.109628401,99.65570651,2018/3/20
310987745,2018,1569,70.76996013,0.489815925,2018/7/20
310987745,2018,1289,30.90905221,-1.410374379,2018/8/20
171003960,2017,85,64.10272346,100.0511908,2017/9/1
171003960,2017,2329,34.84115412,0.29185013,2017/1/1
876038160,2018,2341,15.17850728,28.12276208,2018/8/22
876038160,2018,2749,15.74113726,1.011169643,2018/12/22
530945372,2018,2741,-1.289575438,40.47510901,2018/8/7
530945372,2018,914,69.42162091,60.23337097,2018/11/7
530945372,2018,1455,28.91678967,-0.293632404,2018/9/7
552525326,2018,833,0.877294858,27.44785985,2018/9/12
552525326,2018,958,27.88082568,-0.820442583,2018/10/12
817869877,2017,182,-0.540243727,98.03781063,2018/3/28
538525337,2018,1061,79.63741245,101.269219,2018/6/24
538525337,2018,197,19.17410981,-0.664796748,2018/11/24
653469865,2018,1296,49.11768501,-1.777924618,2018/10/24
653469865,2018,2484,-0.242094522,97.52898977,2018/9/24
653469865,2018,1754,49.85193208,-0.594577624,2018/4/24
28802384,2018,2130,1.724213777,99.30057285,2018/10/25
28802384,2018,205,78.85560387,1.16811318,2018/11/25
28802384,2018,2256,19.87908692,0.481749029,2018/6/25
1063866717,2018,791,3.07284611,5.792659916,2018/6/15
1063866717,2018,1638,94.68973101,94.85960527,2018/1/15
1063866717,2018,1996,-1.414756358,99.31436805,2018/10/15
1063866717,2018,196,55.15856032,0.271438242,2018/6/5
1063866717,2018,2476,46.01887541,-1.22330408,2018/11/5
1023486122,2018,479,0.35443241,98.58441432,2018/12/28
727918635,2018,361,1.491885952,48.10808695,2018/11/10
727918635,2018,2624,49.81181589,0.325398773,2018/6/10
727918635,2018,2316,49.06004943,0.148699223,2018/5/10
727918635,2018,234,-0.242903443,49.00291791,2018/5/10
449238755,2016,1622,0.435337346,50.57478864,2016/7/18
449238755,2016,1639,100.7452519,49.91830811,2016/6/18
449238755,2017,1622,49.61664208,-0.410630005,2017/1/20
449238755,2017,1639,48.60594649,-0.4978803,2017/7/20
449238755,2017,1621,1.724096459,99.75455856,2017/3/20
856995987,2018,2037,99.38404896,100.1165938,2018/11/19
856995987,2018,965,99.78687585,-3.001965116,2018/3/6
856995987,2018,2450,100.3778315,99.78517921,2018/10/3
239554128,2017,2777,-0.18519972,-0.606901021,2017/9/28
239554128,2017,1077,-0.107541094,0.552764648,2017/4/28
1192111966,2015,1506,0.787657794,96.4153672,2015/4/20
1192111966,2015,2757,5.554222164,0.302099445,2015/5/20
1192111966,2015,1505,0.4626453,3.814459674,2015/5/20
1192111966,2015,2141,4.891759293,1.525487078,2015/4/27
1192111966,2015,2757,-1.718345956,6.726449177,2015/3/27
1192111966,2014,2757,6.916735218,4.079116789,2014/2/12
1192111966,2014,484,96.49949369,95.47213085,2014/6/19
1192111966,2014,2142,3.808503768,6.189368907,2014/12/19
1192111966,2015,484,93.13831512,0.620700202,2015/3/20
566179129,2016,243,1.422682436,61.14756055,2016/9/4
566179129,2016,1666,60.22044528,-0.36932722,2016/11/4
440214826,2018,2700,-2.289098823,99.23477576,2018/4/23
440214826,2018,2737,51.01697312,-0.137303421,2018/11/23
440214826,2018,2701,51.19310185,-0.27340437,2018/9/23
811774592,2017,131,50.04787292,0.466318839,2017/8/9
811774592,2017,139,49.35675391,-0.137201722,2017/12/9
811774592,2017,737,0.257241634,100.4735267,2017/3/30
900812133,2015,1274,9.524536176,0.828842537,2015/2/4
900812133,2015,1274,39.82452042,1.622855,2015/12/4
900812133,2015,603,0.904695129,10.18819094,2015/2/4
900812133,2015,760,51.10975086,89.39015752,2015/7/4
890647815,2013,2495,23.90417786,-0.275471988,2014/4/1
890647815,2013,2331,5.29794274,-1.280496915,2014/11/1
890647815,2013,1442,21.45755373,27.50743525,2014/9/1
890647815,2013,1198,0.122239668,22.29547684,2014/6/1
890647815,2014,1198,1.140368067,11.50418451,2014/8/1
890647815,2014,1442,10.52799958,11.54692081,2014/1/1
890647815,2017,1184,0.773697272,21.77401367,2017/3/17
890647815,2017,1198,21.27057329,-2.213070297,2017/9/17
1189266752,2014,1062,68.68924325,-0.291704598,2014/7/15
1189266752,2014,1392,30.7517755,1.297030923,2014/11/15
1189266752,2013,1071,69.05027427,-0.214145295,2013/3/4
1189266752,2013,1542,29.49822932,1.317161266,2013/4/4
1189266752,2018,743,98.194422,99.94006166,2018/7/13
921469466,2017,629,21.82054873,31.61619173,2017/7/26
921469466,2017,1446,19.28445935,27.14927183,2017/6/28
921469466,2017,2040,28.66749293,42.58320439,2017/11/28
508315671,2015,2462,-1.380742529,41.04516868,2015/10/20
508315671,2014,2442,29.79313014,9.572566315,2014/4/25
508315671,2014,2462,-0.617896295,20.44127555,2014/9/25
508315671,2015,2442,58.83905604,20.2762945,2015/4/20
44049764,2017,2196,40.20670232,-0.152929593,2017/2/28
663102073,2015,147,0.103980667,26.23831352,2015/1/25
663102073,2015,1870,-1.449305154,52.65835573,2015/3/25
663102073,2015,1070,100.8334229,25.09111545,2015/3/25
703056933,2016,265,48.04346286,1.489781199,2016/7/28
703056933,2016,2622,51.97148838,0.528198588,2016/5/28
703056933,2016,2714,1.107474096,100.142952,2016/4/28
703056933,2015,2714,49.46757101,-0.031644385,2016/12/22
1178474751,2016,1077,0.084783287,0.714522352,2017/12/12
934490814,2016,1944,98.74059612,65.29820349,2016/2/12
934490814,2016,753,-0.235705411,35.8904594,2016/10/12
27959870,2015,2562,20.60243104,19.79247342,2015/5/11
27959870,2015,2563,79.7742338,78.77889118,2015/10/11
708375866,2015,1135,100.7788147,-0.311640904,2015/11/11
708375866,2015,462,0.148473106,49.48759193,2015/2/11
708375866,2015,2660,-0.193770332,50.45592721,2015/5/11
975487074,2018,1779,-0.620904816,95.62022886,2015/7/22
975487074,2018,2306,9.682355774,-0.650237627,2015/1/22
975487074,2018,1716,88.70113442,3.697586187,2015/5/22
1063822992,2014,2314,0.410465632,9.122969959,2014/11/30
1063822992,2014,521,9.198659668,0.177344045,2014/6/14
1215582908,2016,1079,59.09898498,99.50116227,2015/6/30
1215582908,2015,1079,58.96670328,100.1260408,2015/7/30
214983468,2016,1251,9.856701949,59.98763673,2016/7/26
214983468,2017,1251,4.654626751,59.60681111,2017/4/9
214983468,2018,1251,61.35832186,80.3324182,2019/11/17
1157518376,2013,636,39.0375545,69.23848167,2013/9/1
1157518376,2013,1133,30.16785957,0.572825281,2013/7/1
441403783,2015,1796,1.27663209,53.06557622,2015/1/17
441403783,2015,380,1.429055579,48.97810441,2015/5/17
441403783,2017,2103,50.04928306,-0.930028946,2018/9/9
441403783,2017,2103,52.00924962,1.108462672,2018/10/8
589897660,2018,719,0.645838496,-0.357650196,2018/2/10
589897660,2018,1196,88.803501,89.26909726,2018/9/10
589897660,2018,1189,10.20335463,8.748013321,2018/10/10
576976954,2016,455,15.04927545,5.927036716,2016/11/21
576976954,2016,482,1.028180414,94.77842103,2016/9/21
915341434,2014,1555,32.87821908,34.13424819,2014/2/25
915341434,2014,539,65.60742284,66.34324722,2014/9/25
58056682,2017,2093,20.2160802,20.22432127,2013/10/10
58056682,2017,2093,20.96076942,18.0456006,2013/2/9
927110660,2016,2393,0.188162473,33.46894138,2016/3/21
927110660,2016,2389,-0.001681718,101.8438121,2016/10/18
927110660,2016,2391,0.022431072,14.38068357,2016/2/21
927110660,2016,681,100.2503492,0.527821614,2016/1/18
927110660,2016,2389,102.1167634,52.96010867,2016/3/21
205290792,2018,1843,-1.118476932,100.7238318,2018/8/11
205290792,2018,853,100.4685218,0.606452454,2018/2/11
165469955,2016,959,3.497686764,-0.207886812,2016/3/18
165469955,2016,2695,95.10171909,-0.870624422,2016/7/18
782947010,2017,1267,10.33257484,0.474807832,2017/11/10
782947010,2017,1221,-0.216916536,99.68151185,2017/5/10
782947010,2017,800,89.95714201,-1.784925577,2017/4/10
141217994,2016,385,61.02237061,98.66843412,2016/3/24
141217994,2016,934,40.42105957,-0.635167154,2016/1/24
955734954,2015,782,6.870209647,-0.094905093,2016/10/11
955734954,2015,1210,21.79761139,23.26157922,2016/10/11
955734954,2015,1117,23.22060769,27.65659986,2016/1/11
285915995,2016,256,99.71162146,99.23828122,2016/9/13
46118161,2015,172,0.379087276,71.18337376,2015/3/24
46118161,2015,1366,0.065888988,29.91279547,2015/8/24
46118161,2015,1761,70.19082637,-1.026099705,2015/12/24
46118161,2015,1570,29.56314757,0.394969223,2015/5/24
563218555,2014,1574,1.509257279,39.68326186,2014/9/14
563218555,2014,2305,99.62722255,61.29226042,2014/8/14
703531,2017,1206,3.383785845,4.77864959,2018/2/3
703531,2018,1206,2.27520062,4.27975484,2018/3/22
703531,2017,1206,2.7366139,3.198320295,2018/3/2
639517650,2018,2021,-0.956116411,34.03619036,2018/1/17
639517650,2018,1889,33.38604993,-0.987657576,2018/11/16
639517650,2018,2682,34.02729164,-0.282199662,2018/5/16
639517650,2018,1991,33.30155447,66.23686459,2018/10/16
332910652,2018,918,100.7186482,0.519367318,2018/4/19
289952886,2014,828,0.028328359,32.74613086,2014/7/9
289952886,2014,2190,28.7057148,33.42806461,2014/4/9
289952886,2014,2191,70.04216011,33.16283117,2014/8/9
343424029,2014,99,-0.766539673,48.48949019,2014/6/1
343424029,2014,100,0.907017683,49.08112007,2014/7/1
375877557,2014,2704,29.78034222,100.2150197,2014/3/26
972839167,2016,2777,-0.166409084,0.52846563,
392993702,2013,1835,0.48640047,48.17328584,2013/2/27
392993702,2013,1893,49.9995346,1.468127119,2013/4/27
392993702,2014,2513,0.189867398,4.097361007,2014/1/11
392993702,2014,1481,-0.962298116,95.73127678,2014/7/11
392993702,2014,1835,49.09292738,-1.921388052,2014/8/11
392993702,2014,1895,49.71159527,-0.02453902,2014/1/11
446475563,2016,224,51.37058544,98.74993784,2017/10/30
536531841,2014,1245,15.2077032,-0.063684714,2014/10/13
536531841,2014,1186,74.44956238,71.18458494,2014/7/13
536531841,2014,179,10.97220439,,2014/3/13
536531841,2014,1194,,29.24682289,2014/10/31
131000693,2015,363,0.121938132,8.378825334,2015/5/25
131000693,2015,1962,-0.146716317,90.08192484,2015/1/24
131000693,2015,2179,51.25644081,0.299175535,2015/8/25
131000693,2015,313,48.46229055,-1.489248361,2015/1/25
590832215,2018,2394,98.68599788,100.5657703,2011/10/10
907345895,2017,754,101.0233272,99.3031912,2017/12/23
907345895,2017,386,0.697620786,2.408080736,2017/10/23
907345895,2016,754,0.105955147,98.97071587,2016/2/14
1167797601,2014,277,0.609368883,2.831903157,2014/4/12
1167797601,2014,288,10.81591393,-0.707734191,2014/12/12
1167797601,2017,563,29.8795464,0.32710935,2017/12/31
1167797601,2017,841,-1.255766555,29.06393561,2017/1/31
320422003,2018,1918,97.97936697,99.23450919,2018/10/10
320422003,2018,120,1.595951235,-0.204833077,2018/3/10
760051432,2014,2384,0.541222478,98.10640437,2014/6/4
760051432,2014,2274,100.5087858,-1.110324441,2014/6/4
1027227936,2013,2538,,20.51637333,2013/2/9
1027227936,2013,2529,20.34558511,,2013/2/9
394521948,2013,2582,-1.56284847,50.69647318,2013/11/25
394521948,2013,1137,49.66845663,0.089587396,2013/12/25
394521948,2014,2082,7.361979736,0.700348815,2014/3/22
394521948,2014,2582,4.658741934,0.126996806,2014/3/22
394521948,2014,2392,0.642790334,91.32916308,2014/11/22
394521948,2014,2504,-1.331329214,10.44586943,2014/10/22
55491638,2017,570,80.46080132,0.600925887,2017/7/20
55491638,2017,468,19.38935487,99.55322861,2017/4/20
862870387,2016,582,0.972487263,102.3099996,2016/4/25
880613098,2015,2184,-0.87237363,21.04010409,2015/2/7
880613098,2015,534,21.87241049,0.946651771,2015/4/7
880613098,2015,1997,40.66065708,0.62786279,2015/9/7
880613098,2015,2192,40.81344786,79.60684304,2015/4/7
1132783938,2015,231,31.68109222,-0.661822983,2015/11/5
1132783938,2015,1123,34.44670659,50.99816637,2015/7/5
1132783938,2015,2280,32.21564978,48.90748075,2015/5/5
1132783938,2018,2280,48.61468407,-0.034931469,2018/10/31
1132783938,2018,1043,1.071598151,48.11943951,2018/10/31
1132783938,2018,1123,49.69543344,51.34051629,2018/3/31
946190943,2015,937,63.97126594,48.55211835,2015/2/5
946190943,2015,899,38.12442338,52.13718948,2015/11/5
320645473,2016,323,58.96660992,0.054883011,2016/9/8
320645473,2016,2772,0.645371216,100.3597168,2016/4/8
320645473,2016,1969,40.19584026,1.782583797,2016/12/8
784030441,2017,1955,0.362876648,40.11430609,2017/7/25
784030441,2017,145,0.041323766,59.99662795,2017/5/25
190325109,2014,798,75.63000755,91.90979431,2014/4/17
190325109,2014,1507,0.376939044,9.512830988,2014/5/17
190325109,2014,884,24.11379169,0.606699154,2014/5/17
192768531,2013,2686,54.92601534,60.74570909,2013/6/22
192768531,2013,2308,9.0472056,19.47080273,2013/9/15
192768531,2017,2058,0.621252873,4.684837849,2017/7/26
402399180,2016,2301,48.37370179,99.27689565,2014/3/15
402399180,2018,1202,30.23488476,0.324341759,2018/1/28
402399180,2018,2302,30.23491455,0.640943562,2018/2/28
402399180,2018,115,40.1026002,-1.946963915,2018/6/28
579457232,2018,666,0.123352833,8.141869372,2018/6/17
75551704,2013,2448,,53.239182,2013/7/6
75551704,2013,1926,52.50895528,,2013/7/6
546452566,2017,2544,25.32019389,96.56079962,2017/8/22
138912471,2014,1209,34.15302997,0.295696515,2014/4/14
138912471,2014,1297,0.9358323,39.35389047,2014/12/14
138912471,2014,2336,-0.785990274,20.10934625,2014/3/14
138912471,2014,2031,65.65949735,20.77266026,2014/5/14
138912471,2014,2143,-1.23033977,18.96384056,2014/5/14
138912471,2016,2031,20.01988531,0.534823267,2016/9/7
138912471,2016,2143,21.01165875,34.90195434,2016/4/7
138912471,2016,2336,20.73479465,-0.383382504,2016/2/7
138912471,2016,1297,38.68137494,67.77030189,2016/12/7
256332243,2014,306,24.36588845,38.11516933,2014/7/22
256332243,2015,1377,42.70472637,53.03380587,2015/8/30
696406348,2014,1585,17.94535617,-0.158012482,2014/5/12
696406348,2014,568,83.37643506,100.3767602,2014/9/12
696406348,2013,1585,-0.096559784,15.4559678,2013/11/26
696406348,2013,568,100.1787273,81.12632252,2013/4/26
1223416010,2018,1596,3.188908574,0.260275209,2018/12/19
1223416010,2018,569,2.016450689,13.78828653,2018/2/19
1223416010,2018,1597,5.368985503,-0.152006144,2018/10/19
1223416010,2018,1598,4.716624962,-0.613618666,2018/6/19
1223416010,2018,571,2.157104079,-0.113542069,2018/8/19
1165961607,2018,960,86.01605559,90.49923105,2018/8/16
1165961607,2018,960,89.63844547,84.81829177,2018/1/11
1165961607,2018,573,-0.614468018,5.750464196,2018/2/11
1165961607,2018,573,4.736777288,1.023663734,2018/5/16
1026024278,2017,1022,-0.985274674,100.624783,2017/1/18
1026024278,2017,572,100.1070569,0.369409856,2017/11/18
1026024278,2018,1023,-0.618466329,100.0033622,2017/9/18
1026024278,2018,572,100.1895264,0.361967886,2017/6/18
413231620,2013,2150,48.65533686,-0.104089599,2013/9/4
413231620,2013,473,2.588682964,48.62225669,2013/10/4
193996297,2015,900,15.93747438,1.153918058,2015/3/8
193996297,2015,2455,41.22913547,0.413334915,2015/10/8
193996297,2015,1736,45.84003952,1.665328434,2015/7/8
233892111,2018,261,50.23374062,-0.730487476,2018/2/7
121189460,2013,1906,61.16438689,59.26551403,2013/3/21
121189460,2013,1225,9.315373616,10.91414691,2013/6/21
121189460,2013,289,30.61663143,29.62802041,2013/2/21
1217886527,2014,2222,2.727191767,4.209962122,2014/7/2
1217886527,2014,1134,2.744494019,6.058366387,2014/8/2
1217886527,2014,178,4.141376365,7.937264444,2014/9/2
1217886527,2014,2445,5.049109823,8.601706565,2014/10/2
1217886527,2014,249,6.988860023,12.72998033,2014/8/2
1217886527,2014,2176,30.35234114,46.26132782,2014/9/2
1217886527,2014,1504,2.842232934,2.489291598,2014/12/2
1217886527,2014,2762,3.161641428,2.695756771,2014/5/2
1217886527,2014,2199,1.033121031,-1.103217746,2014/11/2
1217886527,2014,1172,1.184470835,1.249248329,2014/7/2
1217886527,2014,2332,1.359594998,2.293552556,2014/6/2
1217886527,2014,241,2.010940274,0.18129742,2014/10/2
1217886527,2014,2657,0.872987372,0.235681646,2014/10/2
1217886527,2014,1129,0.969843491,0.057446209,2014/7/2
1217886527,2014,1119,1.877324244,0.697190596,2014/1/2
1217886527,2014,771,1.177382423,0.616858068,2014/6/2
1217886527,2014,116,1.168812924,0.246214766,2014/6/2
1217886527,2014,9,0.064798809,0.401899979,2014/10/2
1217886527,2014,2177,0.553523162,-0.747387724,2014/1/2
1217886527,2014,555,1.46135908,0.499449461,2014/2/2
1217886527,2014,2408,0.374828835,2.854631931,2014/6/2
1217886527,2014,2219,1.791353789,-0.786898722,2014/4/2
1217886527,2014,1362,0.653368037,0.164631453,2014/6/2
1217886527,2014,2620,1.168174827,1.896600266,2014/8/2
471282603,2015,1938,69.86506501,24.95472754,2015/11/28
103686024,2017,552,-1.166823383,17.82369556,2017/12/20
103686024,2017,2683,1.612835534,4.695669324,2017/3/20
103686024,2017,561,18.52634706,-0.696944004,2017/9/20
103686024,2017,2386,2.709774701,0.580791799,2017/6/20
146831427,2018,581,0.042811562,11.40478365,2018/1/8
146831427,2018,1568,37.28431745,21.35061467,2018/5/8
1078284388,2017,104,81.15851779,1.280568651,2017/4/10
1078284388,2017,696,18.85210815,79.74409042,2017/10/10
1078284388,2017,105,-2.535133345,18.67316725,2017/12/10
694384034,2017,1217,8.827206406,6.269197811,2016/8/16
694384034,2017,1837,2.675947698,0.322562778,2016/7/16
694384034,2018,1217,81.11541526,29.72135123,2018/3/29
233381698,2017,488,0.503322157,99.09227679,2017/1/26
64107428,2016,2343,50.05054815,9.976094826,2016/3/18
64107428,2016,1817,49.90878727,8.774949204,2016/1/18
64107428,2016,2349,1.087797163,79.53455389,2016/2/18
586257961,2016,2429,39.545003,-0.720984312,2016/6/30
586257961,2016,405,1.037133369,39.37298296,2016/7/31
532146742,2013,1400,98.61403057,99.09061955,2015/10/3
532146742,2014,1399,100.498253,99.96593254,2015/10/3
629609352,2017,997,15.82400049,10.87919011,2017/2/19
629609352,2017,214,16.10268944,9.894372393,2017/1/19
629609352,2017,600,17.07938119,8.977652884,2017/9/19
629609352,2017,2244,49.57490092,69.69094366,2017/6/19
888191670,2014,2171,49.78537942,50.86388123,2013/12/1
210086829,2016,1214,9.609933112,79.43716752,2016/2/8
210086829,2016,1215,69.57691897,-0.305872929,2016/12/8
238514397,2014,939,-1.172663879,7.238352554,2014/4/25
238514397,2014,1072,0.080888108,8.14512036,2014/3/25
238514397,2014,1112,10.19853248,-0.71910906,2014/6/25
238514397,2014,140,1.48420661,6.825012342,2014/8/25
238514397,2014,1567,55.59984443,54.76446211,2014/10/25
238514397,2014,2550,-0.313290201,7.506537495,2014/7/25
238514397,2014,1163,33.47130705,17.21237864,2014/9/25
238514397,2016,1163,14.27243485,15.91643229,2016/1/29
238514397,2016,816,0.492520142,14.21812054,2016/8/29
238514397,2016,1567,56.78941476,60.04731333,2016/7/29
238514397,2016,1800,-0.320757847,4.298154622,2016/12/29
238514397,2016,1815,0.650772052,6.673223626,2016/7/29
1179526968,2016,90,0.883376541,78.02577747,2016/7/21
1179526968,2016,583,100.0511156,20.34018994,2016/3/21
133560153,2016,18,99.35753755,30.90610964,2016/6/27
133560153,2016,91,0.489406185,58.1545701,2016/2/27
133560153,2016,16,-0.926687561,10.46952856,2016/5/27
1225572865,2018,2564,-1.349596253,5.547852723,2018/1/22
1225572865,2018,435,46.84447705,97.0878842,2018/6/22
1225572865,2018,433,52.12177316,0.507841244,2018/9/22
44606702,2018,1327,0.675865893,100.2666696,2018/3/26
286748660,2017,1084,-0.178846128,1.066943489,2017/12/11
286748660,2017,983,26.45435076,11.27048185,2017/9/11
286748660,2017,631,-1.347406155,-0.768312082,2017/1/11
286748660,2017,407,23.89115303,0.673454555,2017/2/11
286748660,2017,123,23.95852474,0.872588712,2017/3/11
286748660,2017,1952,-0.807215205,5.646097759,2017/10/11
286748660,2017,2209,25.74956987,-1.360208132,2017/9/11
286748660,2017,952,-0.614068893,0.793927674,2017/1/11
286748660,2017,909,1.123064734,-0.01874966,2017/3/11
286748660,2017,1083,1.210591854,79.98603171,2017/9/11
286748660,2018,2175,-0.514944191,1.603103316,2018/6/19
286748660,2018,909,-1.572508763,1.543576086,2018/10/19
286748660,2018,1419,0.022915669,3.615694622,2018/6/19
286748660,2018,1715,0.640251195,-0.011359985,2018/12/19
286748660,2018,1084,-0.41988464,1.320169315,2018/10/19
286748660,2018,952,1.250297718,-0.012083197,2018/2/19
286748660,2018,631,0.270478165,-1.29433327,2018/4/19
286748660,2018,1525,0.295817178,1.206255724,2018/1/19
286748660,2018,983,25.66863287,37.63272825,2018/11/19
286748660,2018,2503,-0.281011421,1.697919715,2018/8/19
286748660,2018,1389,-0.710341055,-0.093416404,2018/9/19
286748660,2018,1669,0.594194606,-0.256029553,2018/9/19
286748660,2018,1083,80.65432852,51.47985897,2018/2/19
569827537,2015,1291,91.79134296,-0.707945476,2014/7/23
831925143,2015,292,38.5379994,31.55695799,2015/10/28
831925143,2015,128,1.411194462,34.13035215,2015/1/28
831925143,2015,2221,35.32573818,0.098877266,2015/1/28
831925143,2015,2486,23.48643855,0.480858896,2015/4/28
831925143,2015,244,-0.33824455,33.84938676,2015/2/28
1183090320,2017,387,-0.529483538,100.5088566,2017/5/15
1183090320,2017,1714,77.01917504,-1.183634634,2017/5/15
1183090320,2017,1307,21.27744789,-1.30708303,2017/12/15
416561467,2015,2193,69.67667431,1.252419178,2015/7/15
416561467,2015,89,-1.070824247,100.9847377,2015/1/15
416561467,2015,23,30.24900635,0.591534469,2015/8/15
416561467,2016,1692,0.796403774,101.2688252,2016/8/30
416561467,2016,89,98.85956101,0.483326178,2016/3/30
714693852,2017,1269,16.88048839,33.04624175,2017/5/10
373656494,2018,2649,20.84268272,-0.77513417,2018/5/10
466742743,2015,1807,92.68617739,89.21306792,2012/3/1
105218323,2014,1760,49.03632177,47.77550173,2014/9/25
105218323,2014,1951,52.18213383,49.46063548,2014/12/25
105218323,2014,1230,-0.654872613,5.22776049,2014/12/25
211255498,2017,2207,39.52714786,1.781549547,2016/9/2
211255498,2017,2206,59.94987865,-0.318160912,2016/5/2
211255498,2018,1332,0.932993773,100.0520743,2015/7/30
680295204,2014,1041,100.111645,89.0819187,2014/11/1
680295204,2014,60,-0.228122333,9.858868994,2014/2/1
874084956,2014,445,49.75236781,0.448864061,2014/2/14
874084956,2014,438,49.53720486,-1.485709562,2014/7/14
74360148,2018,359,-1.288740743,91.19612794,2018/7/8
74360148,2018,358,-0.456722816,9.78066016,2018/7/8
378152213,2014,1010,-1.84438531,8.933926704,2014/1/9
378152213,2014,321,0.295278465,11.78328085,2014/9/9
378152213,2014,1385,1.12976798,12.65659379,2014/8/9
378152213,2014,2025,51.11062631,29.41565482,2014/12/9
378152213,2014,831,49.96971044,35.37743676,2014/5/9
378152213,2018,356,14.98133356,17.56050184,2018/9/16
378152213,2018,320,7.043877789,7.220423126,2018/7/16
378152213,2018,831,40.63664517,56.9588686,2018/3/16
378152213,2018,2026,18.97788702,19.65537586,2018/5/16
797877300,2018,2070,51.67473054,99.68074237,2018/3/28
214612563,2018,1244,-0.229139716,61.61510707,2018/7/6
214612563,2018,680,-0.492187587,38.39413209,2018/4/6
1221487709,2016,840,0.798822542,10.30183461,2016/8/30
1221487709,2016,832,33.42184886,2.082328647,2016/6/30
1221487709,2016,1877,0.246713789,32.95261709,2016/1/30
1221487709,2016,1164,11.04506322,2.055370644,2016/7/30
1067457843,2018,2697,1.602149757,60.07559895,2018/1/4
1067457843,2018,2727,59.87192353,-0.876919689,2018/10/4
725011215,2017,1785,0.591402022,100.8971617,2017/8/7
1102477863,2016,331,50.17765775,49.95160607,2016/12/26
1102477863,2016,2571,37.4866218,4.252760378,2016/1/26
1102477863,2016,2573,0.076133883,33.20745977,2016/2/26
471308484,2017,824,91.58084912,101.0155034,2017/5/25
1172756710,2013,1976,,91.81632322,2013/9/15
1172756710,2016,1977,8.246771308,100.0324065,2016/3/14
394879016,2016,905,80.71327727,-0.020158503,2016/4/30
394879016,2015,2261,81.46370219,0.147929048,2015/5/16
394879016,2015,905,-1.21520933,78.50188877,2015/3/16
887286152,2017,916,91.30847395,101.5345372,2017/8/19
1095211338,2016,2321,25.24411679,70.72756967,2016/10/24
790442864,2016,720,-0.217041763,81.94440229,2016/4/18
790442864,2016,1098,32.02891515,-1.093844306,2016/3/18
790442864,2016,1101,-1.271607091,19.57755501,2016/5/18
790442864,2016,1099,40.91580347,-0.660964085,2016/1/18
790442864,2016,1097,29.5295808,0.28641657,2016/11/18
984396951,2017,542,95.5785968,-0.641147064,2017/4/9
1169896909,2017,2006,-1.20287211,61.92937291,2017/5/24
1169896909,2017,850,0.521326978,39.99393807,2017/2/24
757976991,2018,2580,14.09606857,30.2841097,2018/11/5
757976991,2018,2216,16.36428787,-1.77132468,2018/5/5
757976991,2018,2583,70.11490609,1.135692719,2018/10/5
757976991,2018,2581,0.652167122,71.81049009,2018/9/5
978180481,2014,290,42.05456164,80.56976122,2014/3/30
978180481,2014,189,0.331115189,20.03844042,2014/4/30
978180481,2014,183,58.74685403,-1.051752795,2014/5/30
