entid,ANCHEYEAR,ispublic,ASSGRO,LIAGRO,VENDINC,MAIBUSINC,PROGRO,NETINC,RATGRO,TOTEQU
1033442423,2017,1,89.98466344,-0.820165629,-0.759468163,2.60140112,-2.18943535,-2.803390705,1.52085292,92.14340899
1131518615,2014,1,24.55896239,30.50296203,28.52120111,27.10780017,-15.10929474,-14.94933908,0.879449257,-7.511618282
1131518615,2013,1,14.71713555,7.585979322,66.35962385,67.4958328,-0.250933952,-0.547101803,2.729345783,8.767317161
1131518615,2015,1,25.67939597,34.05801738,5.318172477,5.597480407,8.560140506,-7.101181575,0.745040038,-7.898020014
106779244,2016,1,5.831075041,1.966416122,0.259726522,0.212319163,1.574995002,-1.39786975,0.780449279,-1.217705015
106779244,2017,1,1.278096579,-1.562554964,-1.230812522,0.564574972,-0.696743478,0.235587912,-0.955387599,-0.19770223
1131518615,2016,1,21.44959382,33.49958443,9.570735372,-1.5596712,-3.213222982,-2.526777263,0.063692019,-10.29852213
270862536,2013,1,100.6043665,30.72828054,10.03551072,9.526552468,2.076949153,2.479545531,2.296618842,99.4514496
270862536,2017,1,20.93563328,-0.165639189,-0.077501694,-0.015752843,-0.602056628,-0.974410053,0.566500714,19.92237036
270862536,2014,1,40.72171297,-0.711271731,19.05627847,18.3962618,15.84659529,0.61781445,0.610946186,41.28086053
270862536,2015,1,-0.552377118,0.725777346,0.961342497,-0.234323588,0.275343783,1.685751921,0.310386798,1.715050559
270862536,2016,1,1.36912366,-1.348875228,-2.346793394,-0.300831416,1.349666354,0.362540131,0.348559856,1.489091457
533212264,2016,1,42.75569644,3.134139617,-0.002945872,0.740369029,0.847665019,0.857295097,-1.448258796,40.97262934
533212264,2017,1,43.57190487,0.996657195,-0.8123965,-1.111134594,-0.523728682,-0.094658022,0.974932779,40.67778628
1002894381,2014,1,486.3196561,9.168359908,77.13892163,75.48883001,-17.84454371,-11.44999015,3.874931232,477.8288141
1002894381,2015,1,514.4168047,3.448057561,141.0947061,140.875426,42.81272623,32.8057857,4.70508703,509.8920623
778683344,2017,1,33.62087858,38.4538159,25.47350133,26.51141755,-5.246105011,-4.663570077,-0.820924788,-5.488197448
778683344,2016,1,300.2529778,1.431080435,2.206395065,-0.771401562,-95.13759275,-98.16556169,-0.823110334,3.687231091
31035457,2015,1,301.2174961,191.3186313,310.4362273,309.1805902,4.289853014,2.984919522,19.51931644,111.3211187
31035457,2017,1,258.4874726,231.8263085,287.9582078,288.0949312,5.269857455,3.798656527,11.81266564,51.81930472
142034093,2014,1,6.961223096,0.845605292,-0.731408613,-0.411903076,-2.997695681,-3.063506464,-0.274610747,7.463925117
142034093,2013,1,7.847200005,0.15148825,-0.675010032,1.539842562,-0.713747019,-1.200420804,1.278850988,6.623897967
117946308,2016,1,-0.102878887,0.51371541,0.277239116,-0.037381381,0.084783142,-0.451740475,0.01264075,0.566618116
117946308,2015,1,0.390076863,0.691670739,-0.860338895,0.517574762,-0.020718743,0.278627049,-0.799333801,1.025702391
292876865,2013,1,49.36874311,1.813311375,9.868561936,10.84010496,-1.317106079,-2.752912295,-0.257981154,46.84080892
511462741,2016,1,207.7850945,217.1001983,487.9305812,490.4598735,-0.054196747,0.546586475,21.6723588,-8.470695804
511462741,2015,1,176.7964496,187.1709797,295.6114374,-0.520167781,-8.611779092,-9.824730975,15.25857088,-13.15457464
511462741,2014,1,186.7556705,186.1613982,415.6919757,416.0630078,-49.09584924,-48.27381276,22.94256895,-1.401360799
280765951,2014,1,91.72683933,64.45956404,123.7315564,124.6069063,-1.045041641,-0.40796912,7.231555829,26.3041546
280765951,2015,1,114.9289074,90.70564139,98.51644553,97.73530965,-0.547333567,0.759590866,4.392838006,27.95974846
1232004753,2017,1,94.57517789,91.8193834,14.88869814,-0.892799339,-4.244142234,-4.243594222,1.875681463,5.506752854
133586457,2013,1,106.6236772,-91.39612362,129.4888337,128.2703233,-0.344495313,0.821959029,2.395460669,200.8390444
886561575,2017,1,987.082406,-0.577826262,0.083971234,4.041211974,-0.23636625,-0.792546744,-0.329163942,990.6022215
238017322,2017,1,60.0202344,3.8901423,5.943034364,3.630882615,-0.409533705,-0.165370057,0.828183579,57.89942488
238017322,2014,1,53.852265,3.542000701,67.32554802,67.10436209,0.953600949,0.565519782,3.846288482,53.16843873
238017322,2015,1,55.33093176,1.598224811,9.972511052,9.012418973,1.179702007,-0.790140403,-0.213993543,55.8275526
238017322,2013,1,55.59269352,2.162809804,218.1891202,214.629192,4.121072398,2.884589366,11.7277682,56.18048316
1150753312,2017,1,189.135459,174.381878,130.4726639,131.7183208,6.256013117,5.774116183,1.075894023,18.2194264
879940872,2017,1,49.85582767,-0.44782956,1.693497355,1.504198509,-0.776930776,0.722961657,-0.010901179,50.5008644
112072747,2017,1,1.749413024,0.778659877,-1.640216395,0.583016904,-1.246858665,0.982291739,1.679624077,2.857311153
112072747,2016,1,0.414043901,-0.149787919,-1.716611531,0.626589276,0.35084374,-0.810013872,-1.60321082,0.584037847
1064516369,2017,1,3556.705808,1116.755991,2552.063499,2551.028914,-37.30245179,-36.18499441,42.51515559,2437.653011
1064516369,2016,1,3777.607054,1148.744803,2263.909216,2262.272192,-47.33952776,-46.90485204,41.21092761,2628.574768
1092435877,2014,1,-1.723464437,1.1241929,0.530224024,0.508464044,-0.260253276,-0.463390547,-0.185366885,-1.589713736
1092435877,2013,1,18888901.78,-0.612544829,198000.0381,0.345023638,-2.555951543,2.318692615,0.874747002,198001.1566
1092435877,2017,1,0.167747496,-0.294088674,2.102642887,-0.69947891,-1.512197523,-0.45956066,-0.796441787,-2.030890369
642385778,2016,1,0.437596169,-1.425905534,1.013366716,-0.870763122,0.002324036,-0.443750706,-0.692888795,-0.14851334
642385778,2015,1,31.97433411,0.492432658,0.934422743,-1.173096737,0.485591354,-0.076003697,-0.521423958,31.87333847
642385778,2017,1,29.24108126,-0.865404494,9.055200242,12.29762924,3.732337633,1.136750919,0.336638247,30.5053952
54673859,2016,1,-0.525860587,0.502895155,-1.757920063,0.940736751,0.534387423,-1.15627547,-0.410026986,0.196438096
1125645860,2016,1,,,5.429038177,5.870801837,,-1.296369926,1.965305751,
831277423,2015,1,13.14315723,2.638242739,26.61249952,26.49109302,-0.30848681,0.96957682,-0.51272022,13.64756423
1125645860,2017,1,,,6.81994853,6.564452381,,1.637657141,-0.574837578,
201509476,2014,1,0.368566752,0.86957659,0.446470627,-0.95049034,0.119412473,-0.84481582,-0.263248754,1.420589
1139962131,2014,1,-0.842196506,0.366359951,-0.387296401,0.58025962,0.00601657,1.476250426,-0.164581778,0.609862693
556601957,2014,1,,,,,,,0.198160022,
923865179,2017,1,298.6867682,0.757027697,-0.854484019,0.375849084,1.079591798,-3.141545524,-0.247236182,300.0396882
923865179,2016,1,300.1353029,-1.610889178,0.10483026,1.085347967,0.908182963,0.278469048,-1.343991722,299.9568286
288440661,2015,1,4703.728333,4767.230895,6280.196633,6278.093481,-131.0289189,-132.0536502,122.4798164,-67.01157327
288440661,2013,1,2205.821822,2108.60081,0.199961935,1.060476305,-1.098873122,-1.879432823,-1.212951845,99.66787668
288440661,2014,1,4915.752143,4849.877566,3552.32384,3552.602361,-30.92852215,-30.8627415,34.54654927,65.95611447
365884653,2014,1,5.34333399,1.009390571,-1.779057028,-0.165052219,-1.348437087,-0.352039852,0.197366458,1.015738603
365884653,2013,1,5.959225643,-0.864800968,20.44921494,21.94585345,0.188274516,-1.10727363,-0.66778781,7.103436856
501989563,2017,1,-0.336141432,-0.489826604,-4.47E-05,-0.95500341,0.052202117,-0.433102747,-0.318814812,2.242230439
306097135,2013,1,67.14264832,9.589962399,121.218453,121.8357846,1.334899225,0.402245814,11.7508062,57.02081997
306097135,2014,1,96.09208804,36.77946258,145.702074,145.2776943,1.43716655,1.039924219,9.701071204,59.88800921
897435016,2014,1,-2.145281394,1.451697598,-0.610797246,0.076651596,0.389075782,1.335336514,1.170700275,0.217172666
673210675,2015,1,55.16284577,55.32887484,58.81141412,58.26493652,-0.044567031,-0.638053768,0.628829617,54.24017869
955785937,2017,1,42.29101261,0.157169627,0.006795257,0.21095092,0.508783917,-0.3446805,-0.253168635,44.93757973
662369585,2017,1,268.7227146,166.9448858,297.7637785,298.846597,-0.928481746,-1.155162178,1.313465317,99.18035057
662369585,2016,1,99.73157283,0.547657556,42.03612571,43.57271467,1.182055518,1.432795625,0.748559498,100.9575633
397732299,2015,1,,,-1.217353195,,,0.905697747,-1.859557905,
80633456,2014,1,9.455327067,-0.669815003,0.183619129,2.030058917,1.722556732,0.552985129,-0.042428772,10.0976843
1059377169,2013,1,49.03188244,3.265377986,1.163970566,-0.820932258,0.642862877,0.568996941,2.306397983,49.1403148
1059377169,2014,1,177.1976915,140.555112,223.8563897,224.104664,-11.14090818,0.005891476,3.628656769,39.32253941
645249651,2014,1,490.5664368,393.5979773,430.4730524,428.5033943,21.908373,21.81957502,3.909861403,95.25066461
22083940,2016,1,95.42092793,-0.552690544,-0.088801002,-0.277607683,-7.725967926,-6.407677956,0.318531841,94.52247848
22083940,2017,1,57.20778088,2.645702265,0.259807815,-0.802083844,74.531568,76.99393926,0.836327357,54.04384907
494604440,2016,1,-1.570135693,-0.805117856,0.970177582,-0.388215588,-3.13631967,-0.12378499,-0.310140884,-0.824883996
761271139,2015,1,-1.852301103,-0.757597101,1.228191695,1.550721139,-0.585047684,0.849988527,-1.603332375,
761271139,2014,1,-1.040831534,-0.462673846,0.736311707,-0.191319477,0.181875261,-0.894314795,-0.549873951,
761271139,2013,1,0.090874019,-0.818680177,-0.279959277,0.433831948,-1.607709955,1.10807708,-0.226083905,
761271139,2017,1,-0.243184003,1.410203359,0.465382058,-1.275688659,-0.412807166,1.337822072,-0.670752817,
761271139,2016,1,0.197253525,-1.485035696,-2.140866064,-0.619410066,-0.090205504,3.538409883,1.772510456,
528081927,2016,1,500000.5402,1.02459608,0.167186936,0.17972615,0.148217728,1.52031562,-1.148209063,500001.4862
218980718,2013,1,26.61607378,9.120694126,15.10656376,14.56013421,-2.164374379,-2.045021707,0.866501398,16.93445059
218980718,2014,1,88.93101704,66.0796761,113.6274664,111.1851279,7.203705843,4.615823346,20.26124954,21.70161276
218980718,2015,1,125.4773846,99.59704195,129.7453297,130.131326,8.913972969,6.915368858,7.56397724,28.03425571
218980718,2017,1,304.9948252,261.307201,350.2185152,351.2003798,19.85566244,14.57014382,19.28939045,42.52190853
1091604961,2017,1,0.383710729,8.612148035,-0.662784993,-1.721531218,-1.244513365,-1.585536102,0.476162741,-5.471273998
1081547914,2017,1,10.59121931,0.262627292,-0.117985659,-1.586432091,-1.504432818,0.29311637,-0.80530501,9.118918051
869579371,2015,1,1247.504498,1044.02333,775.5992925,775.1538365,2.737726913,1.972433173,1.932260773,201.0295925
869579371,2013,1,266.8682906,69.177691,115.7910709,118.3013485,-0.51028411,0.962441335,1.995671961,200.2652013
869579371,2017,1,654.9030573,499.5188132,309.9911465,309.545192,-34.95049734,-34.26104263,1.278828376,157.060748
869579371,2014,1,424.1054064,224.3189025,105.4680124,106.6340046,-1.001879928,-0.784782369,0.865459598,198.3096292
1173592960,2014,1,39.5042439,44.53507383,183.8308675,182.9073439,-4.702058084,-5.017104233,2.648648564,-5.509715009
1173592960,2015,1,32.36567418,40.88858463,237.7538708,240.0731296,-2.254090531,-1.824623381,10.70754238,-4.256424889
226549489,2014,1,6.2797913,1.585882234,-1.032406641,-0.808321106,-0.3461611,0.618562478,0.545689543,
226549489,2015,1,6.122915069,2.891356992,2.271160999,3.470671396,-2.64293449,-2.03569391,-0.288487703,2.205571328
319464306,2015,1,3.665030212,0.431066491,6.318885282,4.304710736,-1.871758452,-2.42293194,-1.086723163,4.083444836
226549489,2016,1,12.98802891,13.2316097,8.966684955,7.733071983,1.189137935,0.931687499,-0.121366956,1.257241799
101567323,2017,1,88.87841311,26.81215628,215.2925816,214.0784025,6.771883731,5.574683707,5.963339205,42.17616098
1093704728,2016,1,187.8662608,0.535792926,-0.126216904,-0.12789741,-0.610179856,0.938249544,-0.559526761,189.8483869
1093704728,2017,1,188.1302628,0.806164617,0.183389801,-0.162272239,-10.78099564,-10.80349736,-0.330406561,189.4900591
159312641,2015,1,227.3880434,199.7470019,1078.418804,1078.791735,-7.655098391,-8.801278895,1.610141616,25.46220843
768242114,2015,1,,,,,,,-0.975517006,
768242114,2014,1,,,,,,,-0.155976534,
383725886,2017,1,-0.489812621,-1.201017172,1.041233994,1.289676757,-0.659432417,-1.735980136,-1.555527478,-0.262496865
484697048,2017,1,1690.713098,1003.997663,190.3638279,191.0594237,-0.123628918,0.62849652,-0.450761719,687.2412385
1155495815,2016,1,89.01569201,-0.224693928,104.2466515,101.3247577,-0.634577863,1.474801848,1.335679194,89.6350809
1155495815,2017,1,96.34237004,2.331433736,285.4510945,285.434211,3.591050419,4.213969692,2.276492614,92.66981782
484697048,2016,1,1597.26973,907.9175206,912.1036637,910.9711095,0.571033213,2.761133688,11.66471462,690.4941369
790724630,2016,1,699.6518233,149.1488838,800.0733647,799.3300202,59.48190624,59.83975182,0.376624788,550.6209514
986275639,2017,1,,,,1176.331264,,-124.6841439,68.32546665,
986275639,2016,1,,,,1186.702597,,-272.8714246,0.106618504,
548739766,2016,1,24.59063779,7.364676232,1.545679497,3.930710447,-1.401172922,-0.754953644,-0.878543993,14.29536093
548739766,2017,1,1.568276128,0.716744834,6.796720608,8.422260925,-0.238498253,-1.102918242,0.425722193,2.208411424
292237848,2016,1,103.536692,-0.095611909,322.3345656,320.443126,2.291309592,4.682092949,1.071101673,102.0197619
292237848,2014,1,100.7705397,-0.24987515,-1.030226665,-0.438265336,0.314158845,-1.355453051,0.02044273,99.43389527
292237848,2015,1,103.4068325,1.651710823,116.037119,117.1360032,1.74361474,2.360586725,3.724732844,101.5748666
334434815,2017,1,1112.794416,741.5674856,714.3442092,714.6937282,-1.204559818,1.559148206,18.71982604,372.4080614
338893548,2013,1,186.3818256,175.2538474,181.2683245,181.8347092,0.296773205,1.471898513,3.074919755,10.87430253
338893548,2014,1,322.2392032,313.3096845,129.6532439,129.0366428,1.792022151,4.551814761,1.111762176,12.5800544
967822299,2017,1,14.29145727,22.78917484,16.29896714,16.58557675,-6.596644767,-0.333152615,3.416237006,-8.235295715
967822299,2016,1,18.07259065,23.42005538,16.91758604,18.15156362,-4.068166778,-3.754348682,0.97003956,-4.031940399
342041836,2016,1,300.9811912,0.053801042,-1.087572077,2.844745873,0.097016474,-1.067411885,0.625824716,301.2010578
910574502,2013,1,,,0.719522237,,,0.387742443,1.918212003,
910574502,2015,1,,,-0.169240504,,,-0.689702499,0.283735618,
910574502,2016,1,,,0.202910672,,,-0.790774933,1.086817642,
910574502,2014,1,,,0.202788405,,,-1.183635369,-0.199861855,
910574502,2017,1,,,-0.866081796,,,-0.66915052,-0.92577209,
809128331,2017,1,111.5543295,25.02495607,95.93295855,96.68628697,-2.225692854,-0.860253488,0.593470882,88.19072977
1189876834,2017,1,461.8999034,-41.25120132,153.4767616,153.9351505,4.231585298,5.530013224,0.457481347,502.7743677
477804093,2017,1,95.27222234,2.241273349,1.649729959,2.219396826,-5.197525051,-4.433486626,-0.499060695,91.33695617
980018574,2016,1,99.69653454,0.262452769,-1.046296376,2.064165223,1.188528834,-0.596913354,-1.714088623,99.79154335
1114870905,2016,1,1091.652192,80.93408423,107.5666121,104.7194781,8.350668707,6.703738657,1.58636582,1011.751549
1108864194,2015,1,0.563284763,0.164695024,-2.441813052,-0.098522293,-6.965893887,-4.179245324,0.299519903,0.708902557
254326823,2016,1,55.83595254,26.00298405,65.56079225,68.8077804,4.195956175,4.322404142,3.077509168,30.15821901
254326823,2017,1,88.26911913,2.009898389,86.60428586,86.42880633,0.830713417,1.823073366,1.825591924,85.39264336
759349674,2017,1,99.48100939,0.703119637,0.453659936,-0.971091756,-0.043806809,-0.379440103,-2.050336307,100.2239166
1095858842,2013,1,244.7881822,219.6553702,390.8572024,389.6506353,44.51258015,36.13177449,27.69369491,26.72332784
1095858842,2015,1,296.7786122,264.0912477,316.170988,316.1523674,5.547603945,4.807587266,17.91517087,32.29919754
1095858842,2016,1,358.9174033,323.9415494,357.8628371,357.4367758,2.575566239,3.525677362,19.40403806,35.49049656
1095858842,2014,1,315.5892466,289.4397464,369.7091857,368.9503066,1.715169252,0.327593557,17.19322606,28.15277736
985979959,2015,1,-0.875250824,0.762828245,-0.146223478,-1.146876374,0.132759398,1.014015107,-0.382868967,0.365126512
849347506,2016,1,76.34944995,0.096191513,87.14275586,87.56986292,69.06257727,17.39106065,-0.058583358,77.10484934
849347506,2013,1,49.52561456,3.824462936,42.13984576,39.63536847,21.04835783,7.818024623,-0.157260999,45.05410557
849347506,2017,1,82.82894791,2.021703641,23.75399212,21.22927074,3.967692206,2.581791982,-1.57829769,83.10023205
849347506,2015,1,180.1251714,5.055172491,109.7661519,110.887501,78.53828588,31.99579903,-0.448758393,175.7258427
849347506,2014,1,49.54139924,4.268761925,40.00854286,39.05273421,20.23298523,7.797242342,-0.42392015,46.02297999
210460213,2014,1,74.31557274,22.74711449,226.0571665,224.5912715,1.133879972,1.207489656,2.118486284,53.8617626
210460213,2013,1,49.98046543,-0.322186624,126.5222201,127.0519818,3.502124059,1.48706066,1.36300121,51.30135756
962456855,2013,1,86.06949569,33.50821705,23.81967746,23.05184859,0.631568141,-0.206930228,0.143661775,49.75262712
1094599775,2016,1,298.8514278,197.5473956,833.1168388,832.1335671,2.122450707,0.520855677,1.386832751,103.5788932
355812891,2016,1,17.87473802,19.13795435,16.48094718,14.53193124,-0.411166128,3.228215873,0.404448057,-4.622755239
1224060038,2017,1,,,0.925625276,1.349932654,,0.68992141,-1.020059606,
105003914,2017,1,376.2996249,224.3633105,394.6660747,395.4014903,-26.79360309,-25.68742035,13.07092617,153.2272586
390532679,2013,1,-0.464033505,-1.167340873,0.77089438,0.984714051,-0.159598655,-0.053349381,0.486218718,-1.330998712
390532679,2014,1,-1.858181786,-0.141908038,1.188096299,0.51756122,-0.502115607,-1.030975489,0.096431705,0.987774864
450073060,2014,1,180.5697841,68.15689553,608.6625052,605.6690446,21.30820175,16.83165215,7.108404035,114.434437
546131008,2017,1,86.28569764,46.18563949,12.14233042,12.45986132,7.323161404,7.429410924,0.370831592,39.36544809
755895593,2016,1,1115.828969,66.36254691,89.239744,87.50776892,8.585488225,6.768848182,22.35545626,1045.871973
1096362429,2016,1,477.5293302,97.09381582,3416.486428,3244.628414,29.8494349,26.25117603,12.24980343,382.2389607
1096362429,2017,1,640.9992895,478.9009831,3529.957013,3529.538266,49.06894237,40.61105176,60.9371676,162.7010376
1169638919,2017,1,496.2234565,-0.873344139,-0.111637541,-0.189601173,-2.687179214,-3.156988904,-0.414950599,495.8589606
475450247,2013,1,1.970728591,-0.395391425,2.834277711,2.620234251,3.509860267,2.198732623,2.49945917,2.745752658
475450247,2017,1,3.238973706,-1.193615596,-0.79518635,0.092962358,0.540377786,-2.493364513,0.315929109,2.406035926
1169638919,2016,1,499.9538325,0.752897023,-0.670545391,-1.025583788,-0.61144497,2.033848918,0.59032512,497.6608538
728493189,2015,1,124.5955232,119.6980311,107.754977,105.0036765,4.932487302,5.596593095,5.734073372,2.843611285
728493189,2014,1,124.8080522,125.0072174,81.69928476,81.10363663,2.609271418,5.30434587,1.527701266,1.731464482
359269984,2016,1,1.646493147,14.95659131,0.175022812,3.030809681,-7.923629318,-7.844216587,0.943687007,-11.36767183
359269984,2017,1,3.252207162,22.86611392,1.311692433,0.611481989,-8.060908751,-7.083855205,-0.551650092,-18.68967356
168011055,2017,1,,,475.2634938,475.0863373,,19.46524386,16.57116879,
254906929,2017,1,3.590313907,0.57191575,0.902841738,1.151408739,0.855060006,0.263326753,-1.852787521,4.201877728
1138651310,2017,1,118.9212719,0.25172755,-0.782993371,-1.462533635,0.996286085,0.208398674,0.180694794,120.8302009
948271395,2016,1,159.6030035,108.0617103,133.7670853,134.9445637,5.873059542,5.088525648,10.39924899,50.17370421
948271395,2015,1,743.6376371,68.5981341,59.1636262,61.77776677,-22.19045266,-23.88847488,5.97549391,673.1863856
77525532,2016,1,133.3081706,15.70694496,465.8314081,466.7716336,4.115659468,4.203771704,5.69037159,117.207084
77525532,2017,1,71.73592753,-48.75665491,409.3725304,409.5298668,3.64427493,5.685503649,4.938439888,122.3027434
659868356,2016,1,104.6252075,4.405703381,204.6935008,205.5262757,3.792916773,1.055606336,-0.662140707,101.9578143
659868356,2017,1,172.5113597,73.55911433,328.975843,331.7456619,0.510372632,2.439550305,6.377446237,99.4531673
61155472,2016,1,138.2833384,176.0187326,300.4846468,299.6922544,-60.56598399,-60.00361604,27.55171634,-37.20010742
61155472,2017,1,116.6723857,189.4605602,342.4252864,342.055295,-34.85459249,-34.17936773,35.54305099,-73.04323519
61155472,2015,1,143.6933482,120.5645603,226.7091796,226.0461209,-46.50471023,-43.56865948,20.05298231,24.52154538
61155472,2014,1,183.5682938,115.5267269,359.7821778,358.5750984,28.07351183,26.0215877,24.22889222,67.61099814
455219537,2017,1,48.49625398,-0.308931787,-0.107214661,0.039428502,0.334877515,0.38410877,-0.958157074,49.65655367
274784924,2016,1,40.78313959,13.50841474,74.27989315,72.76265475,2.226624258,1.933736385,0.534805852,26.60446684
274784924,2017,1,45.57389552,8.936442188,30.29235381,30.72226941,4.965406107,4.110448054,1.10461312,32.40760571
577950839,2014,1,,,-1.638969815,,,-2.168270668,0.320766588,
577950839,2015,1,,,0.322011485,,,-2.168363289,-0.079971613,
577950839,2013,1,,,-0.670726009,,,1.908022391,-0.448021761,
1069208720,2013,1,56.74616705,-0.772045694,289.7904739,288.4736492,7.66321301,1.239690942,16.7431475,53.79459358
385318596,2017,1,0.713271198,0.988611217,-0.793458329,-1.354194378,-0.549330053,-0.727208533,-0.449770347,0.395699425
385318596,2016,1,16.82244303,19.29356131,-1.804460739,-0.33770396,-0.10447774,-1.574259653,-0.257477941,-1.442171694
753064223,2013,1,114.4486237,64.04268403,489.6620919,490.7292198,17.95925773,16.72751871,8.701135055,50.67007609
187815779,2014,1,0.980751169,0.306340396,-1.09411375,0.253769425,-2.299097493,-0.672911311,1.160539668,0.332015639
187815779,2013,1,0.307429281,-0.574062805,0.993724805,-1.012184678,-0.325881135,-0.39268555,0.405419007,-2.664115554
187815779,2015,1,-0.916988919,0.583692876,0.913012226,-0.14182246,-0.226915202,-1.977876597,0.976571774,0.72412663
141735269,2014,1,160.7421508,73.32642763,272.2499649,272.6432607,4.567466531,4.150777624,3.558814632,84.49741339
141735269,2015,1,96.27396089,13.57073562,256.0348633,256.9546066,-1.252416179,-1.128973323,1.943929395,80.95852943
141735269,2017,1,226.0786149,142.485465,358.1124979,356.5284612,1.500922327,-0.872084291,1.15931903,86.77098347
1129779480,2017,1,18.06004314,30.52665856,39.87500228,40.27957096,-4.319081195,-2.795340258,1.913184109,-13.21642343
1129779480,2016,1,5.157840784,13.54191376,8.510503138,8.662153766,6.083082383,8.457701887,1.626191172,
1129779480,2015,1,1008.748647,-16.46900507,-0.232548259,0.103777087,-14.94836808,-17.5095617,-0.306229436,992.0892315
888379768,2016,1,136.963088,139.4143786,56.56127183,57.94471096,-2.662657307,-0.820242487,1.834171141,97.26196086
370154421,2015,1,50.08787738,0.319306756,0.162091733,1.904728339,-1.818764218,-0.334767759,-1.61390857,50.22306141
679955195,2017,1,1.266613575,1.648686552,-0.279499819,-1.655006482,0.675807855,-0.421015138,-1.258155237,-0.056119198
370154421,2014,1,50.28139847,1.502065748,-0.245466525,-0.97272572,0.257530198,-1.193625014,1.015055861,50.35720093
370154421,2017,1,37.71606501,1.1966782,0.578858579,0.363729929,-4.140705287,-0.816978051,0.505522245,38.71049395
972357030,2014,1,325.3970722,179.5063648,4.037664956,2.633424471,-0.60389514,-0.968112743,-0.463633644,147.9709105
244394472,2017,1,101.2365881,0.769152736,100.3243637,19.59054757,20.07301606,18.99624113,1.088050814,99.429923
1093103830,2017,1,200.2443392,-1.793077708,-1.12173542,0.532504644,0.198140736,1.279709067,-1.305092742,197.7495302
192095122,2014,1,252.3905445,198.9491854,268.9263261,267.8071347,2.423690764,2.613980699,7.46247541,54.05960776
192095122,2013,1,223.1941796,171.9917498,98.70158643,99.76033289,1.260791824,0.964137027,-0.728081971,51.2031257
192095122,2017,1,159.5743131,95.46773308,273.5226532,274.6129007,2.015876395,1.864943151,11.04607263,58.97175588
682036824,2017,1,2.863874069,4.87346426,2.296607372,1.157369782,-0.487141721,0.117486352,-0.385991378,-2.500704271
33593255,2016,1,47.45878398,0.714142858,3.11765573,3.596611868,-0.047113051,-2.365993627,1.915696154,49.48242038
769388312,2017,1,4.40054609,41.76938729,10.76628263,9.867746542,-37.87018649,-37.52218458,-0.091929411,-40.32057176
759877109,2017,1,100.723603,-2.259675207,0.754033513,-0.869375224,0.573906656,-0.651410881,-0.455607455,100.6813329
759877109,2016,1,100.71735,-1.357217349,1.221864705,-0.392956379,0.306688771,0.257010745,1.308884795,101.1251707
1032061473,2017,1,28.18651657,0.922317003,7.545268093,8.160949954,-4.35591552,-3.05489221,0.491287735,24.77495171
1165719073,2015,1,48.10133293,-0.656953392,-0.664857767,0.334736782,2.177466688,0.561034331,1.367922283,47.83878128
1015273128,2016,1,97.24233263,9.2603508,0.708478629,-1.081386,0.463003993,-0.457595612,1.310519686,86.10879768
585235322,2015,1,-0.584118335,-0.797788131,0.278067751,0.028074098,-0.019370721,1.30674023,-0.778619445,-0.539817768
1013702338,2016,1,40.50973303,-1.189822617,-0.178149593,-2.434703534,-0.134247736,-0.680899753,-0.263487967,41.3706434
1013702338,2017,1,47.9597171,0.718160713,-1.055758783,0.659158902,-0.540617392,0.88181366,1.060421433,20.51285756
542077079,2014,1,98.389744,93.7087081,199.7403349,198.6173104,-1.257949893,-1.833237354,3.023774445,2.277515938
826394924,2015,1,,,0.893281539,,,-1.34317622,-0.104401945,
826394924,2013,1,,,1.980995036,,,-1.037567636,-0.140901427,
826394924,2014,1,,,2.075160082,,,-0.476797888,0.47314874,
826394924,2016,1,,,1.224378942,,,-1.088149693,1.767900644,
620930263,2017,1,118.6455127,0.650922771,150.9766133,140.2308806,29.99740165,20.78799615,11.34125949,150.8219074
247576004,2015,1,50.31328334,-0.259291372,99.36904739,78.49763151,-0.393989228,0.564056401,0.551540499,2.133742314
247576004,2016,1,50.52263183,0.598776481,14.99685227,15.49692175,4.338236327,5.565481448,0.513810636,48.88695537
914517973,2016,1,588.5334644,0.866405552,-1.975751491,-1.248657324,-0.408929068,0.659175628,-0.696251506,588.9714085
748352214,2016,1,76.27738483,-0.467651499,-1.688230831,0.920301976,0.488488758,3.568461592,2.819068986,72.80098445
410186799,2017,1,0.822669149,0.302802943,1.486210907,-1.167319841,1.735468569,-0.807160608,-0.964032949,-0.096900418
605940031,2017,1,1.572879149,19.27821774,1.366527916,-0.601336951,-12.77489752,-13.29505907,0.382040544,-17.66129075
493811390,2017,1,0.47340803,3.294459448,0.528547762,0.293898934,-1.018668659,-0.815022919,-0.519861033,-1.223867941
613611333,2017,1,5.449418599,11.04325317,1.333679248,0.426771079,-4.101547184,-1.085971294,0.380436858,-5.294783351
1141068877,2017,1,27.16871268,-0.780408265,33.2355023,30.46352737,3.682391053,2.68204489,-0.606575395,25.22351303
1141068877,2016,1,22.84394371,-1.562103384,50.6389523,50.44328092,4.408280549,5.392695773,-1.023877737,24.54910771
607739092,2014,1,,,,,,,-0.597189829,
1201698672,2017,1,,,,,,,-0.931034672,
1201698672,2016,1,,,,,,,0.590315853,
1201698672,2015,1,,,,,,,0.06326103,
1117061229,2016,1,,,,0.758328495,,1.258854125,-0.138867242,
1117061229,2015,1,,,0.223175457,0.009672657,,0.513298623,-0.804962478,
