entid,Action_Grade,ENTTYPE,INDUSTRYPHY,RECCAP,Social,Inconfidence,CaseType,ANCHEYEAR,ANCHEDATE,BUSST
596208138,10.0,5,10,1000.0,0.0,0.0,,2013.0,2015/1/18,2.0
596208138,10.0,5,10,1000.0,0.0,0.0,,2017.0,2018/6/2,28.0
596208138,10.0,5,10,1000.0,0.0,0.0,,2018.0,2019/2/14,26.0
696839080,10.0,5,2,1000.0,0.0,0.0,,2015.0,2016/12/2,2.0
696839080,10.0,5,2,1000.0,0.0,0.0,,2013.0,2015/2/2,2.0
696839080,10.0,5,2,1000.0,0.0,0.0,,2014.0,2015/7/2,2.0
696839080,10.0,5,2,1000.0,0.0,0.0,,2017.0,2018/1/31,22.0
696839080,10.0,5,2,1000.0,0.0,0.0,,2016.0,2017/10/3,22.0
696839080,10.0,5,2,1000.0,0.0,0.0,,2018.0,2019/11/28,2.0
312648418,10.0,93,0,0.0,0.0,0.0,,2015.0,2016/1/11,29.0
312648418,10.0,93,0,0.0,0.0,0.0,,2016.0,2017/6/1,29.0
312648418,10.0,93,0,0.0,0.0,0.0,,2017.0,2018/10/22,29.0
312648418,10.0,93,0,0.0,0.0,0.0,,2014.0,2015/6/4,29.0
562103612,10.0,7,11,0.0,0.0,0.0,,2015.0,2016/5/12,22.0
562103612,10.0,7,11,0.0,0.0,0.0,,2017.0,2018/7/9,22.0
562103612,10.0,7,11,0.0,0.0,0.0,,2016.0,2017/5/22,22.0
562103612,10.0,7,11,0.0,0.0,0.0,,2018.0,2019/5/23,2.0
615927817,10.0,65,5,0.0,0.0,0.0,,2016.0,,22.0
615927817,10.0,65,5,0.0,0.0,0.0,,2018.0,2019/10/27,22.0
615927817,10.0,65,5,0.0,0.0,0.0,,2017.0,2018/7/28,22.0
867994174,10.0,5,2,50.0,0.0,0.0,,2014.0,2015/6/1,2.0
867994174,10.0,5,2,50.0,0.0,0.0,,2017.0,2018/7/24,22.0
867994174,10.0,5,2,50.0,0.0,0.0,,2015.0,2016/2/24,2.0
867994174,10.0,5,2,50.0,0.0,0.0,,2013.0,2015/3/27,2.0
867994174,10.0,5,2,50.0,0.0,0.0,,2016.0,2017/5/18,22.0
867994174,10.0,5,2,50.0,0.0,0.0,,2018.0,2019/5/26,22.0
482682522,10.0,5,11,3.0,0.0,0.0,,2014.0,2015/1/6,2.0
482682522,10.0,5,11,3.0,0.0,0.0,,2015.0,2016/10/22,2.0
482682522,10.0,5,11,3.0,0.0,0.0,,2017.0,2018/1/4,22.0
482682522,10.0,5,11,3.0,0.0,0.0,,2016.0,2017/4/8,22.0
1045313294,10.0,5,13,0.0,0.0,0.0,,2013.0,2015/8/31,2.0
1045313294,10.0,5,13,0.0,0.0,0.0,,2015.0,2016/6/3,2.0
1045313294,10.0,5,13,0.0,0.0,0.0,,2014.0,2015/2/13,2.0
1045313294,10.0,5,13,0.0,0.0,0.0,,2016.0,,27.0
724452030,10.0,27,3,0.0,0.6000000000000001,1.0,,2008.0,,22.0
724452030,10.0,27,3,0.0,0.6000000000000001,1.0,,2007.0,,22.0
661412875,10.0,7,8,0.0,0.0,0.0,,2015.0,2016/1/28,3.0
661412875,10.0,7,8,0.0,0.0,0.0,,2017.0,,22.0
661412875,10.0,7,8,0.0,0.0,0.0,,2014.0,2015/12/29,3.0
661412875,10.0,7,8,0.0,0.0,0.0,,2016.0,2017/4/20,29.0
661412875,10.0,7,8,0.0,0.0,0.0,,2018.0,2019/9/28,2.0
382159053,10.0,7,11,0.0,0.0,0.0,,2016.0,2017/8/6,22.0
382159053,10.0,7,11,0.0,0.0,0.0,,2015.0,2016/9/25,2.0
382159053,10.0,7,11,0.0,0.0,0.0,,2017.0,2018/6/11,22.0
163334210,10.0,5,11,0.0,0.0,0.0,,2014.0,2016/3/26,2.0
163334210,10.0,5,11,0.0,0.0,0.0,,2016.0,2017/2/20,2.0
163334210,10.0,5,11,0.0,0.0,0.0,,2017.0,2018/1/7,22.0
163334210,10.0,5,11,0.0,0.0,0.0,,2015.0,2016/2/26,2.0
163334210,10.0,5,11,0.0,0.0,0.0,,2018.0,2019/10/11,2.0
297929056,10.0,7,11,0.0,0.0,0.0,,2016.0,,22.0
297929056,10.0,7,11,0.0,0.0,0.0,,2017.0,,22.0
297929056,10.0,7,11,0.0,0.0,0.0,,2018.0,2019/6/24,22.0
1003775668,10.0,7,12,0.0,0.0,0.0,,2016.0,2017/11/16,22.0
1003775668,10.0,7,12,0.0,0.0,0.0,,2017.0,2018/3/7,22.0
1003775668,10.0,7,12,0.0,0.0,0.0,,2018.0,2019/7/26,22.0
1159394992,10.0,7,2,0.0,0.0,0.0,,2018.0,2019/7/19,22.0
512000085,10.0,93,0,0.0,0.0,0.0,,2015.0,2016/4/26,29.0
512000085,10.0,93,0,0.0,0.0,0.0,,2016.0,2017/9/22,29.0
512000085,10.0,93,0,0.0,0.0,0.0,,2014.0,2015/10/26,29.0
512000085,10.0,93,0,0.0,0.0,0.0,,2017.0,2018/6/21,29.0
406826253,10.0,7,13,0.0,0.0,0.0,,2017.0,2018/2/7,22.0
406826253,10.0,7,13,0.0,0.0,0.0,,2018.0,2019/6/21,2.0
236779781,15.0,34,9,0.0,0.0,0.0,,2016.0,2017/3/4,22.0
236779781,15.0,34,9,0.0,0.0,0.0,,2017.0,2018/11/13,22.0
236779781,15.0,34,9,0.0,0.0,0.0,,2013.0,2014/11/11,3.0
236779781,15.0,34,9,0.0,0.0,0.0,,2015.0,2016/12/6,3.0
236779781,15.0,34,9,0.0,0.0,0.0,,2014.0,2015/12/12,3.0
236779781,15.0,34,9,0.0,0.0,0.0,,2018.0,2019/10/14,2.0
1054394539,10.0,5,4,0.0,0.0,0.0,,2017.0,2018/4/29,22.0
1054394539,10.0,5,4,0.0,0.0,0.0,,2018.0,2019/1/18,22.0
706144312,10.0,8,11,50.0,0.0,0.0,,2016.0,2017/4/20,2.0
706144312,10.0,8,11,50.0,0.0,0.0,,2017.0,2018/4/30,22.0
706144312,10.0,8,11,50.0,0.0,0.0,,2015.0,2016/1/6,2.0
706144312,10.0,8,11,50.0,0.0,0.0,,2014.0,2015/7/27,2.0
706144312,10.0,8,11,50.0,0.0,0.0,,2013.0,2014/6/1,2.0
706144312,10.0,8,11,50.0,0.0,0.0,,2018.0,2019/10/27,2.0
141735269,10.0,5,5,0.0,0.0,0.0,,2015.0,2016/10/19,2.0
141735269,10.0,5,5,0.0,0.0,0.0,,2017.0,2018/8/19,26.0
141735269,10.0,5,5,0.0,0.0,0.0,,2014.0,2015/9/27,2.0
141735269,10.0,5,5,0.0,0.0,0.0,,2016.0,2017/3/20,2.0
141735269,10.0,5,5,0.0,0.0,0.0,,2018.0,2019/3/19,26.0
52435922,10.0,5,11,50.0,0.0,0.0,,2013.0,2016/12/27,7.0
52435922,10.0,5,11,50.0,0.0,0.0,,2014.0,2016/1/27,7.0
52435922,10.0,5,11,50.0,0.0,0.0,,2016.0,2017/7/20,13.0
52435922,10.0,5,11,50.0,0.0,0.0,,2017.0,2018/12/28,27.0
52435922,10.0,5,11,50.0,0.0,0.0,,2015.0,2016/1/27,7.0
774235200,10.0,7,2,288.0,0.0,0.0,,2017.0,2018/1/28,24.0
774235200,10.0,7,2,288.0,0.0,0.0,,2015.0,2016/10/15,7.0
774235200,10.0,7,2,288.0,0.0,0.0,,2014.0,2015/11/20,7.0
774235200,10.0,7,2,288.0,0.0,0.0,,2016.0,2017/10/3,24.0
774235200,10.0,7,2,288.0,0.0,0.0,,2013.0,2015/2/20,7.0
774235200,10.0,7,2,288.0,0.0,0.0,,2018.0,2019/10/9,24.0
926143783,10.0,93,0,0.0,0.0,0.0,,2014.0,,29.0
926143783,10.0,93,0,0.0,0.0,0.0,,2015.0,,29.0
926143783,10.0,93,0,0.0,0.0,0.0,,2016.0,,29.0
926143783,10.0,93,0,0.0,0.0,0.0,,2018.0,2019/9/5,29.0
926143783,10.0,93,0,0.0,0.0,0.0,,2017.0,2018/4/24,29.0
171740056,10.0,0,4,0.0,0.0,0.0,,2017.0,2018/2/7,22.0
171740056,10.0,0,4,0.0,0.0,0.0,,2018.0,2019/9/29,22.0
230488246,10.0,65,0,0.0,0.0,0.0,,2016.0,,22.0
230488246,10.0,65,0,0.0,0.0,0.0,,2018.0,2019/1/17,22.0
230488246,10.0,65,0,0.0,0.0,0.0,,2017.0,2018/10/17,22.0
903426713,10.0,5,10,50.0,0.0,0.0,,2013.0,2015/2/20,2.0
903426713,10.0,5,10,50.0,0.0,0.0,,2014.0,2015/8/21,2.0
903426713,10.0,5,10,50.0,0.0,0.0,,2017.0,2018/8/12,22.0
903426713,10.0,5,10,50.0,0.0,0.0,,2015.0,2016/10/11,2.0
903426713,10.0,5,10,50.0,0.0,0.0,,2016.0,2017/3/20,2.0
903426713,10.0,5,10,50.0,0.0,0.0,,2018.0,2019/8/6,22.0
1006679752,10.0,7,19,0.0,0.0,0.0,,2018.0,2019/3/13,22.0
1155495815,10.0,5,5,0.0,0.0,0.0,,2014.0,2015/3/25,2.0
1155495815,10.0,5,5,0.0,0.0,0.0,,2015.0,2016/8/9,2.0
1155495815,10.0,5,5,0.0,0.0,0.0,,2017.0,2018/3/5,22.0
1155495815,10.0,5,5,0.0,0.0,0.0,,2016.0,2017/3/10,22.0
1155495815,10.0,5,5,0.0,0.0,0.0,,2018.0,2019/11/15,2.0
416523601,10.0,7,5,300.0,0.0,0.0,,2013.0,2014/12/11,2.0
416523601,10.0,7,5,300.0,0.0,0.0,,2014.0,2015/6/10,2.0
416523601,10.0,7,5,300.0,0.0,0.0,,2015.0,2016/5/4,2.0
416523601,10.0,7,5,300.0,0.0,0.0,,2016.0,2017/12/20,2.0
416523601,10.0,7,5,300.0,0.0,0.0,,2017.0,2018/10/22,22.0
416523601,10.0,7,5,300.0,0.0,0.0,,2018.0,2019/12/18,22.0
607271397,10.0,65,2,0.0,0.0,0.0,,2016.0,,22.0
607271397,10.0,65,2,0.0,0.0,0.0,,2018.0,2019/4/17,22.0
607271397,10.0,65,2,0.0,0.0,0.0,,2017.0,2018/2/21,22.0
790599241,10.0,5,11,100.0,0.0,0.0,,2016.0,2017/1/20,2.0
790599241,10.0,5,11,100.0,0.0,0.0,,2015.0,2016/11/15,2.0
790599241,10.0,5,11,100.0,0.0,0.0,,2014.0,2015/4/6,2.0
790599241,10.0,5,11,100.0,0.0,0.0,,2017.0,2018/6/4,22.0
790599241,10.0,5,11,100.0,0.0,0.0,,2013.0,2014/5/18,22.0
790599241,10.0,5,11,100.0,0.0,0.0,,2018.0,2019/11/16,22.0
160516456,10.0,5,11,3000.0,0.0,0.0,,2016.0,2017/1/20,2.0
160516456,10.0,5,11,3000.0,0.0,0.0,,2015.0,2016/8/27,2.0
160516456,10.0,5,11,3000.0,0.0,0.0,,2014.0,2015/9/25,2.0
160516456,10.0,5,11,3000.0,0.0,0.0,,2013.0,2014/10/28,22.0
160516456,10.0,5,11,3000.0,0.0,0.0,,2017.0,2018/2/21,22.0
160516456,10.0,5,11,3000.0,0.0,0.0,,2018.0,2019/11/23,22.0
675756586,10.0,7,17,100.0,0.0,0.0,,2013.0,2014/10/25,2.0
675756586,10.0,7,17,100.0,0.0,0.0,,2015.0,2016/12/20,2.0
675756586,10.0,7,17,100.0,0.0,0.0,,2017.0,2018/7/10,22.0
675756586,10.0,7,17,100.0,0.0,0.0,,2014.0,2015/11/19,2.0
675756586,10.0,7,17,100.0,0.0,0.0,,2016.0,2017/7/20,2.0
675756586,10.0,7,17,100.0,0.0,0.0,,2018.0,2019/3/5,22.0
422233325,15.0,5,2,50.0,0.0,0.0,,2013.0,2014/3/15,2.0
422233325,15.0,5,2,50.0,0.0,0.0,,2015.0,2016/1/19,2.0
422233325,15.0,5,2,50.0,0.0,0.0,,2016.0,2017/10/27,22.0
422233325,15.0,5,2,50.0,0.0,0.0,,2017.0,2018/4/15,22.0
422233325,15.0,5,2,50.0,0.0,0.0,,2014.0,2015/8/14,2.0
422233325,15.0,5,2,50.0,0.0,0.0,,2018.0,2019/4/2,22.0
562411625,10.0,5,5,1000.0,0.0,0.0,,2015.0,2016/8/25,2.0
562411625,10.0,5,5,1000.0,0.0,0.0,,2013.0,2014/11/26,2.0
562411625,10.0,5,5,1000.0,0.0,0.0,,2016.0,2017/4/3,22.0
562411625,10.0,5,5,1000.0,0.0,0.0,,2014.0,2015/8/19,2.0
562411625,10.0,5,5,1000.0,0.0,0.0,,2017.0,2018/8/20,22.0
562411625,10.0,5,5,1000.0,0.0,0.0,,2018.0,2019/12/22,2.0
417389274,10.0,5,5,0.0,0.0,0.0,,2017.0,2018/6/7,22.0
417389274,10.0,5,5,0.0,0.0,0.0,,2018.0,2019/3/21,2.0
905123980,10.0,5,5,120.0,0.0,0.0,,2016.0,2017/8/9,22.0
905123980,10.0,5,5,120.0,0.0,0.0,,2014.0,2015/3/12,2.0
905123980,10.0,5,5,120.0,0.0,0.0,,2017.0,2018/1/24,22.0
905123980,10.0,5,5,120.0,0.0,0.0,,2013.0,2014/10/17,2.0
905123980,10.0,5,5,120.0,0.0,0.0,,2015.0,2016/8/29,2.0
905123980,10.0,5,5,120.0,0.0,0.0,,2018.0,2019/11/25,22.0
487563039,10.0,7,11,10.0,0.0,0.0,,2016.0,2017/11/20,2.0
487563039,10.0,7,11,10.0,0.0,0.0,,2014.0,2015/8/19,2.0
487563039,10.0,7,11,10.0,0.0,0.0,,2015.0,2016/10/12,2.0
487563039,10.0,7,11,10.0,0.0,0.0,,2017.0,2018/4/5,22.0
487563039,10.0,7,11,10.0,0.0,0.0,,2013.0,2015/10/19,2.0
487563039,10.0,7,11,10.0,0.0,0.0,,2018.0,2019/7/26,2.0
1176890529,10.0,49,11,10.0,0.0,0.0,,2016.0,2017/3/18,22.0
1176890529,10.0,49,11,10.0,0.0,0.0,,2015.0,2016/9/24,2.0
1176890529,10.0,49,11,10.0,0.0,0.0,,2014.0,2015/12/4,2.0
1176890529,10.0,49,11,10.0,0.0,0.0,,2017.0,2018/6/16,22.0
1176890529,10.0,49,11,10.0,0.0,0.0,,2013.0,2015/5/4,2.0
1176890529,10.0,49,11,10.0,0.0,0.0,,2018.0,2019/4/23,2.0
881733001,10.0,7,5,10.0,0.0,0.0,,2015.0,2016/1/2,2.0
881733001,10.0,7,5,10.0,0.0,0.0,,2014.0,2015/10/9,2.0
881733001,10.0,7,5,10.0,0.0,0.0,,2013.0,2015/2/9,2.0
881733001,10.0,7,5,10.0,0.0,0.0,,2016.0,2017/7/20,2.0
881733001,10.0,7,5,10.0,0.0,0.0,,2017.0,2018/5/9,22.0
881733001,10.0,7,5,10.0,0.0,0.0,,2018.0,2019/1/24,22.0
593308263,10.0,5,2,50.0,0.0,0.0,,2013.0,2014/10/23,2.0
593308263,10.0,5,2,50.0,0.0,0.0,,2015.0,2016/2/21,2.0
593308263,10.0,5,2,50.0,0.0,0.0,,2016.0,2017/11/30,22.0
593308263,10.0,5,2,50.0,0.0,0.0,,2017.0,2018/9/13,22.0
593308263,10.0,5,2,50.0,0.0,0.0,,2014.0,2015/1/20,2.0
593308263,10.0,5,2,50.0,0.0,0.0,,2018.0,,2.0
667795004,10.0,7,11,10.0,0.0,0.0,,2013.0,2015/2/22,2.0
667795004,10.0,7,11,10.0,0.0,0.0,,2017.0,2018/3/11,22.0
667795004,10.0,7,11,10.0,0.0,0.0,,2014.0,2015/3/22,2.0
667795004,10.0,7,11,10.0,0.0,0.0,,2016.0,2017/9/30,22.0
804563046,10.0,8,10,0.0,0.0,0.0,,2017.0,2018/5/10,22.0
804563046,10.0,8,10,0.0,0.0,0.0,,2015.0,2016/9/24,2.0
804563046,10.0,8,10,0.0,0.0,0.0,,2013.0,2014/4/30,2.0
804563046,10.0,8,10,0.0,0.0,0.0,,2014.0,2015/4/29,2.0
804563046,10.0,8,10,0.0,0.0,0.0,,2016.0,2017/7/20,2.0
804563046,10.0,8,10,0.0,0.0,0.0,,2018.0,2019/2/16,22.0
194706945,10.0,7,11,0.0,0.0,0.0,,2018.0,2019/8/30,22.0
1205875413,10.0,9,10,100.0,0.0,0.0,,2015.0,2016/9/12,2.0
1205875413,10.0,9,10,100.0,0.0,0.0,,2014.0,2015/5/14,2.0
1205875413,10.0,9,10,100.0,0.0,0.0,,2016.0,2017/8/30,22.0
1205875413,10.0,9,10,100.0,0.0,0.0,,2017.0,2018/7/7,22.0
1205875413,10.0,9,10,100.0,0.0,0.0,,2018.0,2019/10/4,22.0
450297033,10.0,5,5,10.0,0.0,0.0,,2016.0,2017/5/20,29.0
450297033,10.0,5,5,10.0,0.0,0.0,,2015.0,2016/6/28,3.0
450297033,10.0,5,5,10.0,0.0,0.0,,2013.0,2015/10/24,3.0
450297033,10.0,5,5,10.0,0.0,0.0,,2018.0,,2.0
450297033,10.0,5,5,10.0,0.0,0.0,,2014.0,2015/7/24,3.0
450297033,10.0,5,5,10.0,0.0,0.0,,2017.0,2018/11/5,22.0
807730069,10.0,7,2,10.0,0.0,0.0,,2014.0,2015/2/27,1.0
807730069,10.0,7,2,10.0,0.0,0.0,,2013.0,2014/3/9,2.0
807730069,10.0,7,2,10.0,0.0,0.0,,2017.0,2018/6/21,15.0
807730069,10.0,7,2,10.0,0.0,0.0,,2016.0,2017/4/4,22.0
807730069,10.0,7,2,10.0,0.0,0.0,,2015.0,2016/3/27,2.0
807730069,10.0,7,2,10.0,0.0,0.0,,2018.0,2019/2/15,2.0
5021913,10.0,93,0,0.0,0.0,0.0,,2015.0,2017/12/22,29.0
5021913,10.0,93,0,0.0,0.0,0.0,,2014.0,2017/9/22,29.0
5021913,10.0,93,0,0.0,0.0,0.0,,2017.0,2018/11/17,29.0
5021913,10.0,93,0,0.0,0.0,0.0,,2016.0,2017/11/22,29.0
334193642,10.0,5,4,20.0,0.0,0.0,,2015.0,2016/9/23,3.0
334193642,10.0,5,4,20.0,0.0,0.0,,2013.0,2014/3/15,3.0
334193642,10.0,5,4,20.0,0.0,0.0,,2014.0,2015/8/21,3.0
334193642,10.0,5,4,20.0,0.0,0.0,,2016.0,2017/4/20,29.0
334193642,10.0,5,4,20.0,0.0,0.0,,2017.0,2018/3/24,22.0
334193642,10.0,5,4,20.0,0.0,0.0,,2018.0,2019/7/23,22.0
639174114,10.0,65,11,0.0,0.0,0.0,,2017.0,,22.0
639174114,10.0,65,11,0.0,0.0,0.0,,2018.0,2019/4/28,22.0
1071147066,10.0,5,12,0.0,0.0,0.0,,2018.0,2019/4/28,22.0
235296200,10.0,5,17,100.0,0.0,0.0,,2015.0,2016/9/29,2.0
235296200,10.0,5,17,100.0,0.0,0.0,,2016.0,2017/2/20,2.0
235296200,10.0,5,17,100.0,0.0,0.0,,2017.0,2018/6/7,22.0
235296200,10.0,5,17,100.0,0.0,0.0,,2013.0,2015/4/25,2.0
235296200,10.0,5,17,100.0,0.0,0.0,,2014.0,2015/10/25,2.0
235296200,10.0,5,17,100.0,0.0,0.0,,2018.0,2019/8/16,22.0
648828712,10.0,5,11,90.0,0.0,0.0,,2013.0,2014/9/16,2.0
648828712,10.0,5,11,90.0,0.0,0.0,,2017.0,2018/2/19,22.0
648828712,10.0,5,11,90.0,0.0,0.0,,2015.0,2016/2/13,2.0
648828712,10.0,5,11,90.0,0.0,0.0,,2014.0,2015/3/14,2.0
648828712,10.0,5,11,90.0,0.0,0.0,,2016.0,2017/10/20,2.0
648828712,10.0,5,11,90.0,0.0,0.0,,2018.0,2019/9/21,22.0
390969595,10.0,65,2,0.0,0.0,0.0,,2015.0,2016/2/16,2.0
390969595,10.0,65,2,0.0,0.0,0.0,,2017.0,2018/3/10,24.0
1159770129,10.0,7,5,0.0,0.0,0.0,,2017.0,2018/11/15,22.0
1159770129,10.0,7,5,0.0,0.0,0.0,,2018.0,2019/5/26,22.0
574615171,10.0,0,11,1000.0,0.0,0.0,,2013.0,2015/9/24,2.0
574615171,10.0,0,11,1000.0,0.0,0.0,,2014.0,2015/1/24,2.0
87380146,10.0,20,11,0.0,0.4,0.0,,2015.0,2016/7/18,2.0
87380146,10.0,20,11,0.0,0.4,0.0,,2016.0,2017/5/26,22.0
87380146,10.0,20,11,0.0,0.4,0.0,,2017.0,2018/8/24,22.0
87380146,10.0,20,11,0.0,0.4,0.0,,2018.0,2019/2/27,22.0
160050143,10.0,5,12,0.0,0.0,0.0,,2017.0,2018/7/12,22.0
160050143,10.0,5,12,0.0,0.0,0.0,,2018.0,2019/5/18,22.0
876869746,10.0,5,2,50.0,0.0,0.0,,2017.0,2018/9/16,22.0
876869746,10.0,5,2,50.0,0.0,0.0,,2016.0,2017/1/10,22.0
876869746,10.0,5,2,50.0,0.0,0.0,,2015.0,2016/9/3,22.0
876869746,10.0,5,2,50.0,0.0,0.0,,2018.0,2019/7/23,2.0
633805257,15.0,0,5,100.0,0.0,0.0,,2017.0,2018/8/25,22.0
633805257,15.0,0,5,100.0,0.0,0.0,,2015.0,2016/6/23,2.0
633805257,15.0,0,5,100.0,0.0,0.0,,2014.0,2015/6/18,2.0
633805257,15.0,0,5,100.0,0.0,0.0,,2016.0,2017/12/20,2.0
633805257,15.0,0,5,100.0,0.0,0.0,,2013.0,2014/7/24,2.0
633805257,15.0,0,5,100.0,0.0,0.0,,2018.0,2019/11/11,2.0
641007960,15.0,5,2,100.0,0.0,0.0,,2013.0,2015/7/21,2.0
641007960,15.0,5,2,100.0,0.0,0.0,,2015.0,2016/9/29,2.0
641007960,15.0,5,2,100.0,0.0,0.0,,2016.0,2017/8/20,2.0
641007960,15.0,5,2,100.0,0.0,0.0,,2014.0,2015/2/19,2.0
641007960,15.0,5,2,100.0,0.0,0.0,,2017.0,2018/10/20,26.0
641007960,15.0,5,2,100.0,0.0,0.0,,2018.0,2019/11/29,26.0
420707146,10.0,65,5,0.0,0.0,0.0,,2016.0,2017/6/22,22.0
420707146,10.0,65,5,0.0,0.0,0.0,,2013.0,2014/4/6,2.0
420707146,10.0,65,5,0.0,0.0,0.0,,2014.0,2015/1/31,2.0
420707146,10.0,65,5,0.0,0.0,0.0,,2015.0,2016/2/21,2.0
420707146,10.0,65,5,0.0,0.0,0.0,,2017.0,2018/5/5,22.0
420707146,10.0,65,5,0.0,0.0,0.0,,2018.0,2019/5/21,22.0
1153772055,10.0,5,10,1200.0,0.0,0.0,,2017.0,,22.0
1153772055,10.0,5,10,1200.0,0.0,0.0,,2015.0,,24.0
1153772055,10.0,5,10,1200.0,0.0,0.0,,2016.0,,24.0
911813352,10.0,65,5,0.0,0.0,0.0,,2014.0,2015/8/16,2.0
911813352,10.0,65,5,0.0,0.0,0.0,,2017.0,,22.0
911813352,10.0,65,5,0.0,0.0,0.0,,2015.0,2016/9/10,2.0
911813352,10.0,65,5,0.0,0.0,0.0,,2016.0,,22.0
911813352,10.0,65,5,0.0,0.0,0.0,,2013.0,2014/1/8,2.0
911813352,10.0,65,5,0.0,0.0,0.0,,2018.0,2019/7/20,22.0
355968587,10.0,7,11,0.0,0.0,0.0,,2016.0,2017/1/16,22.0
355968587,10.0,7,11,0.0,0.0,0.0,,2017.0,2018/4/22,22.0
355968587,10.0,7,11,0.0,0.0,0.0,,2018.0,2019/4/23,22.0
558663813,10.0,7,2,0.0,0.0,0.0,,2014.0,2015/7/11,2.0
558663813,10.0,7,2,0.0,0.0,0.0,,2017.0,,22.0
558663813,10.0,7,2,0.0,0.0,0.0,,2016.0,,22.0
558663813,10.0,7,2,0.0,0.0,0.0,,2015.0,2016/12/26,7.0
558663813,10.0,7,2,0.0,0.0,0.0,,2018.0,2019/6/20,22.0
911507378,10.0,1,11,5000.0,0.0,0.0,,2015.0,2016/11/24,2.0
911507378,10.0,1,11,5000.0,0.0,0.0,,2014.0,2015/6/19,2.0
911507378,10.0,1,11,5000.0,0.0,0.0,,2013.0,2015/5/19,2.0
911507378,10.0,1,11,5000.0,0.0,0.0,,2016.0,2017/4/20,2.0
911507378,10.0,1,11,5000.0,0.0,0.0,,2017.0,2018/3/9,22.0
911507378,10.0,1,11,5000.0,0.0,0.0,,2018.0,2019/9/5,22.0
1019578018,10.0,8,8,100.0,0.0,0.0,,2013.0,2014/9/17,2.0
1019578018,10.0,8,8,100.0,0.0,0.0,,2016.0,2017/7/20,2.0
1019578018,10.0,8,8,100.0,0.0,0.0,,2015.0,2016/10/24,2.0
1019578018,10.0,8,8,100.0,0.0,0.0,,2014.0,2015/2/25,2.0
1019578018,10.0,8,8,100.0,0.0,0.0,,2017.0,2018/10/13,22.0
1019578018,10.0,8,8,100.0,0.0,0.0,,2018.0,2019/1/18,22.0
397269406,10.0,82,2,22.0,0.0,0.0,,2017.0,2018/5/8,22.0
397269406,10.0,82,2,22.0,0.0,0.0,,2013.0,2014/2/28,2.0
397269406,10.0,82,2,22.0,0.0,0.0,,2016.0,2017/3/20,2.0
397269406,10.0,82,2,22.0,0.0,0.0,,2018.0,,2.0
397269406,10.0,82,2,22.0,0.0,0.0,,2015.0,2016/9/16,2.0
397269406,10.0,82,2,22.0,0.0,0.0,,2014.0,2015/2/7,2.0
787616976,10.0,5,5,0.0,0.0,0.0,,2017.0,2018/8/10,22.0
787616976,10.0,5,5,0.0,0.0,0.0,,2016.0,2017/9/13,22.0
787616976,10.0,5,5,0.0,0.0,0.0,,2018.0,2019/12/4,22.0
1225617245,10.0,5,5,0.0,0.0,0.0,,2015.0,2016/5/4,2.0
1225617245,10.0,5,5,0.0,0.0,0.0,,2016.0,2017/6/3,22.0
1225617245,10.0,5,5,0.0,0.0,0.0,,2014.0,2015/6/30,2.0
1225617245,10.0,5,5,0.0,0.0,0.0,,2017.0,2018/11/16,24.0
1225617245,10.0,5,5,0.0,0.0,0.0,,2018.0,2019/12/17,11.0
111286211,10.0,5,5,100.0,0.0,0.0,,2013.0,2014/3/23,2.0
111286211,10.0,5,5,100.0,0.0,0.0,,2016.0,2017/4/18,22.0
111286211,10.0,5,5,100.0,0.0,0.0,,2017.0,2018/11/12,22.0
111286211,10.0,5,5,100.0,0.0,0.0,,2014.0,2015/5/15,2.0
111286211,10.0,5,5,100.0,0.0,0.0,,2015.0,2016/6/7,2.0
111286211,10.0,5,5,100.0,0.0,0.0,,2018.0,2019/3/16,22.0
664085822,10.0,0,4,4256.8,3.6,0.0,,2015.0,2016/7/23,2.0
664085822,10.0,0,4,4256.8,3.6,0.0,,2017.0,2018/4/12,22.0
664085822,10.0,0,4,4256.8,3.6,0.0,,2013.0,2014/6/21,2.0
664085822,10.0,0,4,4256.8,3.6,0.0,,2016.0,2017/5/20,2.0
664085822,10.0,0,4,4256.8,3.6,0.0,,2014.0,2015/5/9,2.0
664085822,10.0,0,4,4256.8,3.6,0.0,,2018.0,2019/8/5,22.0
174132589,10.0,65,16,30.0,0.0,0.0,,2015.0,2016/9/27,2.0
174132589,10.0,65,16,30.0,0.0,0.0,,2013.0,2015/9/30,2.0
174132589,10.0,65,16,30.0,0.0,0.0,,2016.0,2017/4/12,26.0
174132589,10.0,65,16,30.0,0.0,0.0,,2014.0,2015/7/30,2.0
174132589,10.0,65,16,30.0,0.0,0.0,,2018.0,2019/6/12,26.0
174132589,10.0,65,16,30.0,0.0,0.0,,2017.0,2019/9/12,26.0
410000729,10.0,7,5,100.0,0.0,0.0,,2017.0,2018/6/22,22.0
410000729,10.0,7,5,100.0,0.0,0.0,,2016.0,2017/1/13,22.0
410000729,10.0,7,5,100.0,0.0,0.0,,2018.0,2019/9/23,22.0
38593428,10.0,5,5,0.0,0.0,0.0,,2015.0,2016/3/18,2.0
38593428,10.0,5,5,0.0,0.0,0.0,,2014.0,2015/10/12,2.0
38593428,10.0,5,5,0.0,0.0,0.0,,2017.0,2018/7/23,22.0
38593428,10.0,5,5,0.0,0.0,0.0,,2016.0,2017/10/4,22.0
